county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional,hand_count
Jefferson,309,County Sheriff,,DEM,Mar'Quii McLemore Sr.,11,4,7,0,0,0
Jefferson,309,County Treasurer,,DEM,George Stepps,50,18,32,0,0,0
Jefferson,309,County Treasurer,,DEM,Vonysha Goodwin,102,49,53,0,0,0
Jefferson,309,PB Mayor,,DEM,Debe Hollingsworth,77,30,47,0,0,0
Jefferson,309,PB Mayor,,DEM,Shirley Washington,35,18,17,0,0,0
Jefferson,309,PB Mayor,,DEM,Steven Mays,20,8,12,0,0,0
Jefferson,309,PB Mayor,,DEM,Thelma Walker,5,2,3,0,0,0
Jefferson,309,PB Mayor,,DEM,"Theodis ""Ted"" Davis",20,12,8,0,0,0
Jefferson,309,PB Ward 3,,DEM,Donald Hatchett,91,32,59,0,0,0
Jefferson,309,PB Ward 3,,DEM,Glen Brown Sr.,65,36,29,0,0,0
Jefferson,309,U.S. President - DEM,,DEM,Bernie Sanders,21,7,14,0,0,0
Jefferson,309,U.S. President - DEM,,DEM,Hillary Clinton,131,62,69,0,0,0
Jefferson,309,U.S. President - DEM,,DEM,John Wolfe,1,0,1,0,0,0
Jefferson,309,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",2,1,1,0,0,0
Jefferson,309,U.S. President - REP,,REP,Ben Carson,1,0,1,0,0,0
Jefferson,309,U.S. President - REP,,REP,Donald J. Trump,5,3,2,0,0,0
Jefferson,309,U.S. President - REP,,REP,Marco Rubio,2,1,1,0,0,0
Jefferson,309,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Jefferson,309,U.S. President - REP,,REP,Ted Cruz,1,0,1,0,0,0
Jefferson,309,U.S. Senate - REP,,REP,Curtis Coleman,3,1,2,0,0,0
Jefferson,309,U.S. Senate - REP,,REP,Senator John Boozman,5,4,1,0,0,0
Jefferson,309,UNOPPOSED DEMOCRATS,,DEM,For,101,39,62,0,0,0
Jefferson,309,Unopposed Republicans,,REP,For,8,4,4,0,0,0
Jefferson,310,County Judge,,DEM,Dutch King,22,10,12,0,0,0
Jefferson,310,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",51,29,22,0,0,0
Jefferson,310,County Judge,,DEM,Ivan Whitfield,44,18,26,0,0,0
Jefferson,310,County Sheriff,,DEM,DeShawn Bennett,31,22,9,0,0,0
Jefferson,310,County Sheriff,,DEM,Gerald Robinson,55,20,35,0,0,0
Jefferson,310,County Sheriff,,DEM,James Murry,30,15,15,0,0,0
Jefferson,310,County Sheriff,,DEM,Mar'Quii McLemore Sr.,2,0,2,0,0,0
Jefferson,310,County Treasurer,,DEM,George Stepps,53,22,31,0,0,0
Jefferson,310,County Treasurer,,DEM,Vonysha Goodwin,62,33,29,0,0,0
Jefferson,310,PB Mayor,,DEM,Debe Hollingsworth,42,17,25,0,0,0
Jefferson,310,PB Mayor,,DEM,Shirley Washington,39,26,13,0,0,0
Jefferson,310,PB Mayor,,DEM,Steven Mays,11,2,9,0,0,0
Jefferson,310,PB Mayor,,DEM,Thelma Walker,4,3,1,0,0,0
Jefferson,310,PB Mayor,,DEM,"Theodis ""Ted"" Davis",24,10,14,0,0,0
Jefferson,310,PB Ward 3,,DEM,Donald Hatchett,57,25,32,0,0,0
Jefferson,310,PB Ward 3,,DEM,Glen Brown Sr.,61,31,30,0,0,0
Jefferson,310,U.S. President - DEM,,DEM,Bernie Sanders,12,10,2,0,0,0
Jefferson,310,U.S. President - DEM,,DEM,Hillary Clinton,106,48,58,0,0,0
Jefferson,310,U.S. President - DEM,,DEM,Martin J. O'Malley,1,0,1,0,0,0
Jefferson,310,U.S. President - REP,,REP,Ben Carson,1,1,0,0,0,0
Jefferson,310,U.S. President - REP,,REP,Donald J. Trump,3,1,2,0,0,0
Jefferson,310,U.S. President - REP,,REP,Ted Cruz,2,2,0,0,0,0
Jefferson,310,U.S. Senate - REP,,REP,Curtis Coleman,4,4,0,0,0,0
Jefferson,310,U.S. Senate - REP,,REP,Senator John Boozman,2,0,2,0,0,0
Jefferson,310,UNOPPOSED DEMOCRATS,,DEM,For,79,40,39,0,0,0
Jefferson,310,Unopposed Republicans,,REP,For,4,4,0,0,0,0
Jefferson,311,County Judge,,DEM,Dutch King,7,3,4,0,0,0
Jefferson,311,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",16,6,10,0,0,0
Jefferson,311,County Judge,,DEM,Ivan Whitfield,13,6,7,0,0,0
Jefferson,311,County Sheriff,,DEM,DeShawn Bennett,5,2,3,0,0,0
Jefferson,311,County Sheriff,,DEM,Gerald Robinson,21,10,11,0,0,0
Jefferson,311,County Sheriff,,DEM,James Murry,9,3,6,0,0,0
Jefferson,311,County Sheriff,,DEM,Mar'Quii McLemore Sr.,2,0,2,0,0,0
Jefferson,311,County Treasurer,,DEM,George Stepps,17,7,10,0,0,0
Jefferson,311,County Treasurer,,DEM,Vonysha Goodwin,18,7,11,0,0,0
Jefferson,311,PB Mayor,,DEM,Debe Hollingsworth,10,3,7,0,0,0
Jefferson,311,PB Mayor,,DEM,Shirley Washington,11,5,6,0,0,0
Jefferson,311,PB Mayor,,DEM,Steven Mays,5,3,2,0,0,0
Jefferson,311,PB Mayor,,DEM,Thelma Walker,3,1,2,0,0,0
Jefferson,311,PB Mayor,,DEM,"Theodis ""Ted"" Davis",8,3,5,0,0,0
Jefferson,311,PB Ward 3,,DEM,Donald Hatchett,13,3,10,0,0,0
Jefferson,311,PB Ward 3,,DEM,Glen Brown Sr.,24,12,12,0,0,0
Jefferson,311,U.S. President - DEM,,DEM,Hillary Clinton,35,15,20,0,0,0
Jefferson,311,U.S. President - DEM,,DEM,Martin J. O'Malley,2,0,2,0,0,0
Jefferson,311,UNOPPOSED DEMOCRATS,,DEM,For,27,11,16,0,0,0
Jefferson,312,County Judge,,DEM,Dutch King,32,23,9,0,0,0
Jefferson,312,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",94,56,38,0,0,0
Jefferson,312,County Judge,,DEM,Ivan Whitfield,66,35,31,0,0,0
Jefferson,312,County Sheriff,,DEM,DeShawn Bennett,40,27,13,0,0,0
Jefferson,312,County Sheriff,,DEM,Gerald Robinson,113,66,47,0,0,0
Jefferson,312,County Sheriff,,DEM,James Murry,30,18,12,0,0,0
Jefferson,312,County Sheriff,,DEM,Mar'Quii McLemore Sr.,10,4,6,0,0,0
Jefferson,312,County Treasurer,,DEM,George Stepps,110,66,44,0,0,0
Jefferson,312,County Treasurer,,DEM,Vonysha Goodwin,76,43,33,0,0,0
Jefferson,312,PB Mayor,,DEM,Debe Hollingsworth,58,36,22,0,0,0
Jefferson,312,PB Mayor,,DEM,Shirley Washington,47,24,23,0,0,0
Jefferson,312,PB Mayor,,DEM,Steven Mays,31,23,8,0,0,0
Jefferson,312,PB Mayor,,DEM,Thelma Walker,18,9,9,0,0,0
Jefferson,312,PB Mayor,,DEM,"Theodis ""Ted"" Davis",42,25,17,0,0,0
Jefferson,312,PB Ward 3,,DEM,Donald Hatchett,57,30,27,0,0,0
Jefferson,312,PB Ward 3,,DEM,Glen Brown Sr.,131,81,50,0,0,0
Jefferson,312,U.S. President - DEM,,DEM,Bernie Sanders,17,8,9,0,0,0
Jefferson,312,U.S. President - DEM,,DEM,Hillary Clinton,174,104,70,0,0,0
Jefferson,312,U.S. President - DEM,,DEM,Martin J. O'Malley,2,2,0,0,0,0
Jefferson,312,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",1,1,0,0,0,0
Jefferson,312,U.S. President - REP,,REP,Ben Carson,1,0,1,0,0,0
Jefferson,312,U.S. President - REP,,REP,Donald J. Trump,1,1,0,0,0,0
Jefferson,312,U.S. President - REP,,REP,Marco Rubio,2,0,2,0,0,0
Jefferson,312,U.S. President - REP,,REP,Ted Cruz,1,0,1,0,0,0
Jefferson,312,U.S. Senate - REP,,REP,Curtis Coleman,2,0,2,0,0,0
Jefferson,312,U.S. Senate - REP,,REP,Senator John Boozman,3,1,2,0,0,0
Jefferson,312,UNOPPOSED DEMOCRATS,,DEM,For,103,59,44,0,0,0
Jefferson,312,Unopposed Republicans,,REP,For,3,1,2,0,0,0
Jefferson,314,County Judge,,DEM,Dutch King,49,33,16,0,0,0
Jefferson,314,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",51,26,25,0,0,0
Jefferson,314,County Judge,,DEM,Ivan Whitfield,43,23,20,0,0,0
Jefferson,314,County Sheriff,,DEM,DeShawn Bennett,26,15,11,0,0,0
Jefferson,314,County Sheriff,,DEM,Gerald Robinson,86,54,32,0,0,0
Jefferson,314,County Sheriff,,DEM,James Murry,26,13,13,0,0,0
Jefferson,314,County Sheriff,,DEM,Mar'Quii McLemore Sr.,11,4,7,0,0,0
Jefferson,314,County Treasurer,,DEM,George Stepps,51,29,22,0,0,0
Jefferson,314,County Treasurer,,DEM,Vonysha Goodwin,91,53,38,0,0,0
Jefferson,314,PB Mayor,,DEM,Debe Hollingsworth,77,50,27,0,0,0
Jefferson,314,PB Mayor,,DEM,Shirley Washington,37,16,21,0,0,0
Jefferson,314,PB Mayor,,DEM,Steven Mays,12,9,3,0,0,0
Jefferson,314,PB Mayor,,DEM,Thelma Walker,9,4,5,0,0,0
Jefferson,314,PB Mayor,,DEM,"Theodis ""Ted"" Davis",12,6,6,0,0,0
Jefferson,314,PB Ward 3,,DEM,Donald Hatchett,70,44,26,0,0,0
Jefferson,314,PB Ward 3,,DEM,Glen Brown Sr.,75,40,35,0,0,0
Jefferson,314,U.S. President - DEM,,DEM,Bernie Sanders,29,18,11,0,0,0
Jefferson,314,U.S. President - DEM,,DEM,Hillary Clinton,114,64,50,0,0,0
Jefferson,314,U.S. President - DEM,,DEM,James Valentine,1,1,0,0,0,0
Jefferson,314,U.S. President - DEM,,DEM,John Wolfe,1,1,0,0,0,0
Jefferson,314,U.S. President - DEM,,DEM,Martin J. O'Malley,1,1,0,0,0,0
Jefferson,314,U.S. President - REP,,REP,Donald J. Trump,7,5,2,0,0,0
Jefferson,314,U.S. President - REP,,REP,Marco Rubio,1,1,0,0,0,0
Jefferson,314,U.S. President - REP,,REP,Ted Cruz,5,4,1,0,0,0
Jefferson,314,U.S. Senate - REP,,REP,Curtis Coleman,10,8,2,0,0,0
Jefferson,314,U.S. Senate - REP,,REP,Senator John Boozman,2,2,0,0,0,0
Jefferson,314,UNOPPOSED DEMOCRATS,,DEM,For,105,65,40,0,0,0
Jefferson,314,Unopposed Republicans,,REP,For,7,6,1,0,0,0
Jefferson,315,County Judge,,DEM,Dutch King,17,10,7,0,0,0
Jefferson,315,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",54,30,24,0,0,0
Jefferson,315,County Judge,,DEM,Ivan Whitfield,52,29,23,0,0,0
Jefferson,315,County Sheriff,,DEM,DeShawn Bennett,26,17,9,0,0,0
Jefferson,315,County Sheriff,,DEM,Gerald Robinson,61,32,29,0,0,0
Jefferson,315,County Sheriff,,DEM,James Murry,28,16,12,0,0,0
Jefferson,315,County Sheriff,,DEM,Mar'Quii McLemore Sr.,7,5,2,0,0,0
Jefferson,315,County Treasurer,,DEM,George Stepps,52,28,24,0,0,0
Jefferson,315,County Treasurer,,DEM,Vonysha Goodwin,66,37,29,0,0,0
Jefferson,315,PB Mayor,,DEM,Debe Hollingsworth,34,18,16,0,0,0
Jefferson,315,PB Mayor,,DEM,Shirley Washington,49,24,25,0,0,0
Jefferson,315,PB Mayor,,DEM,Steven Mays,14,8,6,0,0,0
Jefferson,315,PB Mayor,,DEM,Thelma Walker,9,5,4,0,0,0
Jefferson,315,PB Mayor,,DEM,"Theodis ""Ted"" Davis",15,13,2,0,0,0
Jefferson,315,PB Ward 3,,DEM,Donald Hatchett,71,38,33,0,0,0
Jefferson,315,PB Ward 3,,DEM,Glen Brown Sr.,51,31,20,0,0,0
Jefferson,315,U.S. President - DEM,,DEM,Bernie Sanders,11,8,3,0,0,0
Jefferson,315,U.S. President - DEM,,DEM,Hillary Clinton,108,60,48,0,0,0
Jefferson,315,U.S. President - REP,,REP,Donald J. Trump,4,3,1,0,0,0
Jefferson,315,U.S. President - REP,,REP,Gov. Chris Christie,1,1,0,0,0,0
Jefferson,315,U.S. President - REP,,REP,Marco Rubio,2,2,0,0,0,0
Jefferson,315,U.S. President - REP,,REP,Ted Cruz,1,1,0,0,0,0
Jefferson,315,U.S. Senate - REP,,REP,Curtis Coleman,1,1,0,0,0,0
Jefferson,315,U.S. Senate - REP,,REP,Senator John Boozman,7,6,1,0,0,0
Jefferson,315,UNOPPOSED DEMOCRATS,,DEM,For,80,48,32,0,0,0
Jefferson,315,Unopposed Republicans,,REP,For,4,4,0,0,0,0
Jefferson,316,County Judge,,DEM,Dutch King,26,14,12,0,0,0
Jefferson,316,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",90,55,35,0,0,0
Jefferson,316,County Judge,,DEM,Ivan Whitfield,79,42,37,0,0,0
Jefferson,316,County Sheriff,,DEM,DeShawn Bennett,56,37,19,0,0,0
Jefferson,316,County Sheriff,,DEM,Gerald Robinson,99,50,49,0,0,0
Jefferson,316,County Sheriff,,DEM,James Murry,34,20,14,0,0,0
Jefferson,316,County Sheriff,,DEM,Mar'Quii McLemore Sr.,11,5,6,0,0,0
Jefferson,316,County Treasurer,,DEM,George Stepps,96,54,42,0,0,0
Jefferson,316,County Treasurer,,DEM,Vonysha Goodwin,100,58,42,0,0,0
Jefferson,316,PB Mayor,,DEM,Debe Hollingsworth,73,45,28,0,0,0
Jefferson,316,PB Mayor,,DEM,Shirley Washington,52,27,25,0,0,0
Jefferson,316,PB Mayor,,DEM,Steven Mays,35,20,15,0,0,0
Jefferson,316,PB Mayor,,DEM,Thelma Walker,20,11,9,0,0,0
Jefferson,316,PB Mayor,,DEM,"Theodis ""Ted"" Davis",17,10,7,0,0,0
Jefferson,316,PB Ward 3,,DEM,Donald Hatchett,86,45,41,0,0,0
Jefferson,316,PB Ward 3,,DEM,Glen Brown Sr.,113,66,47,0,0,0
Jefferson,316,U.S. President - DEM,,DEM,Bernie Sanders,9,2,7,0,0,0
Jefferson,316,U.S. President - DEM,,DEM,Hillary Clinton,185,106,79,0,0,0
Jefferson,316,U.S. President - DEM,,DEM,James Valentine,2,2,0,0,0,0
Jefferson,316,U.S. President - DEM,,DEM,John Wolfe,1,1,0,0,0,0
Jefferson,316,U.S. President - REP,,REP,Donald J. Trump,1,1,0,0,0,0
Jefferson,316,U.S. President - REP,,REP,Jeb Bush,1,1,0,0,0,0
Jefferson,316,U.S. President - REP,,REP,Marco Rubio,2,1,1,0,0,0
Jefferson,316,U.S. President - REP,,REP,Ted Cruz,1,1,0,0,0,0
Jefferson,316,U.S. Senate - REP,,REP,Senator John Boozman,4,3,1,0,0,0
Jefferson,316,UNOPPOSED DEMOCRATS,,DEM,For,130,76,54,0,0,0
Jefferson,316,Unopposed Republicans,,REP,For,2,2,0,0,0,0
Jefferson,317,County Judge,,DEM,Dutch King,26,17,9,0,0,0
Jefferson,317,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",23,11,12,0,0,0
Jefferson,317,County Judge,,DEM,Ivan Whitfield,24,14,10,0,0,0
Jefferson,317,County Sheriff,,DEM,DeShawn Bennett,11,4,7,0,0,0
Jefferson,317,County Sheriff,,DEM,Gerald Robinson,50,30,20,0,0,0
Jefferson,317,County Sheriff,,DEM,James Murry,13,8,5,0,0,0
Jefferson,317,County Sheriff,,DEM,Mar'Quii McLemore Sr.,3,3,0,0,0,0
Jefferson,317,County Treasurer,,DEM,George Stepps,23,17,6,0,0,0
Jefferson,317,County Treasurer,,DEM,Vonysha Goodwin,52,27,25,0,0,0
Jefferson,317,PB Mayor,,DEM,Debe Hollingsworth,37,22,15,0,0,0
Jefferson,317,PB Mayor,,DEM,Shirley Washington,15,7,8,0,0,0
Jefferson,317,PB Mayor,,DEM,Steven Mays,7,6,1,0,0,0
Jefferson,317,PB Mayor,,DEM,Thelma Walker,7,4,3,0,0,0
Jefferson,317,PB Mayor,,DEM,"Theodis ""Ted"" Davis",10,5,5,0,0,0
Jefferson,317,PB Ward 3,,DEM,Donald Hatchett,47,29,18,0,0,0
Jefferson,317,PB Ward 3,,DEM,Glen Brown Sr.,29,16,13,0,0,0
Jefferson,317,U.S. President - DEM,,DEM,Bernie Sanders,11,10,1,0,0,0
Jefferson,317,U.S. President - DEM,,DEM,Hillary Clinton,59,32,27,0,0,0
Jefferson,317,U.S. President - DEM,,DEM,John Wolfe,1,0,1,0,0,0
Jefferson,317,U.S. President - DEM,,DEM,Martin J. O'Malley,1,0,1,0,0,0
Jefferson,317,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",1,1,0,0,0,0
Jefferson,317,U.S. President - REP,,REP,Ted Cruz,1,0,1,0,0,0
Jefferson,317,U.S. Senate - REP,,REP,Senator John Boozman,1,0,1,0,0,0
Jefferson,317,UNOPPOSED DEMOCRATS,,DEM,For,55,34,21,0,0,0
Jefferson,317,Unopposed Republicans,,REP,For,1,0,1,0,0,0
Jefferson,318,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",4,3,1,0,0,0
Jefferson,318,County Judge,,DEM,Ivan Whitfield,3,2,1,0,0,0
Jefferson,318,County Sheriff,,DEM,DeShawn Bennett,1,1,0,0,0,0
Jefferson,318,County Sheriff,,DEM,Gerald Robinson,3,2,1,0,0,0
Jefferson,318,County Sheriff,,DEM,James Murry,1,1,0,0,0,0
Jefferson,318,County Sheriff,,DEM,Mar'Quii McLemore Sr.,2,1,1,0,0,0
Jefferson,318,County Treasurer,,DEM,George Stepps,2,1,1,0,0,0
Jefferson,318,County Treasurer,,DEM,Vonysha Goodwin,5,4,1,0,0,0
Jefferson,318,PB Mayor,,DEM,Debe Hollingsworth,3,1,2,0,0,0
Jefferson,318,PB Mayor,,DEM,Shirley Washington,3,3,0,0,0,0
Jefferson,318,PB Mayor,,DEM,"Theodis ""Ted"" Davis",1,1,0,0,0,0
Jefferson,318,PB Ward 3,,DEM,Donald Hatchett,3,1,2,0,0,0
Jefferson,318,PB Ward 3,,DEM,Glen Brown Sr.,4,4,0,0,0,0
Jefferson,318,U.S. President - DEM,,DEM,Bernie Sanders,1,1,0,0,0,0
Jefferson,318,U.S. President - DEM,,DEM,Hillary Clinton,6,4,2,0,0,0
Jefferson,318,UNOPPOSED DEMOCRATS,,DEM,For,5,4,1,0,0,0
Jefferson,319,County Judge,,DEM,Dutch King,15,5,10,0,0,0
Jefferson,319,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",35,13,22,0,0,0
Jefferson,319,County Judge,,DEM,Ivan Whitfield,49,23,26,0,0,0
Jefferson,319,County Sheriff,,DEM,DeShawn Bennett,17,9,8,0,0,0
Jefferson,319,County Sheriff,,DEM,Gerald Robinson,70,27,43,0,0,0
Jefferson,319,County Sheriff,,DEM,James Murry,11,3,8,0,0,0
Jefferson,319,County Sheriff,,DEM,Mar'Quii McLemore Sr.,4,2,2,0,0,0
Jefferson,319,County Treasurer,,DEM,George Stepps,45,17,28,0,0,0
Jefferson,319,County Treasurer,,DEM,Vonysha Goodwin,53,22,31,0,0,0
Jefferson,319,PB Mayor,,DEM,Debe Hollingsworth,30,8,22,0,0,0
Jefferson,319,PB Mayor,,DEM,Shirley Washington,43,20,23,0,0,0
Jefferson,319,PB Mayor,,DEM,Steven Mays,12,4,8,0,0,0
Jefferson,319,PB Mayor,,DEM,Thelma Walker,6,3,3,0,0,0
Jefferson,319,PB Mayor,,DEM,"Theodis ""Ted"" Davis",9,5,4,0,0,0
Jefferson,319,PB Ward 3,,DEM,Donald Hatchett,41,15,26,0,0,0
Jefferson,319,PB Ward 3,,DEM,Glen Brown Sr.,55,24,31,0,0,0
Jefferson,319,U.S. President - DEM,,DEM,Bernie Sanders,4,2,2,0,0,0
Jefferson,319,U.S. President - DEM,,DEM,Hillary Clinton,97,39,58,0,0,0
Jefferson,319,U.S. President - REP,,REP,Donald J. Trump,1,0,1,0,0,0
Jefferson,319,U.S. President - REP,,REP,Marco Rubio,3,2,1,0,0,0
Jefferson,319,U.S. President - REP,,REP,Ted Cruz,4,4,0,0,0,0
Jefferson,319,U.S. Senate - REP,,REP,Curtis Coleman,2,2,0,0,0,0
Jefferson,319,U.S. Senate - REP,,REP,Senator John Boozman,6,4,2,0,0,0
Jefferson,319,UNOPPOSED DEMOCRATS,,DEM,For,64,22,42,0,0,0
Jefferson,319,Unopposed Republicans,,REP,For,8,6,2,0,0,0
Jefferson,320,County Judge,,DEM,Dutch King,7,6,1,0,0,0
Jefferson,320,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",10,5,5,0,0,0
Jefferson,320,County Judge,,DEM,Ivan Whitfield,14,7,7,0,0,0
Jefferson,320,County Sheriff,,DEM,DeShawn Bennett,10,5,5,0,0,0
Jefferson,320,County Sheriff,,DEM,Gerald Robinson,15,9,6,0,0,0
Jefferson,320,County Sheriff,,DEM,James Murry,3,1,2,0,0,0
Jefferson,320,County Sheriff,,DEM,Mar'Quii McLemore Sr.,3,2,1,0,0,0
Jefferson,320,County Treasurer,,DEM,George Stepps,10,4,6,0,0,0
Jefferson,320,County Treasurer,,DEM,Vonysha Goodwin,19,13,6,0,0,0
Jefferson,320,PB Mayor,,DEM,Debe Hollingsworth,7,4,3,0,0,0
Jefferson,320,PB Mayor,,DEM,Shirley Washington,10,5,5,0,0,0
Jefferson,320,PB Mayor,,DEM,Steven Mays,4,3,1,0,0,0
Jefferson,320,PB Mayor,,DEM,Thelma Walker,4,4,0,0,0,0
Jefferson,320,PB Mayor,,DEM,"Theodis ""Ted"" Davis",6,2,4,0,0,0
Jefferson,320,PB Ward 3,,DEM,Donald Hatchett,9,6,3,0,0,0
Jefferson,320,PB Ward 3,,DEM,Glen Brown Sr.,23,12,11,0,0,0
Jefferson,320,U.S. President - DEM,,DEM,Bernie Sanders,1,1,0,0,0,0
Jefferson,320,U.S. President - DEM,,DEM,Hillary Clinton,29,16,13,0,0,0
Jefferson,320,U.S. President - REP,,REP,Donald J. Trump,4,3,1,0,0,0
Jefferson,320,U.S. President - REP,,REP,Marco Rubio,3,3,0,0,0,0
Jefferson,320,U.S. Senate - REP,,REP,Curtis Coleman,2,1,1,0,0,0
Jefferson,320,U.S. Senate - REP,,REP,Senator John Boozman,5,5,0,0,0,0
Jefferson,320,UNOPPOSED DEMOCRATS,,DEM,For,23,12,11,0,0,0
Jefferson,320,Unopposed Republicans,,REP,For,3,3,0,0,0,0
Jefferson,322,County Judge,,DEM,Dutch King,2,1,1,0,0,0
Jefferson,322,County Sheriff,,DEM,Gerald Robinson,1,1,0,0,0,0
Jefferson,322,County Sheriff,,DEM,Mar'Quii McLemore Sr.,1,0,1,0,0,0
Jefferson,322,County Treasurer,,DEM,George Stepps,1,0,1,0,0,0
Jefferson,322,County Treasurer,,DEM,Vonysha Goodwin,1,1,0,0,0,0
Jefferson,322,PB Mayor,,DEM,Debe Hollingsworth,2,1,1,0,0,0
Jefferson,322,PB Ward 3,,DEM,Glen Brown Sr.,2,1,1,0,0,0
Jefferson,322,U.S. President - DEM,,DEM,Bernie Sanders,2,1,1,0,0,0
Jefferson,322,UNOPPOSED DEMOCRATS,,DEM,For,2,1,1,0,0,0
Jefferson,323,County Judge,,DEM,Dutch King,7,6,1,0,0,0
Jefferson,323,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",14,8,6,0,0,0
Jefferson,323,County Judge,,DEM,Ivan Whitfield,8,4,4,0,0,0
Jefferson,323,County Sheriff,,DEM,DeShawn Bennett,6,3,3,0,0,0
Jefferson,323,County Sheriff,,DEM,Gerald Robinson,13,10,3,0,0,0
Jefferson,323,County Sheriff,,DEM,James Murry,4,3,1,0,0,0
Jefferson,323,County Sheriff,,DEM,Mar'Quii McLemore Sr.,5,1,4,0,0,0
Jefferson,323,County Treasurer,,DEM,George Stepps,11,8,3,0,0,0
Jefferson,323,County Treasurer,,DEM,Vonysha Goodwin,17,9,8,0,0,0
Jefferson,323,PB Mayor,,DEM,Debe Hollingsworth,12,5,7,0,0,0
Jefferson,323,PB Mayor,,DEM,Shirley Washington,8,5,3,0,0,0
Jefferson,323,PB Mayor,,DEM,Steven Mays,2,1,1,0,0,0
Jefferson,323,PB Mayor,,DEM,Thelma Walker,4,4,0,0,0,0
Jefferson,323,PB Mayor,,DEM,"Theodis ""Ted"" Davis",2,2,0,0,0,0
Jefferson,323,PB Ward 3,,DEM,Donald Hatchett,16,7,9,0,0,0
Jefferson,323,PB Ward 3,,DEM,Glen Brown Sr.,12,10,2,0,0,0
Jefferson,323,U.S. President - DEM,,DEM,Bernie Sanders,1,0,1,0,0,0
Jefferson,323,U.S. President - DEM,,DEM,Hillary Clinton,27,17,10,0,0,0
Jefferson,323,U.S. President - REP,,REP,Donald J. Trump,2,0,2,0,0,0
Jefferson,323,U.S. Senate - REP,,REP,Curtis Coleman,2,0,2,0,0,0
Jefferson,323,UNOPPOSED DEMOCRATS,,DEM,For,17,11,6,0,0,0
Jefferson,324,County Judge,,DEM,Dutch King,158,111,47,0,0,0
Jefferson,324,County Judge,,DEM,"Henry ""Hank"" Wilkins, IV",35,21,14,0,0,0
Jefferson,324,County Judge,,DEM,Ivan Whitfield,45,20,25,0,0,0
Jefferson,324,County Sheriff,,DEM,DeShawn Bennett,49,30,19,0,0,0
Jefferson,324,County Sheriff,,DEM,Gerald Robinson,136,91,45,0,0,0
Jefferson,324,County Sheriff,,DEM,James Murry,34,21,13,0,0,0
Jefferson,324,County Sheriff,,DEM,Mar'Quii McLemore Sr.,15,10,5,0,0,0
Jefferson,324,County Treasurer,,DEM,George Stepps,78,54,24,0,0,0
Jefferson,324,County Treasurer,,DEM,Vonysha Goodwin,147,89,58,0,0,0
Jefferson,324,PB Mayor,,DEM,Debe Hollingsworth,173,122,51,0,0,0
Jefferson,324,PB Mayor,,DEM,Shirley Washington,31,16,15,0,0,0
Jefferson,324,PB Mayor,,DEM,Steven Mays,7,3,4,0,0,0
Jefferson,324,PB Mayor,,DEM,Thelma Walker,10,8,2,0,0,0
Jefferson,324,PB Mayor,,DEM,"Theodis ""Ted"" Davis",19,5,14,0,0,0
Jefferson,324,PB Ward 3,,DEM,Donald Hatchett,158,108,50,0,0,0
Jefferson,324,PB Ward 3,,DEM,Glen Brown Sr.,78,42,36,0,0,0
Jefferson,324,U.S. President - DEM,,DEM,Bernie Sanders,76,53,23,0,0,0
Jefferson,324,U.S. President - DEM,,DEM,Hillary Clinton,126,77,49,0,0,0
Jefferson,324,U.S. President - DEM,,DEM,John Wolfe,6,3,3,0,0,0
Jefferson,324,U.S. President - DEM,,DEM,Martin J. O'Malley,10,7,3,0,0,0
Jefferson,324,U.S. President - DEM,,DEM,"Roque ""Rocky"" De La Fuente",4,2,2,0,0,0
Jefferson,324,U.S. President - REP,,REP,Ben Carson,8,8,0,0,0,0
Jefferson,324,U.S. President - REP,,REP,Donald J. Trump,29,28,1,0,0,0
Jefferson,324,U.S. President - REP,,REP,Marco Rubio,10,10,0,0,0,0
Jefferson,324,U.S. President - REP,,REP,Mike Huckabee,1,1,0,0,0,0
Jefferson,324,U.S. President - REP,,REP,Ted Cruz,18,13,5,0,0,0
Jefferson,324,U.S. Senate - REP,,REP,Curtis Coleman,19,18,1,0,0,0
Jefferson,324,U.S. Senate - REP,,REP,Senator John Boozman,42,38,4,0,0,0
Jefferson,324,UNOPPOSED DEMOCRATS,,DEM,For,142,90,52,0,0,0
Jefferson,324,Unopposed Republicans,,REP,For,34,31,3,0,0,0
Jefferson,325,County Judge,,DEM,Dutch King,6,6,0,0,0,0
Jefferson,325,County Sheriff,,DEM,Gerald Robinson,4,4,0,0,0,0
Jefferson,325,County Sheriff,,DEM,James Murry,2,2,0,0,0,0
