county,precinct,office,district,party,candidate,votes,absentee,election_day,early_voting
Logan,Boone Ward 4,Circuit Clerk,,DEM,DEM Carrie Stanford,95,3,22,70
Logan,Cauthron,Circuit Clerk,,DEM,DEM Carrie Stanford,22,0,3,19
Logan,Petit Jean,Circuit Clerk,,DEM,DEM Carrie Stanford,15,0,2,13
Logan,Reveille City,Circuit Clerk,,DEM,DEM Carrie Stanford,36,0,24,12
Logan,Reveille Rural,Circuit Clerk,,DEM,DEM Carrie Stanford,50,0,32,18
Logan,Sugar Creek,Circuit Clerk,,DEM,DEM Carrie Stanford,27,0,6,21
Logan,Washburn,Circuit Clerk,,DEM,DEM Carrie Stanford,46,0,14,32
Logan,Barber,Circuit Clerk,,DEM,DEM Carrie Stanford,16,0,3,13
Logan,Tomlinson,Circuit Clerk,,DEM,DEM Carrie Stanford,24,0,15,9
Logan,Cane Creek,Circuit Clerk,,REP,REP April Hice,121,2,84,35
Logan,Clark Crossroads,Circuit Clerk,,REP,REP April Hice,93,0,55,38
Logan,Clark City,Circuit Clerk,,REP,REP April Hice,87,0,58,29
Logan,Clark Rural,Circuit Clerk,,REP,REP April Hice,66,0,36,30
Logan,Delaware,Circuit Clerk,,REP,REP April Hice,161,5,99,57
Logan,Driggs,Circuit Clerk,,REP,REP April Hice,130,0,49,81
Logan,Ellsworth,Circuit Clerk,,REP,REP April Hice,177,0,93,84
Logan,Johnson,Circuit Clerk,,REP,REP April Hice,73,0,32,41
Logan,Logan,Circuit Clerk,,REP,REP April Hice,102,0,74,28
Logan,Mountain,Circuit Clerk,,REP,REP April Hice,29,0,10,19
Logan,River City,Circuit Clerk,,REP,REP April Hice,41,0,32,9
Logan,River Rural,Circuit Clerk,,REP,REP April Hice,64,0,56,8
Logan,Shoal Creek,Circuit Clerk,,REP,REP April Hice,196,1,133,62
Logan,Short Mtn Ward 1,Circuit Clerk,,REP,REP April Hice,214,1,78,135
Logan,Short Mtn Ward 2,Circuit Clerk,,REP,REP April Hice,158,4,69,85
Logan,Short Mtn Ward 3,Circuit Clerk,,REP,REP April Hice,131,3,50,78
Logan,Short Mtn Ward 4,Circuit Clerk,,REP,REP April Hice,300,2,102,196
Logan,Caulksville City,Circuit Clerk,,REP,REP April Hice,66,0,44,22
Logan,Caulksville Rural,Circuit Clerk,,REP,REP April Hice,109,0,66,43
Logan,Ratcliff City,Circuit Clerk,,REP,REP April Hice,38,0,21,17
Logan,Ratcliff Rural,Circuit Clerk,,REP,REP April Hice,35,2,19,14
Logan,Morrison Bluff,Circuit Clerk,,REP,REP April Hice,24,0,20,4
Logan,Blue Mtn City,Circuit Clerk,,REP,REP April Hice,22,0,6,16
Logan,Blue Mtn Rural,Circuit Clerk,,REP,REP April Hice,25,0,14,11
Logan,Boone Ward 1,Circuit Clerk,,REP,REP April Hice,204,4,68,132
Logan,Boone Ward 2,Circuit Clerk,,REP,REP April Hice,240,7,63,170
Logan,Boone Ward 3,Circuit Clerk,,REP,REP April Hice,220,1,72,147
Logan,Boone Ward 4,Circuit Clerk,,REP,REP April Hice,381,4,122,255
Logan,Cauthron,Circuit Clerk,,REP,REP April Hice,77,1,15,61
Logan,Petit Jean,Circuit Clerk,,REP,REP April Hice,79,0,27,52
Logan,Reveille City,Circuit Clerk,,REP,REP April Hice,144,0,108,36
Logan,Reveille Rural,Circuit Clerk,,REP,REP April Hice,149,1,96,52
Logan,Sugar Creek,Circuit Clerk,,REP,REP April Hice,109,1,34,74
Logan,Washburn,Circuit Clerk,,REP,REP April Hice,206,2,55,149
Logan,Barber,Circuit Clerk,,REP,REP April Hice,98,2,28,68
Logan,Tomlinson,Circuit Clerk,,REP,REP April Hice,81,1,61,19
Logan,Driggs,Justice of the Peace District #2,,DEM,DEM Justin Taylor,12,2,3,7
Logan,Ellsworth,Justice of the Peace District #2,,DEM,DEM Justin Taylor,31,0,15,16
Logan,Johnson,Justice of the Peace District #2,,DEM,DEM Justin Taylor,13,0,4,9
Logan,Logan,Justice of the Peace District #2,,DEM,DEM Justin Taylor,17,0,9,8
Logan,Mountain,Justice of the Peace District #2,,DEM,DEM Justin Taylor,11,0,5,6
Logan,Short Mtn Ward 4,Justice of the Peace District #2,,DEM,DEM Justin Taylor,4,0,1,3
Logan,Driggs,Justice of the Peace District #2,,REP,REP Gary Rhinehart,142,0,55,87
Logan,Ellsworth,Justice of the Peace District #2,,REP,REP Gary Rhinehart,211,0,109,102
Logan,Johnson,Justice of the Peace District #2,,REP,REP Gary Rhinehart,82,0,37,45
Logan,Logan,Justice of the Peace District #2,,REP,REP Gary Rhinehart,68,0,48,20
Logan,Mountain,Justice of the Peace District #2,,REP,REP Gary Rhinehart,34,0,13,21
Logan,Short Mtn Ward 4,Justice of the Peace District #2,,REP,REP Gary Rhinehart,38,0,10,28
Logan,Boone Ward 4,Justice of the Peace District #7,,IND,IND Bob Krepps,179,4,53,122
Logan,Washburn,Justice of the Peace District #7,,IND,IND Bob Krepps,104,0,24,80
Logan,Boone Ward 4,Justice of the Peace District #7,,REP,REP Donald R Keezer,195,3,59,133
Logan,Washburn,Justice of the Peace District #7,,REP,REP Donald R Keezer,145,2,43,100
Logan,Short Mtn Ward 1,Paris Mayor,,IND,IND Daniel Rogers,367,2,135,230
Logan,Short Mtn Ward 2,Paris Mayor,,IND,IND Daniel Rogers,247,7,101,139
Logan,Short Mtn Ward 3,Paris Mayor,,IND,IND Daniel Rogers,185,4,78,103
Logan,Short Mtn Ward 1,Paris City Clerk,,IND,IND Mary L Sullivan,360,3,127,230
Logan,Short Mtn Ward 2,Paris City Clerk,,IND,IND Mary L Sullivan,244,7,96,141
Logan,Short Mtn Ward 3,Paris City Clerk,,IND,IND Mary L Sullivan,187,4,79,104
Logan,Short Mtn Ward 1,Paris Alderman W1/ P1,,IND,IND Jan Faulkner,241,1,84,156
Logan,Short Mtn Ward 2,Paris Alderman W1/ P1,,IND,IND Jan Faulkner,147,3,70,74
Logan,Short Mtn Ward 3,Paris Alderman W1/ P1,,IND,IND Jan Faulkner,135,3,59,73
Logan,Short Mtn Ward 1,Paris Alderman W1/ P1,,IND,IND Raymond J Sharum,134,2,50,82
Logan,Short Mtn Ward 2,Paris Alderman W1/ P1,,IND,IND Raymond J Sharum,108,5,30,73
Logan,Short Mtn Ward 3,Paris Alderman W1/ P1,,IND,IND Raymond J Sharum,59,1,21,37
Logan,Short Mtn Ward 1,Paris Alderman W3/ P1,,IND,IND Robert Colby Wells,216,0,91,125
Logan,Short Mtn Ward 2,Paris Alderman W3/ P1,,IND,IND Robert Colby Wells,138,4,50,84
Logan,Short Mtn Ward 3,Paris Alderman W3/ P1,,IND,IND Robert Colby Wells,105,1,48,56
Logan,Short Mtn Ward 1,Paris Alderman W3/ P1,,IND,IND Kenneth Stovall,157,3,44,110
Logan,Short Mtn Ward 2,Paris Alderman W3/ P1,,IND,IND Kenneth Stovall,120,3,51,66
Logan,Short Mtn Ward 3,Paris Alderman W3/ P1,,IND,IND Kenneth Stovall,89,3,31,55
Logan,Boone Ward 1,Booneville Mayor,,IND,IND Aaron L Brewer,75,1,27,47
Logan,Boone Ward 2,Booneville Mayor,,IND,IND Aaron L Brewer,90,3,24,63
Logan,Boone Ward 3,Booneville Mayor,,IND,IND Aaron L Brewer,74,1,25,48
Logan,Boone Ward 1,Booneville Mayor,,IND,IND Edgar Baker,128,3,41,84
Logan,Boone Ward 2,Booneville Mayor,,IND,IND Edgar Baker,147,4,38,105
Logan,Boone Ward 3,Booneville Mayor,,IND,IND Edgar Baker,181,0,64,117
Logan,Boone Ward 1,Booneville Mayor,,IND,IND Jerry G Wilkins,65,1,17,47
Logan,Boone Ward 2,Booneville Mayor,,IND,IND Jerry G Wilkins,69,0,19,50
Logan,Boone Ward 3,Booneville Mayor,,IND,IND Jerry G Wilkins,77,3,20,54
Logan,Boone Ward 1,Booneville City Clerk,,IND,IND Gayleene R West,256,5,82,169
Logan,Boone Ward 2,Booneville City Clerk,,IND,IND Gayleene R West,293,7,78,208
Logan,Boone Ward 3,Booneville City Clerk,,IND,IND Gayleene R West,321,4,105,212
Logan,Boone Ward 1,Booneville Alderman W1/ P1,,IND,IND Alton Shackleford,164,0,61,103
Logan,Boone Ward 2,Booneville Alderman W1/ P1,,IND,IND Alton Shackleford,154,4,50,100
Logan,Boone Ward 3,Booneville Alderman W1/ P1,,IND,IND Alton Shackleford,152,1,62,89
Logan,Boone Ward 1,Booneville Alderman W1/ P1,,IND,IND Guy A Robson,91,4,21,66
Logan,Boone Ward 2,Booneville Alderman W1/ P1,,IND,IND Guy A Robson,142,2,31,109
Logan,Boone Ward 3,Booneville Alderman W1/ P1,,IND,IND Guy A Robson,172,2,45,125
Logan,Boone Ward 1,Booneville Alderman W2/P2,,IND,IND David Hogan,128,4,38,86
Logan,Boone Ward 2,Booneville Alderman W2/P2,,IND,IND David Hogan,109,1,30,78
Logan,Boone Ward 3,Booneville Alderman W2/P2,,IND,IND David Hogan,144,0,50,94
Logan,Boone Ward 1,Booneville Alderman W2/P2,,IND,IND Tina Siddons Hunt,134,1,46,87
Logan,Boone Ward 2,Booneville Alderman W2/P2,,IND,IND Tina Siddons Hunt,187,5,50,132
Logan,Boone Ward 3,Booneville Alderman W2/P2,,IND,IND Tina Siddons Hunt,183,4,58,121
Logan,Reveille City,Magazine Mayor,,IND,IND Donald West,45,0,28,17
Logan,Reveille City,Magazine Mayor,,IND,IND Joshua Scott,133,0,103,30
Logan,River City,Scranton Mayor,,IND,IND David Corbitt,61,0,48,13
Logan,River City,Scranton Alderman W1/P1,,IND,IND William A Ahne,40,0,36,4
Logan,River City,Scranton Alderman W1/P1,,IND,IND Laura Murry,27,0,18,9
Logan,Ratcliff City,Ratcliff Mayor,,IND,IND Roger Hughey,50,0,31,19
Logan,Ratcliff City,Ratcliff City Clerk,,IND,IND Oleda J Bennett,51,0,32,19
Logan,Caulksville City,Caulksville Mayor,,IND,IND Scott Lee,74,0,49,25
Logan,Blue Mtn City,Blue Mountain Mayor,,IND,IND Juanita Granier,24,0,8,16
Logan,Clark City,Subiaco Mayor,,IND,IND Bobby Sewell,140,0,104,36
Logan,Morrison Bluff,Morrison Bluff Mayor,,IND,IND Charlotte K Siebenmorgen,36,0,31,5
Logan,Cane Creek,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,54,0,38,16
Logan,Clark Crossroads,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,56,0,35,21
Logan,Clark City,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,65,0,50,15
Logan,Clark Rural,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,45,1,28,16
Logan,Delaware,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,105,1,63,41
Logan,Driggs,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,78,0,28,50
Logan,Ellsworth,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,103,0,56,47
Logan,Johnson,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,43,0,15,28
Logan,Logan,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,58,0,44,14
Logan,Mountain,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,22,0,12,10
Logan,River City,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,29,0,22,7
Logan,River Rural,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,47,0,33,14
Logan,Shoal Creek,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,100,1,72,27
Logan,Short Mtn Ward 1,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,158,2,63,93
Logan,Short Mtn Ward 2,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,112,1,51,60
Logan,Short Mtn Ward 3,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,86,0,42,44
Logan,Short Mtn Ward 4,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,219,3,78,138
Logan,Caulksville City,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,34,0,20,14
Logan,Caulksville Rural,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,67,0,41,26
Logan,Ratcliff City,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,26,0,16,10
Logan,Ratcliff Rural,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,19,2,12,5
Logan,Morrison Bluff,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,17,0,16,1
Logan,Blue Mtn City,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,9,0,4,5
Logan,Blue Mtn Rural,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,9,0,3,6
Logan,Boone Ward 1,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,131,1,40,90
Logan,Boone Ward 2,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,117,3,34,80
Logan,Boone Ward 3,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,142,2,40,100
Logan,Boone Ward 4,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,180,2,59,119
Logan,Cauthron,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,54,0,9,45
Logan,Petit Jean,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,41,0,13,28
Logan,Reveille City,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,69,0,52,17
Logan,Reveille Rural,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,75,1,49,25
Logan,Sugar Creek,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,52,0,15,37
Logan,Washburn,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,103,0,28,75
Logan,Barber,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,54,2,15,37
Logan,Tomlinson,State Supreme Court Associate Justice Position 2,,NON,Judge Chris Carnahan,45,0,36,9
Logan,Cane Creek,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,110,2,74,34
Logan,Clark Crossroads,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,70,0,43,27
Logan,Clark City,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,66,0,47,19
Logan,Clark Rural,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,59,0,24,35
Logan,Delaware,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,86,3,49,34
Logan,Driggs,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,70,2,29,39
Logan,Ellsworth,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,114,0,59,55
Logan,Johnson,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,43,0,21,22
Logan,Logan,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,78,2,54,22
Logan,Mountain,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,16,0,5,11
Logan,River City,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,35,0,29,6
Logan,River Rural,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,64,0,55,9
Logan,Shoal Creek,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,137,2,80,55
Logan,Short Mtn Ward 1,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,207,1,69,137
Logan,Short Mtn Ward 2,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,134,7,46,81
Logan,Short Mtn Ward 3,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,102,4,36,62
Logan,Short Mtn Ward 4,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,210,5,68,137
Logan,Caulksville City,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,33,0,22,11
Logan,Caulksville Rural,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,70,0,40,30
Logan,Ratcliff City,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,25,0,15,10
Logan,Ratcliff Rural,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,33,0,23,10
Logan,Morrison Bluff,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,20,0,16,4
Logan,Blue Mtn City,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,14,0,5,9
Logan,Blue Mtn Rural,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,15,0,8,7
Logan,Boone Ward 1,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,125,3,44,78
Logan,Boone Ward 2,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,170,3,41,126
Logan,Boone Ward 3,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,177,2,65,110
Logan,Boone Ward 4,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,252,5,77,170
Logan,Cauthron,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,39,1,8,30
Logan,Petit Jean,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,40,0,10,30
Logan,Reveille City,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,102,0,71,31
Logan,Reveille Rural,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,110,0,71,39
Logan,Sugar Creek,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,74,0,26,48
Logan,Washburn,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,140,1,39,100
Logan,Barber,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,55,0,16,39
Logan,Tomlinson,State Supreme Court Associate Justice Position 2,,NON,Supreme Court Associate Justice Robin Wynne,53,0,36,17
Logan,Cane Creek,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,71,0,47,24
Logan,Clark Crossroads,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,50,0,27,23
Logan,Clark City,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,53,0,38,15
Logan,Clark Rural,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,44,0,24,20
Logan,Delaware,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,70,1,41,28
Logan,Driggs,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,47,0,14,33
Logan,Ellsworth,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,92,0,51,41
Logan,Johnson,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,25,0,10,15
Logan,Logan,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,45,1,32,12
Logan,Mountain,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,19,0,7,12
Logan,River City,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,21,0,20,1
Logan,River Rural,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,29,0,23,6
Logan,Shoal Creek,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,103,1,59,43
Logan,Short Mtn Ward 1,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,137,1,52,84
Logan,Short Mtn Ward 2,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,101,2,45,54
Logan,Short Mtn Ward 3,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,70,0,39,31
Logan,Short Mtn Ward 4,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,158,5,59,94
Logan,Caulksville City,Issue No. 1: A Constitutional Amendment to allow the General Assembly to Convene in Extraordinary Session Upon the Issuance of a Joint Written Proclamation of the Speaker of the House of Representatives and the President Pro Tempore of the Senate or Upon the Submission of a Written Proclamation Containing the Signatures of At Least Two-Thirds (2/3) of the Members of the House of Representatives and At Least Two-Thirds (2/3) of the Members of the Senate to the Speaker of the House of Representatives and the President Pro Tempore of the Senate Requesting that the General Assembly Convene in Extraordinary Session,,NON,FOR,19,0,12,7
