county,precinct,office,district,party,candidate,votes,election_day_paper,absentee,election_day,early_vote,early_vote_paper
Scott,HICKMAN WARD 2,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,50,10,0,26,10,4
Scott,HICKMAN WARD 3,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,83,11,2,34,22,14
Scott,HICKMAN RURAL EAST,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,74,14,0,36,21,3
Scott,HICKMAN RURAL WEST,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,52,6,0,23,16,7
Scott,HON,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,44,6,4,26,5,3
Scott,HUNT,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,29,12,0,14,3,0
Scott,JAMES,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,16,11,0,4,1,0
Scott,JONES/LITTLE TEXAS,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,16,0,0,16,0,0
Scott,KEENER,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,13,1,0,7,2,3
Scott,LAMB,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,33,0,1,22,10,0
Scott,LAFAVE,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,14,8,0,3,2,1
Scott,LEWIS WARD 1,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,69,3,0,56,6,4
Scott,LEWIS WARD 2,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,38,0,3,32,3,0
Scott,MILL CREEK,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,42,0,0,31,11,0
Scott,MOUNTAIN,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,38,8,0,16,13,1
Scott,MOUNT PLEASANT,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,36,3,0,24,7,2
Scott,PARKS,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,15,1,1,13,0,0
Scott,TOMLINSON/TATE,State Supreme Court Associate Justice,Position 4,,Barbara Womack Webb,36,11,0,16,5,4
Scott,BLACKFORK,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,1,0,0,1,0,0
Scott,BLANSETT,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,12,0,0,11,1,0
Scott,BRAWLEY,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,8,0,0,4,4,0
Scott,CAUTHRON/OLIVER,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,16,0,1,9,6,0
Scott,CEDAR CREEK,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,12,1,0,11,0,0
Scott,COAL/LAFAYETTE,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,16,0,1,15,0,0
Scott,DENTON,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,30,1,1,20,7,1
Scott,HICKMAN WARD 1,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,39,9,1,8,13,8
Scott,HICKMAN WARD 2,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,54,9,2,21,15,7
Scott,HICKMAN WARD 3,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,42,6,3,11,10,12
Scott,HICKMAN RURAL EAST,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,58,16,2,19,17,4
Scott,HICKMAN RURAL WEST,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,27,3,0,13,9,2
Scott,HON,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,15,5,0,7,3,0
Scott,HUNT,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,15,7,0,7,1,0
Scott,JAMES,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,14,9,0,5,0,0
Scott,JONES/LITTLE TEXAS,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,11,0,0,9,1,1
Scott,KEENER,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,6,1,0,4,1,0
Scott,LAMB,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,33,1,0,24,8,0
Scott,LAFAVE,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,9,4,0,2,2,1
Scott,LEWIS WARD 1,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,49,4,1,33,9,2
Scott,LEWIS WARD 2,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,23,0,0,20,3,0
Scott,MILL CREEK,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,25,0,0,19,5,1
Scott,MOUNTAIN,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,26,5,0,12,7,2
Scott,MOUNT PLEASANT,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,33,7,0,21,5,0
Scott,PARKS,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,6,0,2,3,1,0
Scott,TOMLINSON/TATE,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,25,11,0,8,5,1
Scott,BLACKFORK,Court of Appeals Associate Judge,"4, Position 2",,Emily White,6,0,0,6,0,0
Scott,BLANSETT,Court of Appeals Associate Judge,"4, Position 2",,Emily White,19,0,0,16,3,0
Scott,BRAWLEY,Court of Appeals Associate Judge,"4, Position 2",,Emily White,10,0,0,7,2,1
Scott,CAUTHRON/OLIVER,Court of Appeals Associate Judge,"4, Position 2",,Emily White,17,0,1,8,8,0
Scott,CEDAR CREEK,Court of Appeals Associate Judge,"4, Position 2",,Emily White,17,1,0,12,3,1
Scott,COAL/LAFAYETTE,Court of Appeals Associate Judge,"4, Position 2",,Emily White,24,0,0,24,0,0
Scott,DENTON,Court of Appeals Associate Judge,"4, Position 2",,Emily White,37,0,0,27,9,1
Scott,HICKMAN WARD 1,Court of Appeals Associate Judge,"4, Position 2",,Emily White,88,13,0,35,27,13
Scott,HICKMAN WARD 2,Court of Appeals Associate Judge,"4, Position 2",,Emily White,65,12,2,30,17,4
Scott,HICKMAN WARD 3,Court of Appeals Associate Judge,"4, Position 2",,Emily White,75,9,2,23,23,18
Scott,HICKMAN RURAL EAST,Court of Appeals Associate Judge,"4, Position 2",,Emily White,89,20,1,38,28,2
Scott,HICKMAN RURAL WEST,Court of Appeals Associate Judge,"4, Position 2",,Emily White,53,7,0,21,17,8
Scott,HON,Court of Appeals Associate Judge,"4, Position 2",,Emily White,31,5,0,19,6,1
Scott,HUNT,Court of Appeals Associate Judge,"4, Position 2",,Emily White,26,10,0,14,2,0
Scott,JAMES,Court of Appeals Associate Judge,"4, Position 2",,Emily White,21,16,0,5,0,0
Scott,JONES/LITTLE TEXAS,Court of Appeals Associate Judge,"4, Position 2",,Emily White,15,0,0,13,1,1
Scott,KEENER,Court of Appeals Associate Judge,"4, Position 2",,Emily White,12,1,0,7,2,2
Scott,LAMB,Court of Appeals Associate Judge,"4, Position 2",,Emily White,42,1,1,31,9,0
Scott,LAFAVE,Court of Appeals Associate Judge,"4, Position 2",,Emily White,17,7,0,4,4,2
Scott,LEWIS WARD 1,Court of Appeals Associate Judge,"4, Position 2",,Emily White,62,5,1,42,13,1
Scott,LEWIS WARD 2,Court of Appeals Associate Judge,"4, Position 2",,Emily White,21,0,1,18,2,0
Scott,MILL CREEK,Court of Appeals Associate Judge,"4, Position 2",,Emily White,42,0,0,35,6,1
Scott,MOUNTAIN,Court of Appeals Associate Judge,"4, Position 2",,Emily White,38,7,0,19,11,1
Scott,MOUNT PLEASANT,Court of Appeals Associate Judge,"4, Position 2",,Emily White,51,7,0,30,12,2
Scott,PARKS,Court of Appeals Associate Judge,"4, Position 2",,Emily White,14,1,1,11,1,0
Scott,TOMLINSON/TATE,Court of Appeals Associate Judge,"4, Position 2",,Emily White,44,18,0,15,7,4
Scott,BLACKFORK,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,5,0,0,5,0,0
Scott,BLANSETT,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,5,0,0,4,1,0
Scott,BRAWLEY,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,7,0,0,5,2,0
Scott,CAUTHRON/OLIVER,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,10,0,0,8,2,0
Scott,CEDAR CREEK,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,10,0,2,6,2,0
Scott,COAL/LAFAYETTE,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,14,0,1,12,1,0
Scott,DENTON,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,20,2,1,14,2,1
Scott,HICKMAN WARD 1,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,43,13,2,9,12,7
Scott,HICKMAN WARD 2,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,39,7,1,17,8,6
Scott,HICKMAN WARD 3,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,50,7,4,22,8,9
Scott,HICKMAN RURAL EAST,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,40,10,1,15,10,4
Scott,HICKMAN RURAL WEST,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,24,3,0,13,7,1
Scott,HON,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,26,5,3,14,2,2
Scott,HUNT,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,19,9,0,8,2,0
Scott,JAMES,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,9,4,0,4,1,0
Scott,JONES/LITTLE TEXAS,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,13,0,0,13,0,0
Scott,KEENER,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,8,1,0,5,1,1
Scott,LAMB,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,26,0,0,17,9,0
Scott,LAFAVE,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,5,4,0,1,0,0
Scott,LEWIS WARD 1,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,56,4,0,46,2,4
Scott,LEWIS WARD 2,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,41,0,2,35,4,0
Scott,MILL CREEK,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,27,0,0,16,10,1
Scott,MOUNTAIN,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,25,6,0,8,9,2
Scott,MOUNT PLEASANT,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,22,3,0,18,1,0
Scott,PARKS,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,7,0,2,5,0,0
Scott,TOMLINSON/TATE,Court of Appeals Associate Judge,"4, Position 2",,Prosecuting Attorney Stephanie Potter Barrett,16,4,0,8,3,1
