county,precinct,office,district,party,candidate,votes,absentee,election_day,hand_count,early_vote
Boone,"DISTRICT 5.1,5.2,5.4,5.5",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,88,1,66,0,21
Boone,"DISTRICT 5.3,5.8,5.9",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,40,0,19,0,21
Boone,"DISTRICT 5.6,5.7",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,16,0,10,0,6
Boone,"DISTRICT 6.1 to 6.4,6.6,6.8",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,92,0,74,0,18
Boone,DISTRICT 6.5,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,3,0,2,0,1
Boone,DISTRICT 6.7,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,5,0,3,0,2
Boone,"DISTRICT 7.1 to 7.4, 7.6",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,131,0,92,0,39
Boone,"DISTRICT 7.5,7.8",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,31,1,17,0,13
Boone,DISTRICT 7.7,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,5,0,3,0,2
Boone,"DISTRICT 8.1,8.2,8.4,8.5",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,180,2,96,0,82
Boone,DISTRICT 8.3,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,0,0,0,0,0
Boone,"DISTRICT 9.1,9.2,9.6",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,111,0,71,0,40
Boone,"DISTRICT 9.3,9.4,9.5",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,73,0,36,0,37
Boone,"DISTRICT 10.1,10.2,10.3",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,109,2,92,0,15
Boone,"DISTRICT 10.4,10.7",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,21,2,11,0,8
Boone,DISTRICT 10.5,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,0,0,0,0,0
Boone,DISTRICT 10.6,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,1,0,1,0,0
Boone,"DISTRICT 11.1,11.2,11.4",State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,79,0,68,1,10
Boone,DISTRICT 11.3,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,27,0,19,0,8
Boone,DISTRICT 12,State Supreme Court Associate Justice,Position 4,,Judge Morgan 'Chip' Welch,41,0,35,0,6
