county,precinct,office,district,party,candidate,votes,absentee,election_day,hand_count,early_vote
Marion,Precinct 0010,Justice of the Peace,5 DISTRICT 5,Rep,Raymond Mayo,7,0,4,0,3
Marion,Precinct 0011,Justice of the Peace,5 DISTRICT 5,Rep,Raymond Mayo,2,1,0,0,1
Marion,Precinct 0012,Justice of the Peace,5 DISTRICT 5,Rep,Raymond Mayo,1,0,0,0,1
Marion,Precinct 0014,Justice of the Peace,5 DISTRICT 5,Rep,Raymond Mayo,3,0,3,0,0
Marion,Precinct 0015,Justice of the Peace,5 DISTRICT 5,Rep,Raymond Mayo,7,0,3,0,4
Marion,Precinct 0001,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,10,0,0,0,10
Marion,Precinct 0002,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,40,0,29,0,11
Marion,Precinct 0003,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,21,0,16,0,5
Marion,Precinct 0004,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,19,1,11,0,7
Marion,Precinct 0005,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,32,0,27,0,5
Marion,Precinct 0006,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,127,2,68,2,55
Marion,Precinct 0007,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,7,0,4,0,3
Marion,Precinct 0008,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,131,3,70,0,58
Marion,Precinct 0009,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,64,0,43,0,21
Marion,Precinct 0010,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,12,0,7,0,5
Marion,Precinct 0011,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,10,1,2,0,7
Marion,Precinct 0012,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,4,0,1,0,3
Marion,Precinct 0013,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,1,0,0,0,1
Marion,Precinct 0014,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,5,0,5,0,0
Marion,Precinct 0015,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,16,0,8,0,8
Marion,Precinct 0016,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,119,1,56,0,62
Marion,Precinct 0017,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,94,1,65,0,28
Marion,Precinct 0018,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,22,0,17,0,5
Marion,Precinct 0019,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,32,0,19,0,13
Marion,Precinct 0020,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,42,2,27,0,13
Marion,Precinct 0021,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,4,0,4,0,0
Marion,Precinct 0022,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,5,0,4,0,1
Marion,Precinct 0023,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,25,1,11,0,13
Marion,Precinct 0024,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,19,0,6,0,13
Marion,Precinct 0025,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,60,1,29,0,30
Marion,Precinct 0026,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,62,0,52,0,10
Marion,Precinct 0027,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,0,0,0,0,0
Marion,Precinct 0028,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,18,0,11,0,7
Marion,Precinct 0029,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,2,0,1,0,1
Marion,Precinct 0030,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,51,3,26,0,22
Marion,Precinct 0031,State Supreme Court Associate Justice, Position 4,Non,Judge Morgan 'Chip' Welch,0,0,0,0,0
Marion,Precinct 0001,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,24,0,0,0,24
Marion,Precinct 0002,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,71,3,51,0,17
Marion,Precinct 0003,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,42,1,29,0,12
Marion,Precinct 0004,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,35,0,18,0,17
Marion,Precinct 0005,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,47,3,41,0,3
Marion,Precinct 0006,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,217,5,107,1,104
Marion,Precinct 0007,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,17,0,8,0,9
Marion,Precinct 0008,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,129,0,60,0,69
Marion,Precinct 0009,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,65,1,40,0,24
Marion,Precinct 0010,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,16,0,10,0,6
Marion,Precinct 0011,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,18,0,11,0,7
Marion,Precinct 0012,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,2,0,1,0,1
Marion,Precinct 0013,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,9,0,4,0,5
Marion,Precinct 0014,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,2,0,2,0,0
Marion,Precinct 0015,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,17,0,8,0,9
Marion,Precinct 0016,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,115,4,43,0,68
Marion,Precinct 0017,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,79,4,50,0,25
Marion,Precinct 0018,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,37,0,24,0,13
Marion,Precinct 0019,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,61,1,35,1,24
Marion,Precinct 0020,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,44,0,27,0,17
Marion,Precinct 0021,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,11,0,9,0,2
Marion,Precinct 0022,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,1,0,1,0,0
Marion,Precinct 0023,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,38,0,25,1,12
Marion,Precinct 0024,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,19,1,3,0,15
Marion,Precinct 0025,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,76,0,39,1,36
Marion,Precinct 0026,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,76,1,48,1,26
Marion,Precinct 0027,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,0,0,0,0,0
Marion,Precinct 0028,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,18,0,14,0,4
Marion,Precinct 0029,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,0,0,0,0,0
Marion,Precinct 0030,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,74,2,30,0,42
Marion,Precinct 0031,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,0,0,0,0,0
Marion,Precinct 0017,City of Flippin 1% Sales Tax FLIPPIN,,Non,FOR,79,3,48,0,28
Marion,Precinct 0017,City of Flippin 1% Sales Tax FLIPPIN,,Non,AGAINST,100,2,71,0,27
