county,precinct,office,district,party,candidate,votes,absentee,election_day,provisional,early
Lawrence,Campbell 1,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,123,0,49,0,74
Lawrence,Campbell 2,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,108,3,25,0,80
Lawrence,Campbell 3,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,62,2,26,0,34
Lawrence,Campbell 4,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,114,3,48,0,63
Lawrence,Dent,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,79,1,49,0,29
Lawrence,Dowell,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,10,0,3,0,7
Lawrence,Duty,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,35,0,26,2,7
Lawrence,Eaton,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,16,0,11,0,5
Lawrence,Flat Creek,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,11,0,9,0,2
Lawrence,Jesup,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,5,0,5,0,0
Lawrence,Lawrence,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,15,0,10,0,5
Lawrence,Marion,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,13,0,9,0,4
Lawrence,Morgan,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,30,0,23,0,7
Lawrence,Promised Land,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,28,2,4,0,22
Lawrence,Reed's Creek Saffell,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,19,3,15,0,1
Lawrence,Reed's Creek Strawberry,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,28,1,23,0,4
Lawrence,Richwoods,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,5,0,3,0,2
Lawrence,Spring River,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,27,2,21,0,4
Lawrence,Strawberry,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,33,0,30,0,3
Lawrence,Thacker,State Supreme Court Associate Justice, Position 4,Non,Barbara Womack Webb,32,0,29,0,3
Lawrence,Annieville,State District Court,"11, Division 1",Non,Chris Jester,10,0,6,0,4
Lawrence,Ashland,State District Court,"11, Division 1",Non,Chris Jester,20,0,16,0,4
Lawrence,Black River,State District Court,"11, Division 1",Non,Chris Jester,48,0,28,0,20
Lawrence,Black Rock,State District Court,"11, Division 1",Non,Chris Jester,91,0,60,0,31
Lawrence,Boas 1,State District Court,"11, Division 1",Non,Chris Jester,67,0,35,0,32
Lawrence,Boas 2,State District Court,"11, Division 1",Non,Chris Jester,54,0,33,0,21
Lawrence,Boas 3,State District Court,"11, Division 1",Non,Chris Jester,38,0,18,0,20
Lawrence,Cache,State District Court,"11, Division 1",Non,Chris Jester,18,0,6,0,12
Lawrence,Campbell 1,State District Court,"11, Division 1",Non,Chris Jester,115,1,51,0,63
Lawrence,Campbell 2,State District Court,"11, Division 1",Non,Chris Jester,111,1,41,0,69
Lawrence,Campbell 3,State District Court,"11, Division 1",Non,Chris Jester,64,0,28,0,36
Lawrence,Campbell 4,State District Court,"11, Division 1",Non,Chris Jester,137,1,49,0,87
Lawrence,Dent,State District Court,"11, Division 1",Non,Chris Jester,98,0,67,0,31
Lawrence,Dowell,State District Court,"11, Division 1",Non,Chris Jester,7,0,4,0,3
Lawrence,Duty,State District Court,"11, Division 1",Non,Chris Jester,46,0,35,0,11
Lawrence,Eaton,State District Court,"11, Division 1",Non,Chris Jester,15,0,10,0,5
Lawrence,Flat Creek,State District Court,"11, Division 1",Non,Chris Jester,15,0,9,0,6
Lawrence,Jesup,State District Court,"11, Division 1",Non,Chris Jester,2,0,1,0,1
Lawrence,Lawrence,State District Court,"11, Division 1",Non,Chris Jester,18,0,12,0,6
Lawrence,Marion,State District Court,"11, Division 1",Non,Chris Jester,11,0,4,0,7
Lawrence,Morgan,State District Court,"11, Division 1",Non,Chris Jester,32,0,28,0,4
Lawrence,Promised Land,State District Court,"11, Division 1",Non,Chris Jester,24,0,5,0,19
Lawrence,Reed's Creek Saffell,State District Court,"11, Division 1",Non,Chris Jester,11,0,11,0,0
Lawrence,Reed's Creek Strawberry,State District Court,"11, Division 1",Non,Chris Jester,25,1,20,0,4
Lawrence,Richwoods,State District Court,"11, Division 1",Non,Chris Jester,3,0,3,0,0
Lawrence,Spring River,State District Court,"11, Division 1",Non,Chris Jester,13,0,9,0,4
Lawrence,Strawberry,State District Court,"11, Division 1",Non,Chris Jester,29,0,26,0,3
Lawrence,Thacker,State District Court,"11, Division 1",Non,Chris Jester,41,0,36,0,5
Lawrence,Annieville,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,30,0,21,0,9
Lawrence,Ashland,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,28,0,17,0,11
Lawrence,Black River,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,55,1,23,0,31
Lawrence,Black Rock,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,109,2,70,0,37
Lawrence,Boas 1,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,91,1,44,0,46
Lawrence,Boas 2,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,76,1,43,1,31
Lawrence,Boas 3,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,69,0,36,0,33
Lawrence,Cache,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,11,0,6,0,5
Lawrence,Campbell 1,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,164,1,54,0,109
Lawrence,Campbell 2,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,173,4,49,0,120
Lawrence,Campbell 3,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,105,2,41,0,62
Lawrence,Campbell 4,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,139,1,58,0,80
Lawrence,Dent,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,85,1,62,0,22
Lawrence,Dowell,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,14,0,6,0,8
Lawrence,Duty,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,39,0,32,2,5
Lawrence,Eaton,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,34,0,25,0,9
Lawrence,Flat Creek,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,8,0,8,0,0
Lawrence,Jesup,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,13,0,10,0,3
Lawrence,Lawrence,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,15,0,10,0,5
Lawrence,Marion,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,21,1,15,0,5
Lawrence,Morgan,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,65,0,52,0,13
Lawrence,Promised Land,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,49,1,4,0,44
Lawrence,Reed's Creek Saffell,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,44,0,40,0,4
Lawrence,Reed's Creek Strawberry,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,54,0,50,0,4
Lawrence,Richwoods,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,19,0,8,0,11
Lawrence,Spring River,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,51,2,43,0,6
Lawrence,Strawberry,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,44,0,37,2,5
Lawrence,Thacker,State District Court,"11, Division 1",Non,Judge Mark R. Johnson,40,0,36,0,4
Lawrence,Annieville,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,25,0,16,0,9
Lawrence,Ashland,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,41,0,31,0,10
Lawrence,Black River,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,85,1,35,0,49
Lawrence,Black Rock,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,172,2,108,0,62
Lawrence,Boas 1,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,130,1,69,0,60
Lawrence,Boas 2,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,100,1,62,1,36
Lawrence,Boas 3,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,82,0,41,0,41
Lawrence,Cache,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,27,0,11,0,16
Lawrence,Campbell 1,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,232,1,94,0,137
Lawrence,Campbell 2,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,238,4,81,0,153
Lawrence,Campbell 3,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,146,2,57,0,87
Lawrence,Campbell 4,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,227,2,88,0,137
Lawrence,Dent,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,109,1,68,0,40
Lawrence,Dowell,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,12,0,4,0,8
Lawrence,Duty,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,66,0,54,0,12
Lawrence,Eaton,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,43,0,28,0,15
Lawrence,Flat Creek,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,21,0,15,0,6
Lawrence,Jesup,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,12,0,9,0,3
Lawrence,Lawrence,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,26,0,17,0,9
Lawrence,Marion,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,27,0,17,0,10
Lawrence,Morgan,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,81,0,71,0,10
Lawrence,Promised Land,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,60,2,6,0,52
Lawrence,Reed's Creek Saffell,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,43,0,39,0,4
Lawrence,Reed's Creek Strawberry,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,64,0,57,0,7
Lawrence,Richwoods,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,18,0,8,0,10
Lawrence,Spring River,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,38,1,30,0,7
Lawrence,Strawberry,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,58,0,49,2,7
Lawrence,Thacker,Circuit Judge,"3, Division 3",Non,Judge Adam Weeks,40,0,34,0,6
Lawrence,Annieville,Circuit Judge,"3, Division 3",Non,Hollie Wilson,2,0,1,0,1
Lawrence,Ashland,Circuit Judge,"3, Division 3",Non,Hollie Wilson,3,0,0,0,3
Lawrence,Black River,Circuit Judge,"3, Division 3",Non,Hollie Wilson,8,0,6,0,2
Lawrence,Black Rock,Circuit Judge,"3, Division 3",Non,Hollie Wilson,11,0,9,0,2
Lawrence,Boas 1,Circuit Judge,"3, Division 3",Non,Hollie Wilson,9,0,3,0,6
Lawrence,Boas 2,Circuit Judge,"3, Division 3",Non,Hollie Wilson,7,0,3,0,4
Lawrence,Boas 3,Circuit Judge,"3, Division 3",Non,Hollie Wilson,12,0,7,0,5
Lawrence,Cache,Circuit Judge,"3, Division 3",Non,Hollie Wilson,2,0,1,0,1
Lawrence,Campbell 1,Circuit Judge,"3, Division 3",Non,Hollie Wilson,12,0,5,0,7
Lawrence,Campbell 2,Circuit Judge,"3, Division 3",Non,Hollie Wilson,9,1,1,0,7
Lawrence,Campbell 3,Circuit Judge,"3, Division 3",Non,Hollie Wilson,13,0,5,0,8
Lawrence,Campbell 4,Circuit Judge,"3, Division 3",Non,Hollie Wilson,10,0,6,0,4
Lawrence,Dent,Circuit Judge,"3, Division 3",Non,Hollie Wilson,17,0,15,0,2
Lawrence,Dowell,Circuit Judge,"3, Division 3",Non,Hollie Wilson,6,0,4,0,2
Lawrence,Duty,Circuit Judge,"3, Division 3",Non,Hollie Wilson,9,0,7,2,0
Lawrence,Eaton,Circuit Judge,"3, Division 3",Non,Hollie Wilson,5,0,4,0,1
Lawrence,Flat Creek,Circuit Judge,"3, Division 3",Non,Hollie Wilson,0,0,0,0,0
Lawrence,Jesup,Circuit Judge,"3, Division 3",Non,Hollie Wilson,0,0,0,0,0
Lawrence,Lawrence,Circuit Judge,"3, Division 3",Non,Hollie Wilson,1,0,1,0,0
Lawrence,Marion,Circuit Judge,"3, Division 3",Non,Hollie Wilson,4,1,1,0,2
Lawrence,Morgan,Circuit Judge,"3, Division 3",Non,Hollie Wilson,6,0,2,0,4
Lawrence,Promised Land,Circuit Judge,"3, Division 3",Non,Hollie Wilson,5,0,1,0,4
Lawrence,Reed's Creek Saffell,Circuit Judge,"3, Division 3",Non,Hollie Wilson,5,0,5,0,0
Lawrence,Reed's Creek Strawberry,Circuit Judge,"3, Division 3",Non,Hollie Wilson,3,0,3,0,0
Lawrence,Richwoods,Circuit Judge,"3, Division 3",Non,Hollie Wilson,3,0,1,0,2
Lawrence,Spring River,Circuit Judge,"3, Division 3",Non,Hollie Wilson,11,1,10,0,0
Lawrence,Strawberry,Circuit Judge,"3, Division 3",Non,Hollie Wilson,4,0,3,0,1
Lawrence,Thacker,Circuit Judge,"3, Division 3",Non,Hollie Wilson,14,0,13,0,1
Lawrence,Annieville,Circuit Judge,"3, Division 3",Non,Joe Grider,10,0,9,0,1
Lawrence,Ashland,Circuit Judge,"3, Division 3",Non,Joe Grider,3,0,1,0,2
Lawrence,Black River,Circuit Judge,"3, Division 3",Non,Joe Grider,17,0,13,0,4
Lawrence,Black Rock,Circuit Judge,"3, Division 3",Non,Joe Grider,20,0,18,0,2
Lawrence,Boas 1,Circuit Judge,"3, Division 3",Non,Joe Grider,16,0,6,0,10
Lawrence,Boas 2,Circuit Judge,"3, Division 3",Non,Joe Grider,18,0,8,0,10
Lawrence,Boas 3,Circuit Judge,"3, Division 3",Non,Joe Grider,11,0,5,0,6
Lawrence,Cache,Circuit Judge,"3, Division 3",Non,Joe Grider,0,0,0,0,0
Lawrence,Campbell 1,Circuit Judge,"3, Division 3",Non,Joe Grider,33,1,3,0,29
Lawrence,Campbell 2,Circuit Judge,"3, Division 3",Non,Joe Grider,37,0,7,0,30
Lawrence,Campbell 3,Circuit Judge,"3, Division 3",Non,Joe Grider,15,0,8,0,7
Lawrence,Campbell 4,Circuit Judge,"3, Division 3",Non,Joe Grider,34,0,10,0,24
Lawrence,Dent,Circuit Judge,"3, Division 3",Non,Joe Grider,56,0,45,0,11
Lawrence,Dowell,Circuit Judge,"3, Division 3",Non,Joe Grider,3,0,2,0,1
Lawrence,Duty,Circuit Judge,"3, Division 3",Non,Joe Grider,10,0,7,0,3
Lawrence,Eaton,Circuit Judge,"3, Division 3",Non,Joe Grider,3,0,3,0,0
Lawrence,Flat Creek,Circuit Judge,"3, Division 3",Non,Joe Grider,1,0,1,0,0
Lawrence,Jesup,Circuit Judge,"3, Division 3",Non,Joe Grider,3,0,3,0,0
Lawrence,Lawrence,Circuit Judge,"3, Division 3",Non,Joe Grider,6,0,4,0,2
Lawrence,Marion,Circuit Judge,"3, Division 3",Non,Joe Grider,0,0,0,0,0
Lawrence,Morgan,Circuit Judge,"3, Division 3",Non,Joe Grider,11,0,10,0,1
Lawrence,Promised Land,Circuit Judge,"3, Division 3",Non,Joe Grider,8,0,2,0,6
Lawrence,Reed's Creek Saffell,Circuit Judge,"3, Division 3",Non,Joe Grider,3,0,3,0,0
Lawrence,Reed's Creek Strawberry,Circuit Judge,"3, Division 3",Non,Joe Grider,4,0,4,0,0
Lawrence,Richwoods,Circuit Judge,"3, Division 3",Non,Joe Grider,2,0,2,0,0
Lawrence,Spring River,Circuit Judge,"3, Division 3",Non,Joe Grider,13,0,10,0,3
Lawrence,Strawberry,Circuit Judge,"3, Division 3",Non,Joe Grider,13,0,13,0,0
Lawrence,Thacker,Circuit Judge,"3, Division 3",Non,Joe Grider,20,0,19,0,1
Lawrence,Annieville,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",3,0,1,0,2
Lawrence,Ashland,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",1,0,1,0,0
Lawrence,Black River,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",1,0,1,0,0
Lawrence,Black Rock,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",6,0,3,0,3
Lawrence,Boas 1,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",4,0,1,0,3
Lawrence,Boas 2,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",6,0,3,0,3
Lawrence,Boas 3,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",5,0,2,0,3
Lawrence,Cache,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",0,0,0,0,0
Lawrence,Campbell 1,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",9,0,4,0,5
Lawrence,Campbell 2,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",6,0,3,0,3
Lawrence,Campbell 3,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",3,0,2,0,1
Lawrence,Campbell 4,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",12,1,6,0,5
Lawrence,Dent,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",3,0,2,0,1
Lawrence,Dowell,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",0,0,0,0,0
Lawrence,Duty,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",1,0,0,0,1
Lawrence,Eaton,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",0,0,0,0,0
Lawrence,Flat Creek,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",2,0,2,0,0
Lawrence,Jesup,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",1,0,0,0,1
Lawrence,Lawrence,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",0,0,0,0,0
Lawrence,Marion,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",1,0,1,0,0
Lawrence,Morgan,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",3,0,1,0,2
Lawrence,Promised Land,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",3,0,0,0,3
Lawrence,Reed's Creek Saffell,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",5,0,5,0,0
Lawrence,Reed's Creek Strawberry,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",8,1,7,0,0
Lawrence,Richwoods,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",0,0,0,0,0
Lawrence,Spring River,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",2,0,2,0,0
Lawrence,Strawberry,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",0,0,0,0,0
Lawrence,Thacker,Circuit Judge,"3, Division 3",Non,"Timothy F. Watson, Sr.",5,0,4,0,1
