county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Washington,JOHNSON CITY,State Senate District 7,,REP,Senator Bill Pritchard,113,52,0,7,50,4
Washington,JOHNSON TWP,State Senate District 7,,REP,Senator Bill Pritchard,13,5,0,1,4,3
Washington,JOHNSON TWP H,State Senate District 7,,REP,Senator Bill Pritchard,0,0,0,0,0,0
Washington,PRAIRIE TWP 1,State Senate District 7,,REP,Senator Bill Pritchard,192,90,0,10,83,9
Washington,RICHLAND,State Senate District 7,,REP,Senator Bill Pritchard,14,11,0,0,3,0
Washington,RICHLAND S,State Senate District 7,,REP,Senator Bill Pritchard,86,33,6,2,42,3
Washington,SPR 01,State Senate District 7,,REP,Senator Bill Pritchard,26,16,1,0,9,0
Washington,SPR 02,State Senate District 7,,REP,Senator Bill Pritchard,33,24,0,2,7,0
Washington,SPR 03,State Senate District 7,,REP,Senator Bill Pritchard,84,22,1,6,51,4
Washington,SPR 04,State Senate District 7,,REP,Senator Bill Pritchard,97,55,0,3,38,1
Washington,SPR 05,State Senate District 7,,REP,Senator Bill Pritchard,84,45,0,3,35,1
Washington,SPR 06,State Senate District 7,,REP,Senator Bill Pritchard,52,28,1,2,20,1
Washington,SPR 08,State Senate District 7,,REP,Senator Bill Pritchard,57,29,0,1,25,2
Washington,SPR 09,State Senate District 7,,REP,Senator Bill Pritchard,40,19,0,2,17,2
Washington,SPR 11,State Senate District 7,,REP,Senator Bill Pritchard,161,49,0,14,94,4
Washington,SPR 12,State Senate District 7,,REP,Senator Bill Pritchard,120,75,2,4,34,5
Washington,SPR 13,State Senate District 7,,REP,Senator Bill Pritchard,8,4,1,0,3,0
Washington,SPR 14,State Senate District 7,,REP,Senator Bill Pritchard,105,70,1,4,28,2
Washington,SPR 15,State Senate District 7,,REP,Senator Bill Pritchard,68,25,0,4,37,2
Washington,SPR 16,State Senate District 7,,REP,Senator Bill Pritchard,40,19,1,1,18,1
Washington,SPR 17,State Senate District 7,,REP,Senator Bill Pritchard,195,84,3,15,89,4
Washington,SPR 18,State Senate District 7,,REP,Senator Bill Pritchard,94,51,2,3,35,3
Washington,SPR 19,State Senate District 7,,REP,Senator Bill Pritchard,45,12,0,5,26,2
Washington,SPR 21,State Senate District 7,,REP,Senator Bill Pritchard,18,5,0,1,12,0
Washington,SPR 22,State Senate District 7,,REP,Senator Bill Pritchard,1,0,0,0,1,0
Washington,SPR 23,State Senate District 7,,REP,Senator Bill Pritchard,8,4,0,1,3,0
Washington,SPR 24,State Senate District 7,,REP,Senator Bill Pritchard,5,1,0,0,4,0
Washington,SPR 25,State Senate District 7,,REP,Senator Bill Pritchard,0,0,0,0,0,0
Washington,SPRINGDALE TWP,State Senate District 7,,REP,Senator Bill Pritchard,126,66,1,4,53,2
Washington,TONTITOWN CTY 2,State Senate District 7,,REP,Senator Bill Pritchard,52,26,0,2,23,1
Washington,TONTITOWN CTY 4,State Senate District 7,,REP,Senator Bill Pritchard,0,0,0,0,0,0
Washington,TONTITOWN CTY 5,State Senate District 7,,REP,Senator Bill Pritchard,0,0,0,0,0,0
Washington,WAR EAGLE,State Senate District 7,,REP,Senator Bill Pritchard,7,2,0,1,4,0
Washington,WHITE RIVER H,State Senate District 7,,REP,Senator Bill Pritchard,16,11,0,0,3,2
Washington,WHITE RIVER S,State Senate District 7,,REP,Senator Bill Pritchard,19,12,0,2,3,2
Washington,WYMAN,State Senate District 7,,REP,Senator Bill Pritchard,38,16,2,5,8,7
Washington,BRUSH CREEK,State Senate District 7,,REP,Representative Jon Woods,125,79,0,2,39,5
Washington,DURHAM,State Senate District 7,,REP,Representative Jon Woods,28,19,0,2,6,1
Washington,ELKINS,State Senate District 7,,REP,Representative Jon Woods,79,56,2,3,15,3
Washington,ELKINS H,State Senate District 7,,REP,Representative Jon Woods,7,6,0,0,1,0
Washington,FAY 28,State Senate District 7,,REP,Representative Jon Woods,60,20,1,5,30,4
Washington,FAY 37,State Senate District 7,,REP,Representative Jon Woods,0,0,0,0,0,0
Washington,FAY 39,State Senate District 7,,REP,Representative Jon Woods,18,8,0,0,10,0
Washington,FAY 41,State Senate District 7,,REP,Representative Jon Woods,2,0,0,0,1,1
Washington,FAY 45,State Senate District 7,,REP,Representative Jon Woods,0,0,0,0,0,0
Washington,FAY 47,State Senate District 7,,REP,Representative Jon Woods,0,0,0,0,0,0
Washington,GOSHEN CITY,State Senate District 7,,REP,Representative Jon Woods,47,32,0,2,13,0
Washington,GOSHEN TWP,State Senate District 7,,REP,Representative Jon Woods,43,31,0,0,10,2
Washington,HARMON S,State Senate District 7,,REP,Representative Jon Woods,4,0,0,0,2,2
Washington,JOHNSON CITY,State Senate District 7,,REP,Representative Jon Woods,128,49,2,13,55,9
Washington,JOHNSON TWP,State Senate District 7,,REP,Representative Jon Woods,11,6,0,1,4,0
Washington,JOHNSON TWP H,State Senate District 7,,REP,Representative Jon Woods,1,1,0,0,0,0
Washington,PRAIRIE TWP 1,State Senate District 7,,REP,Representative Jon Woods,128,57,1,10,52,8
Washington,RICHLAND,State Senate District 7,,REP,Representative Jon Woods,3,2,0,0,1,0
Washington,RICHLAND S,State Senate District 7,,REP,Representative Jon Woods,33,16,0,1,16,0
Washington,SPR 01,State Senate District 7,,REP,Representative Jon Woods,67,41,2,0,24,0
Washington,SPR 02,State Senate District 7,,REP,Representative Jon Woods,61,47,0,0,14,0
Washington,SPR 03,State Senate District 7,,REP,Representative Jon Woods,98,42,0,10,44,2
Washington,SPR 04,State Senate District 7,,REP,Representative Jon Woods,145,87,0,3,51,4
Washington,SPR 05,State Senate District 7,,REP,Representative Jon Woods,183,112,0,1,66,4
Washington,SPR 06,State Senate District 7,,REP,Representative Jon Woods,70,42,2,2,23,1
Washington,SPR 08,State Senate District 7,,REP,Representative Jon Woods,74,36,0,1,34,3
Washington,SPR 09,State Senate District 7,,REP,Representative Jon Woods,38,29,0,2,7,0
Washington,SPR 11,State Senate District 7,,REP,Representative Jon Woods,132,45,2,6,66,13
Washington,SPR 12,State Senate District 7,,REP,Representative Jon Woods,201,132,1,0,65,3
Washington,SPR 13,State Senate District 7,,REP,Representative Jon Woods,15,4,1,0,10,0
Washington,SPR 14,State Senate District 7,,REP,Representative Jon Woods,161,122,1,3,35,0
Washington,SPR 15,State Senate District 7,,REP,Representative Jon Woods,66,14,1,0,51,0
Washington,SPR 16,State Senate District 7,,REP,Representative Jon Woods,77,45,1,3,26,2
Washington,SPR 17,State Senate District 7,,REP,Representative Jon Woods,158,94,0,11,49,4
Washington,SPR 18,State Senate District 7,,REP,Representative Jon Woods,125,69,0,4,46,6
Washington,SPR 19,State Senate District 7,,REP,Representative Jon Woods,74,33,1,4,33,3
Washington,SPR 21,State Senate District 7,,REP,Representative Jon Woods,27,9,0,0,16,2
Washington,SPR 22,State Senate District 7,,REP,Representative Jon Woods,5,0,0,0,5,0
Washington,SPR 23,State Senate District 7,,REP,Representative Jon Woods,33,17,0,0,16,0
Washington,SPR 24,State Senate District 7,,REP,Representative Jon Woods,6,1,0,0,5,0
Washington,SPR 25,State Senate District 7,,REP,Representative Jon Woods,4,2,0,0,2,0
Washington,SPRINGDALE TWP,State Senate District 7,,REP,Representative Jon Woods,156,94,0,2,58,2
Washington,TONTITOWN CTY 2,State Senate District 7,,REP,Representative Jon Woods,62,32,0,1,27,2
Washington,TONTITOWN CTY 4,State Senate District 7,,REP,Representative Jon Woods,0,0,0,0,0,0
Washington,TONTITOWN CTY 5,State Senate District 7,,REP,Representative Jon Woods,0,0,0,0,0,0
Washington,WAR EAGLE,State Senate District 7,,REP,Representative Jon Woods,6,2,0,1,3,0
Washington,WHITE RIVER H,State Senate District 7,,REP,Representative Jon Woods,2,1,0,0,1,0
Washington,WHITE RIVER S,State Senate District 7,,REP,Representative Jon Woods,2,2,0,0,0,0
Washington,WYMAN,State Senate District 7,,REP,Representative Jon Woods,19,17,0,0,2,0
Washington,BOSTON,State Representative District 80,,REP,Charlene Fite,11,9,0,0,2,0
Washington,CANE HILL,State Representative District 80,,REP,Charlene Fite,42,31,0,3,5,3
Washington,CENTER H,State Representative District 80,,REP,Charlene Fite,4,1,0,0,2,1
Washington,COVE CREEK,State Representative District 80,,REP,Charlene Fite,26,14,0,1,10,1
Washington,COVE CREEK S,State Representative District 80,,REP,Charlene Fite,1,1,0,0,0,0
Washington,DUTCH MILLS,State Representative District 80,,REP,Charlene Fite,11,5,0,0,6,0
Washington,FAY 27,State Representative District 80,,REP,Charlene Fite,57,18,0,8,27,4
Washington,FAY 43,State Representative District 80,,REP,Charlene Fite,7,3,0,0,4,0
Washington,HARMON S,State Representative District 80,,REP,Charlene Fite,3,0,0,0,1,2
Washington,ILLINOIS,State Representative District 80,,REP,Charlene Fite,31,19,0,1,11,0
Washington,JOHNSON TWP H,State Representative District 80,,REP,Charlene Fite,1,1,0,0,0,0
Washington,LINCOLN,State Representative District 80,,REP,Charlene Fite,99,41,4,1,53,0
Washington,LITTERAL,State Representative District 80,,REP,Charlene Fite,43,36,0,1,5,1
Washington,MARRS HILL,State Representative District 80,,REP,Charlene Fite,53,35,0,5,11,2
Washington,MORROW,State Representative District 80,,REP,Charlene Fite,18,14,0,1,3,0
Washington,PRAIRIE GROVE CITY,State Representative District 80,,REP,Charlene Fite,201,146,2,4,44,5
Washington,PRAIRIE GROVE TWP,State Representative District 80,,REP,Charlene Fite,36,27,0,1,6,2
Washington,RHEAS MILL,State Representative District 80,,REP,Charlene Fite,26,21,0,1,4,0
Washington,STARR HILL,State Representative District 80,,REP,Charlene Fite,55,17,0,1,37,0
Washington,TONTITOWN CTY 2,State Representative District 80,,REP,Charlene Fite,56,32,0,0,21,3
Washington,VINEYARD,State Representative District 80,,REP,Charlene Fite,30,25,0,0,5,0
Washington,WEDINGTON,State Representative District 80,,REP,Charlene Fite,15,9,0,2,4,0
Washington,WHEELER,State Representative District 80,,REP,Charlene Fite,39,25,0,3,10,1
Washington,BOSTON,State Representative District 80,,REP,Terry Bibbs,15,14,0,0,1,0
Washington,CANE HILL,State Representative District 80,,REP,Terry Bibbs,36,28,0,0,7,1
Washington,CENTER H,State Representative District 80,,REP,Terry Bibbs,3,2,0,0,1,0
Washington,COVE CREEK,State Representative District 80,,REP,Terry Bibbs,40,30,0,0,10,0
Washington,COVE CREEK S,State Representative District 80,,REP,Terry Bibbs,0,0,0,0,0,0
Washington,DUTCH MILLS,State Representative District 80,,REP,Terry Bibbs,12,9,0,1,2,0
Washington,FAY 27,State Representative District 80,,REP,Terry Bibbs,44,13,0,4,26,1
Washington,FAY 43,State Representative District 80,,REP,Terry Bibbs,2,2,0,0,0,0
Washington,HARMON S,State Representative District 80,,REP,Terry Bibbs,0,0,0,0,0,0
Washington,ILLINOIS,State Representative District 80,,REP,Terry Bibbs,18,14,0,0,4,0
Washington,JOHNSON TWP H,State Representative District 80,,REP,Terry Bibbs,0,0,0,0,0,0
Washington,LINCOLN,State Representative District 80,,REP,Terry Bibbs,37,11,0,0,25,1
Washington,LITTERAL,State Representative District 80,,REP,Terry Bibbs,53,33,0,7,12,1
Washington,MARRS HILL,State Representative District 80,,REP,Terry Bibbs,24,17,1,1,5,0
Washington,MORROW,State Representative District 80,,REP,Terry Bibbs,14,12,0,1,1,0
Washington,PRAIRIE GROVE CITY,State Representative District 80,,REP,Terry Bibbs,91,62,4,2,20,3
Washington,PRAIRIE GROVE TWP,State Representative District 80,,REP,Terry Bibbs,25,20,2,0,3,0
Washington,RHEAS MILL,State Representative District 80,,REP,Terry Bibbs,28,21,1,1,5,0
Washington,STARR HILL,State Representative District 80,,REP,Terry Bibbs,34,11,0,2,21,0
Washington,TONTITOWN CTY 2,State Representative District 80,,REP,Terry Bibbs,32,15,0,2,15,0
Washington,VINEYARD,State Representative District 80,,REP,Terry Bibbs,10,6,0,0,4,0
Washington,WEDINGTON,State Representative District 80,,REP,Terry Bibbs,13,8,0,0,4,1
Washington,WHEELER,State Representative District 80,,REP,Terry Bibbs,37,22,0,3,8,4
Washington,CRAWFORD,State Representative District 81,,REP,Representative Justin T. Harris,46,24,1,0,21,0
Washington,DURHAM,State Representative District 81,,REP,Representative Justin T. Harris,43,25,0,2,12,4
Washington,ELKINS,State Representative District 81,,REP,Representative Justin T. Harris,153,106,2,6,35,4
Washington,FAY 47,State Representative District 81,,REP,Representative Justin T. Harris,0,0,0,0,0,0
Washington,LEES CREEK,State Representative District 81,,REP,Representative Justin T. Harris,36,24,1,2,8,1
Washington,REED,State Representative District 81,,REP,Representative Justin T. Harris,25,22,0,0,3,0
Washington,RICHLAND S,State Representative District 81,,REP,Representative Justin T. Harris,91,38,2,2,46,3
Washington,VALLEY,State Representative District 81,,REP,Representative Justin T. Harris,41,22,0,3,10,6
Washington,VALLEY S,State Representative District 81,,REP,Representative Justin T. Harris,3,0,0,0,3,0
Washington,WEST FORK CTY 1,State Representative District 81,,REP,Representative Justin T. Harris,126,81,0,2,42,1
Washington,WEST FORK TWP,State Representative District 81,,REP,Representative Justin T. Harris,44,33,0,0,9,2
Washington,WHITE RIVER H,State Representative District 81,,REP,Representative Justin T. Harris,15,9,0,0,4,2
Washington,WINSLOW CITY,State Representative District 81,,REP,Representative Justin T. Harris,16,6,0,0,8,2
Washington,WINSLOW TWP,State Representative District 81,,REP,Representative Justin T. Harris,63,23,0,4,35,1
Washington,WYMAN,State Representative District 81,,REP,Representative Justin T. Harris,48,26,2,5,9,6
Washington,CRAWFORD,State Representative District 81,,REP,Lisa France Norris,18,9,0,0,7,2
Washington,DURHAM,State Representative District 81,,REP,Lisa France Norris,17,13,0,1,1,2
Washington,ELKINS,State Representative District 81,,REP,Lisa France Norris,34,21,1,1,10,1
Washington,FAY 47,State Representative District 81,,REP,Lisa France Norris,0,0,0,0,0,0
Washington,LEES CREEK,State Representative District 81,,REP,Lisa France Norris,17,5,1,2,8,1
Washington,REED,State Representative District 81,,REP,Lisa France Norris,13,10,0,0,2,1
Washington,RICHLAND S,State Representative District 81,,REP,Lisa France Norris,18,6,0,1,11,0
Washington,VALLEY,State Representative District 81,,REP,Lisa France Norris,10,8,0,1,0,1
Washington,VALLEY S,State Representative District 81,,REP,Lisa France Norris,1,0,0,0,1,0
Washington,WEST FORK CTY 1,State Representative District 81,,REP,Lisa France Norris,70,42,0,1,24,3
Washington,WEST FORK TWP,State Representative District 81,,REP,Lisa France Norris,27,14,1,1,8,3
Washington,WHITE RIVER H,State Representative District 81,,REP,Lisa France Norris,2,2,0,0,0,0
Washington,WINSLOW CITY,State Representative District 81,,REP,Lisa France Norris,13,9,0,0,4,0
Washington,WINSLOW TWP,State Representative District 81,,REP,Lisa France Norris,33,19,0,0,11,3
Washington,WYMAN,State Representative District 81,,REP,Lisa France Norris,8,6,0,0,2,0
Washington,BRUSH CREEK,State Representative District 97,,REP,Bob Ballinger,75,47,0,0,28,0
Washington,GOSHEN CITY,State Representative District 97,,REP,Bob Ballinger,76,53,0,5,18,0
Washington,GOSHEN TWP,State Representative District 97,,REP,Bob Ballinger,54,35,0,0,15,4
Washington,SPR 23,State Representative District 97,,REP,Bob Ballinger,30,16,0,1,13,0
Washington,SPRINGDALE TWP,State Representative District 97,,REP,Bob Ballinger,151,87,0,4,59,1
Washington,WAR EAGLE,State Representative District 97,,REP,Bob Ballinger,8,3,0,2,3,0
Washington,BRUSH CREEK,State Representative District 97,,REP,Jeremy Miller,120,69,0,2,46,3
Washington,GOSHEN CITY,State Representative District 97,,REP,Jeremy Miller,66,38,5,0,21,2
Washington,GOSHEN TWP,State Representative District 97,,REP,Jeremy Miller,41,29,0,2,8,2
Washington,SPR 23,State Representative District 97,,REP,Jeremy Miller,5,1,0,0,4,0
Washington,SPRINGDALE TWP,State Representative District 97,,REP,Jeremy Miller,112,63,1,2,43,3
Washington,WAR EAGLE,State Representative District 97,,REP,Jeremy Miller,4,1,0,0,3,0
Washington,DURHAM,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,49,33,0,1,11,4
Washington,ELKINS,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,102,70,1,6,23,2
Washington,ELKINS H,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,9,3,0,0,5,1
Washington,FAY 11,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,73,42,0,4,22,5
Washington,FAY 39,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,7,5,0,0,1,1
Washington,FAY 47,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,0,0,0,0,0,0
Washington,GOSHEN CITY,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,102,67,3,6,24,2
Washington,GOSHEN TWP,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,75,48,0,2,18,7
Washington,PRAIRIE TWP 1,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,131,65,0,7,51,8
Washington,PRAIRIE TWP 5,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,51,31,0,2,16,2
Washington,REED,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,34,30,0,0,4,0
Washington,RICHLAND,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,13,10,0,0,3,0
Washington,RICHLAND S,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,82,35,5,3,37,2
Washington,SPR 25,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,0,0,0,0,0,0
Washington,WHITE RIVER H,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,12,9,0,0,3,0
Washington,WHITE RIVER S,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,15,11,0,2,2,0
Washington,WYMAN,JUSTICE OF THE PEACE DISTRICT 15,,REP,Butch Pond,47,28,2,4,6,7
Washington,DURHAM,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,26,16,0,2,4,4
Washington,ELKINS,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,92,61,2,1,25,3
Washington,ELKINS H,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,6,6,0,0,0,0
Washington,FAY 11,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,68,48,0,6,9,5
Washington,FAY 39,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,38,5,0,7,24,2
Washington,FAY 47,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,0,0,0,0,0,0
Washington,GOSHEN CITY,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,50,26,3,2,18,1
Washington,GOSHEN TWP,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,22,15,0,0,6,1
Washington,PRAIRIE TWP 1,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,188,81,1,13,84,9
Washington,PRAIRIE TWP 5,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,37,19,1,2,13,2
Washington,REED,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,5,3,0,0,1,1
Washington,RICHLAND,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,4,3,0,0,1,0
Washington,RICHLAND S,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,33,14,0,0,19,0
Washington,SPR 25,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,4,2,0,0,2,0
Washington,WHITE RIVER H,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,6,3,0,0,1,2
Washington,WHITE RIVER S,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,3,1,0,0,0,2
Washington,WYMAN,JUSTICE OF THE PEACE DISTRICT 15,,REP,Travis Lee,13,7,0,0,5,1
Washington,ELM SPRGS CTY,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,56,37,1,0,16,2
Washington,ELM SPRINGS TWP,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,20,16,0,0,4,0
Washington,FAY 37,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,0,0,0,0,0,0
Washington,FAY 38,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,6,1,1,2,1,1
Washington,FAY 41,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,4,1,0,0,3,0
Washington,HARMON,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,33,13,1,1,16,2
Washington,HARMON S,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,0,0,0,0,0,0
Washington,JOHNSON CITY,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,94,33,2,6,50,3
Washington,JOHNSON CITY S,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,0,0,0,0,0,0
Washington,JOHNSON TWP,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,7,4,0,0,2,1
Washington,JOHNSON TWP H,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,0,0,0,0,0,0
Washington,SPR 08,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,47,21,0,2,20,4
Washington,SPR 10,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,64,24,1,10,22,7
Washington,SPR 19,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,43,9,1,5,26,2
Washington,SPR 20,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,1,0,0,0,1,0
Washington,SPR 22,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,3,0,0,0,3,0
Washington,SPR 26,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,4,3,0,1,0,0
Washington,TONTITOWN CTY 1,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,39,16,0,0,22,1
Washington,TONTITOWN CTY 2,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,45,21,0,3,18,3
Washington,TONTITOWN CTY 3,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,2,0,0,0,2,0
Washington,TONTITOWN CTY 5,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,0,0,0,0,0,0
Washington,TONTITOWN TWP,CONSTABLE DISTRICT 1,,REP,Constable Jack Avery,0,0,0,0,0,0
Washington,ELM SPRGS CTY,CONSTABLE DISTRICT 1,,REP,John Duggar,110,58,0,4,43,5
Washington,ELM SPRINGS TWP,CONSTABLE DISTRICT 1,,REP,John Duggar,54,32,0,3,19,0
Washington,FAY 37,CONSTABLE DISTRICT 1,,REP,John Duggar,0,0,0,0,0,0
Washington,FAY 38,CONSTABLE DISTRICT 1,,REP,John Duggar,4,0,0,0,3,1
Washington,FAY 41,CONSTABLE DISTRICT 1,,REP,John Duggar,2,1,0,0,0,1
Washington,HARMON,CONSTABLE DISTRICT 1,,REP,John Duggar,65,26,0,8,27,4
Washington,HARMON S,CONSTABLE DISTRICT 1,,REP,John Duggar,7,1,0,0,4,2
Washington,JOHNSON CITY,CONSTABLE DISTRICT 1,,REP,John Duggar,134,59,0,12,53,10
Washington,JOHNSON CITY S,CONSTABLE DISTRICT 1,,REP,John Duggar,2,2,0,0,0,0
Washington,JOHNSON TWP,CONSTABLE DISTRICT 1,,REP,John Duggar,13,7,0,0,5,1
Washington,JOHNSON TWP H,CONSTABLE DISTRICT 1,,REP,John Duggar,1,1,0,0,0,0
Washington,SPR 08,CONSTABLE DISTRICT 1,,REP,John Duggar,81,46,0,0,34,1
Washington,SPR 10,CONSTABLE DISTRICT 1,,REP,John Duggar,51,23,0,0,26,2
Washington,SPR 19,CONSTABLE DISTRICT 1,,REP,John Duggar,68,34,0,2,29,3
Washington,SPR 20,CONSTABLE DISTRICT 1,,REP,John Duggar,4,2,0,0,2,0
Washington,SPR 22,CONSTABLE DISTRICT 1,,REP,John Duggar,2,0,0,0,2,0
Washington,SPR 26,CONSTABLE DISTRICT 1,,REP,John Duggar,13,4,0,2,7,0
Washington,TONTITOWN CTY 1,CONSTABLE DISTRICT 1,,REP,John Duggar,69,32,0,0,35,2
Washington,TONTITOWN CTY 2,CONSTABLE DISTRICT 1,,REP,John Duggar,67,37,0,0,30,0
Washington,TONTITOWN CTY 3,CONSTABLE DISTRICT 1,,REP,John Duggar,9,7,0,0,2,0
Washington,TONTITOWN CTY 5,CONSTABLE DISTRICT 1,,REP,John Duggar,0,0,0,0,0,0
Washington,TONTITOWN TWP,CONSTABLE DISTRICT 1,,REP,John Duggar,0,0,0,0,0,0
Washington,SPR 04,CONSTABLE DISTRICT 2,,REP,Barry Graves,101,54,0,3,43,1
Washington,SPR 05,CONSTABLE DISTRICT 2,,REP,Barry Graves,107,52,0,3,50,2
