county,precinct,office,district,party,candidate,votes,election_day_paper_ballot,absentee,early_vote_ivo_machine,election_day_ivo_machine,early_vote_paper_ballot
Garland,PROVISIONAL,Court of Appeals Associate Judge District 4,Position 1,,Circuit Judge Jake Looney,6,6,0,0,0,0
Garland,AR SCHOOL FOR MATH & SCIENCE,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,79,13,0,0,66,0
Garland,WEBB CENTER,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,63,20,0,0,43,0
Garland,BATES COMMUNITY CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,96,53,0,0,43,0
Garland,PRINCE OF PEACE CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,86,31,0,0,55,0
Garland,FAIRDALE BAPTIST CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,144,74,0,0,70,0
Garland,OAKLAWN FIRST CHURCH OF GOD,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,184,59,0,0,125,0
Garland,FIRST CHURCH OF NAZARENE,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,149,88,0,0,61,0
Garland,NATIONAL PARK ASSEMBLY OF GOD CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,206,76,0,0,130,0
Garland,THE GROVE CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,197,104,0,0,93,0
Garland,SULPHER SPRINGS BAPTIST CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,86,11,0,0,75,0
Garland,RED OAK BAPTIST CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,122,59,0,0,63,0
Garland,LAKE HAMILTON FIRE DEPARTMENT,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,96,52,0,0,44,0
Garland,CENTER FORK BAPTIST CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,85,55,0,0,30,0
Garland,LAKE HAMILTON ASSEMBLY GOD CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,286,178,0,0,108,0
Garland,PINEY GROVE METHODIST CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,214,92,0,0,122,0
Garland,ANTIOCH BAPTIST CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,102,57,0,0,45,0
Garland,FIRST BAPTIST CHURCH ROYAL,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,155,137,0,0,18,0
Garland,NATIONAL PARK COMMUNITY COLLEGE,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,142,41,0,0,101,0
Garland,MOUNTAIN PINE SCHOOL,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,57,33,0,0,24,0
Garland,ROCK SPRINGS BAPTIST CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,26,26,0,0,0,0
Garland,JESSIEVILLE FIRST BAPTIST CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,46,12,0,0,34,0
Garland,UNITARIAN VILLAGE CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,240,12,0,0,228,0
Garland,CHRIST LUTHERAN CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,53,13,0,0,40,0
Garland,VILLAGE BIBLE CHURCH,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,165,57,0,0,108,0
Garland,FOUNTAIN LAKE SCHOOL,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,151,85,0,0,66,0
Garland,LONSDALE CITY HALL,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,30,0,0,0,30,0
Garland,ABSENTEE,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,79,0,79,0,0,0
Garland,EARLY VOTE,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,2270,0,0,2076,0,194
Garland,PROVISIONAL,Court of Appeals Associate Judge District 4,Position 1,,Brandon Harrison,7,7,0,0,0,0
Garland,AR SCHOOL FOR MATH & SCIENCE,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,131,17,0,0,114,0
Garland,WEBB CENTER,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,97,32,0,0,65,0
Garland,BATES COMMUNITY CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,176,100,0,0,76,0
Garland,PRINCE OF PEACE CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,147,58,0,0,89,0
Garland,FAIRDALE BAPTIST CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,298,159,0,0,139,0
Garland,OAKLAWN FIRST CHURCH OF GOD,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,339,114,0,0,225,0
Garland,FIRST CHURCH OF NAZARENE,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,258,143,0,0,115,0
Garland,NATIONAL PARK ASSEMBLY OF GOD CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,373,150,0,0,223,0
Garland,THE GROVE CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,378,190,0,0,188,0
Garland,SULPHER SPRINGS BAPTIST CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,145,25,0,0,120,0
Garland,RED OAK BAPTIST CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,210,108,0,0,102,0
Garland,LAKE HAMILTON FIRE DEPARTMENT,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,184,86,0,0,98,0
Garland,CENTER FORK BAPTIST CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,157,96,0,0,61,0
Garland,LAKE HAMILTON ASSEMBLY GOD CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,548,304,0,0,244,0
Garland,PINEY GROVE METHODIST CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,347,127,0,0,220,0
Garland,ANTIOCH BAPTIST CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,185,92,0,0,93,0
Garland,FIRST BAPTIST CHURCH ROYAL,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,211,182,0,0,29,0
Garland,NATIONAL PARK COMMUNITY COLLEGE,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,272,79,0,0,193,0
Garland,MOUNTAIN PINE SCHOOL,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,79,42,0,0,37,0
Garland,ROCK SPRINGS BAPTIST CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,40,38,0,0,2,0
Garland,JESSIEVILLE FIRST BAPTIST CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,66,13,0,0,53,0
Garland,UNITARIAN VILLAGE CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,397,23,0,0,374,0
Garland,CHRIST LUTHERAN CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,79,13,0,0,66,0
Garland,VILLAGE BIBLE CHURCH,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,274,92,0,0,182,0
Garland,FOUNTAIN LAKE SCHOOL,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,252,138,0,0,114,0
Garland,LONSDALE CITY HALL,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,42,3,0,0,39,0
Garland,ABSENTEE,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,135,0,135,0,0,0
Garland,EARLY VOTE,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,4094,0,0,3772,0,322
Garland,PROVISIONAL,UNOPPOSED JUDICIAL,,,FOR UNOPPOSED,8,8,0,0,0,0
