county,precinct,office,district,party,candidate,votes,absentee,provisional,early_voting,election_day
Cleveland,Kingsland Outside,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,92,1,1,34,56
Cleveland,Bowman,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,81,0,1,31,49
Cleveland,Harper,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,77,3,1,17,56
Cleveland,Hudgin,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,58,0,0,10,48
Cleveland,Hurricane,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,87,0,2,9,76
Cleveland,Lee,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,58,2,0,9,47
Cleveland,Miller,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,119,0,0,24,95
Cleveland,Niven,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,75,3,1,30,41
Cleveland,Redland,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,130,1,1,21,107
Cleveland,Rowell,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,62,0,4,13,45
Cleveland,Saline,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,8,0,1,4,3
Cleveland,Smith,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,83,0,1,36,46
Cleveland,Whiteoak,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,128,0,0,84,44
Cleveland,Whiteville,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,115,2,2,5,106
Cleveland,Rison Inside,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,99,0,1,73,25
Cleveland,Rison Outside,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,49,1,0,28,20
Cleveland,Kingsland Inside,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,32,0,0,10,22
Cleveland,Kingsland Outside,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,88,0,0,33,55
Cleveland,Bowman,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,46,0,0,15,31
Cleveland,Harper,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,67,1,2,12,52
Cleveland,Hudgin,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,36,0,1,11,24
Cleveland,Hurricane,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,62,0,1,8,53
Cleveland,Lee,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,52,0,2,9,41
Cleveland,Miller,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,96,0,0,14,82
Cleveland,Niven,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,33,0,0,18,15
Cleveland,Redland,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,86,2,1,25,58
Cleveland,Rowell,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,36,1,1,11,23
Cleveland,Saline,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,10,0,3,3,4
Cleveland,Smith,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,59,1,3,15,40
Cleveland,Whiteoak,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,83,0,0,45,38
Cleveland,Whiteville,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,108,0,2,8,98
