county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee,provisional,hand_count
Arkansas,Stuttgart Ward 3,President,,DEM,Barack Obama / Joe Biden,333,102,218,13,0,0
Arkansas,Stuttgart Ward 3,President,,GRN,Jill Stein / Cheri Honkala,4,2,2,0,0,0
Arkansas,Stuttgart Ward 3,President,,LIB,Gary Johnson / James P. Gray,16,5,11,0,0,0
Arkansas,Stuttgart Ward 3,President,,REP,Mitt Romney / Paul Ryan,788,247,521,19,1,0
Arkansas,Stuttgart Ward 3,President,,SOC,Peta Lindsay / Yari Osorio,2,1,1,0,0,0
Ashley,Cooter,State Senate,26,DEM,Eddie Cheatham,89,73,16,0,0,0
Ashley,Cooter,State Senate,26,REP,Mike Akin,91,63,28,0,0,0
Ashley,Cooter,U.S. House,4,DEM,Gene Jeffress,88,73,15,0,0,0
Ashley,Cooter,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Ashley,Cooter,U.S. House,4,LIB,Bobby Tullis,3,3,0,0,0,0
Ashley,Cooter,U.S. House,4,REP,Tom Cotton,87,58,29,0,0,0
Ashley,Cooter,President,,DEM,Barack Obama / Joe Biden,39,32,7,0,0,0
Ashley,Cooter,President,,GRN,Jill Stein / Cheri Honkala,4,4,0,0,0,0
Ashley,Cooter,President,,LIB,Gary Johnson / James P. Gray,1,1,0,0,0,0
Ashley,Cooter,President,,REP,Mitt Romney / Paul Ryan,137,99,38,0,0,0
Ashley,Cooter,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Ashley,Crossett Ward 1,State Representative,9,DEM,Sheilla E. Lampkin,520,182,273,65,0,0
Ashley,Crossett Ward 1,State Representative,9,REP,Gary Meggs,197,66,80,51,0,0
Ashley,Crossett Ward 1,State Senate,26,DEM,Eddie Cheatham,570,192,284,94,0,0
Ashley,Crossett Ward 1,State Senate,26,REP,Mike Akin,204,54,73,77,0,0
Ashley,Crossett Ward 1,U.S. House,4,DEM,Gene Jeffress,541,182,267,92,0,0
Ashley,Crossett Ward 1,U.S. House,4,GRN,J. Joshua Drake,6,4,2,0,0,0
Ashley,Crossett Ward 1,U.S. House,4,LIB,Bobby Tullis,8,2,6,0,0,0
Ashley,Crossett Ward 1,U.S. House,4,REP,Tom Cotton,216,58,78,80,0,0
Ashley,Crossett Ward 1,President,,DEM,Barack Obama / Joe Biden,496,173,249,74,0,0
Ashley,Crossett Ward 1,President,,GRN,Jill Stein / Cheri Honkala,4,2,1,0,1,0
Ashley,Crossett Ward 1,President,,LIB,Gary Johnson / James P. Gray,5,1,4,0,0,0
Ashley,Crossett Ward 1,President,,REP,Mitt Romney / Paul Ryan,279,77,101,101,0,0
Ashley,Crossett Ward 1,President,,SOC,Peta Lindsay / Yari Osorio,4,0,4,0,0,0
Ashley,Crossett Ward 2,State Representative,9,DEM,Sheilla E. Lampkin,442,166,276,0,0,0
Ashley,Crossett Ward 2,State Representative,9,REP,Gary Meggs,253,89,164,0,0,0
Ashley,Crossett Ward 2,State Senate,26,DEM,Eddie Cheatham,503,187,316,0,0,0
Ashley,Crossett Ward 2,State Senate,26,REP,Mike Akin,194,64,130,0,0,0
Ashley,Crossett Ward 2,U.S. House,4,DEM,Gene Jeffress,445,172,273,0,0,0
Ashley,Crossett Ward 2,U.S. House,4,GRN,J. Joshua Drake,6,4,2,0,0,0
Ashley,Crossett Ward 2,U.S. House,4,LIB,Bobby Tullis,3,0,3,0,0,0
Ashley,Crossett Ward 2,U.S. House,4,REP,Tom Cotton,243,74,169,0,0,0
Ashley,Crossett Ward 2,President,,DEM,Barack Obama / Joe Biden,383,141,242,0,0,0
Ashley,Crossett Ward 2,President,,GRN,Jill Stein / Cheri Honkala,4,3,1,0,0,0
Ashley,Crossett Ward 2,President,,LIB,Gary Johnson / James P. Gray,2,0,2,0,0,0
Ashley,Crossett Ward 2,President,,REP,Mitt Romney / Paul Ryan,325,114,211,0,0,0
Ashley,Crossett Ward 2,President,,SOC,Peta Lindsay / Yari Osorio,1,0,1,0,0,0
Ashley,Crossett Ward 3,State Representative,9,DEM,Sheilla E. Lampkin,338,125,213,0,0,0
Ashley,Crossett Ward 3,State Representative,9,REP,Gary Meggs,478,187,290,0,1,0
Ashley,Crossett Ward 3,State Senate,26,DEM,Eddie Cheatham,471,182,289,0,0,0
Ashley,Crossett Ward 3,State Senate,26,REP,Mike Akin,354,134,219,0,1,0
Ashley,Crossett Ward 3,U.S. House,4,DEM,Gene Jeffress,342,131,211,0,0,0
Ashley,Crossett Ward 3,U.S. House,4,GRN,J. Joshua Drake,5,2,3,0,0,0
Ashley,Crossett Ward 3,U.S. House,4,LIB,Bobby Tullis,8,5,3,0,0,0
Ashley,Crossett Ward 3,U.S. House,4,REP,Tom Cotton,469,177,291,0,1,0
Ashley,Crossett Ward 3,President,,DEM,Barack Obama / Joe Biden,184,65,119,0,0,0
Ashley,Crossett Ward 3,President,,LIB,Gary Johnson / James P. Gray,10,5,5,0,0,0
Ashley,Crossett Ward 3,President,,REP,Mitt Romney / Paul Ryan,634,247,386,0,1,0
Ashley,Crossett Ward 3,President,,SOC,Peta Lindsay / Yari Osorio,1,0,1,0,0,0
Ashley,CrossRoads,State Senate,26,DEM,Eddie Cheatham,139,93,46,0,0,0
Ashley,CrossRoads,State Senate,26,REP,Mike Akin,218,151,67,0,0,0
Ashley,CrossRoads,U.S. House,4,DEM,Gene Jeffress,139,97,42,0,0,0
Ashley,CrossRoads,U.S. House,4,GRN,J. Joshua Drake,3,1,2,0,0,0
Ashley,CrossRoads,U.S. House,4,LIB,Bobby Tullis,5,4,1,0,0,0
Ashley,CrossRoads,U.S. House,4,REP,Tom Cotton,211,143,68,0,0,0
Ashley,CrossRoads,President,,DEM,Barack Obama / Joe Biden,65,42,23,0,0,0
Ashley,CrossRoads,President,,LIB,Gary Johnson / James P. Gray,6,6,0,0,0,0
Ashley,CrossRoads,President,,REP,Mitt Romney / Paul Ryan,288,198,90,0,0,0
Ashley,CrossRoads,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Ashley,Fountain Hill City,State Representative,9,DEM,Sheilla E. Lampkin,37,30,7,0,0,0
Ashley,Fountain Hill City,State Representative,9,REP,Gary Meggs,17,15,2,0,0,0
Ashley,Fountain Hill City,State Senate,26,DEM,Eddie Cheatham,33,28,5,0,0,0
Ashley,Fountain Hill City,State Senate,26,REP,Mike Akin,16,13,3,0,0,0
Ashley,Fountain Hill City,U.S. House,4,DEM,Gene Jeffress,33,27,6,0,0,0
Ashley,Fountain Hill City,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Ashley,Fountain Hill City,U.S. House,4,LIB,Bobby Tullis,1,1,0,0,0,0
Ashley,Fountain Hill City,U.S. House,4,REP,Tom Cotton,18,16,2,0,0,0
Ashley,Fountain Hill City,President,,DEM,Barack Obama / Joe Biden,30,26,4,0,0,0
Ashley,Fountain Hill City,President,,REP,Mitt Romney / Paul Ryan,24,19,5,0,0,0
Ashley,Fountain Hill Rural,State Representative,9,DEM,Sheilla E. Lampkin,97,73,24,0,0,0
Ashley,Fountain Hill Rural,State Representative,9,REP,Gary Meggs,85,67,18,0,0,0
Ashley,Fountain Hill Rural,State Senate,26,DEM,Eddie Cheatham,91,69,22,0,0,0
Ashley,Fountain Hill Rural,State Senate,26,REP,Mike Akin,91,70,21,0,0,0
Ashley,Fountain Hill Rural,U.S. House,4,DEM,Gene Jeffress,85,69,16,0,0,0
Ashley,Fountain Hill Rural,U.S. House,4,GRN,J. Joshua Drake,3,3,0,0,0,0
Ashley,Fountain Hill Rural,U.S. House,4,LIB,Bobby Tullis,2,1,1,0,0,0
Ashley,Fountain Hill Rural,U.S. House,4,REP,Tom Cotton,88,63,25,0,0,0
Ashley,Fountain Hill Rural,President,,DEM,Barack Obama / Joe Biden,52,39,13,0,0,0
Ashley,Fountain Hill Rural,President,,GRN,Jill Stein / Cheri Honkala,2,2,0,0,0,0
Ashley,Fountain Hill Rural,President,,REP,Mitt Romney / Paul Ryan,131,102,29,0,0,0
Ashley,Fountain Hill Rural,President,,SOC,Peta Lindsay / Yari Osorio,3,3,0,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,State Representative,9,DEM,Sheilla E. Lampkin,239,113,126,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,State Representative,9,REP,Gary Meggs,274,124,150,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,State Senate,26,DEM,Eddie Cheatham,275,115,160,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,State Senate,26,REP,Mike Akin,305,135,170,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,U.S. House,4,DEM,Gene Jeffress,239,105,134,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,U.S. House,4,GRN,J. Joshua Drake,4,2,2,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,U.S. House,4,LIB,Bobby Tullis,8,5,3,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,U.S. House,4,REP,Tom Cotton,327,135,192,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,President,,DEM,Barack Obama / Joe Biden,93,40,53,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,President,,GRN,Jill Stein / Cheri Honkala,6,4,2,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,President,,LIB,Gary Johnson / James P. Gray,10,3,7,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,President,,REP,Mitt Romney / Paul Ryan,468,201,267,0,0,0
Ashley,Hamburg Rur/BeechCrk/Mist,President,,SOC,Peta Lindsay / Yari Osorio,5,2,3,0,0,0
Ashley,Hamburg Ward 1,State Representative,9,DEM,Sheilla E. Lampkin,224,92,131,0,1,0
Ashley,Hamburg Ward 1,State Representative,9,REP,Gary Meggs,35,25,10,0,0,0
Ashley,Hamburg Ward 1,State Senate,26,DEM,Eddie Cheatham,218,91,126,0,1,0
Ashley,Hamburg Ward 1,State Senate,26,REP,Mike Akin,43,30,13,0,0,0
Ashley,Hamburg Ward 1,U.S. House,4,DEM,Gene Jeffress,222,96,125,0,1,0
Ashley,Hamburg Ward 1,U.S. House,4,GRN,J. Joshua Drake,3,1,2,0,0,0
Ashley,Hamburg Ward 1,U.S. House,4,LIB,Bobby Tullis,3,1,2,0,0,0
Ashley,Hamburg Ward 1,U.S. House,4,REP,Tom Cotton,34,23,11,0,0,0
Ashley,Hamburg Ward 1,President,,DEM,Barack Obama / Joe Biden,211,85,125,0,1,0
Ashley,Hamburg Ward 1,President,,GRN,Jill Stein / Cheri Honkala,1,0,1,0,0,0
Ashley,Hamburg Ward 1,President,,LIB,Gary Johnson / James P. Gray,2,0,2,0,0,0
Ashley,Hamburg Ward 1,President,,REP,Mitt Romney / Paul Ryan,51,38,13,0,0,0
Ashley,Hamburg Ward 1,President,,SOC,Peta Lindsay / Yari Osorio,2,1,1,0,0,0
Ashley,Hamburg Ward 2,State Representative,9,DEM,Sheilla E. Lampkin,136,61,75,0,0,0
Ashley,Hamburg Ward 2,State Representative,9,REP,Gary Meggs,108,45,63,0,0,0
Ashley,Hamburg Ward 2,State Senate,26,DEM,Eddie Cheatham,140,63,77,0,0,0
Ashley,Hamburg Ward 2,State Senate,26,REP,Mike Akin,104,43,61,0,0,0
Ashley,Hamburg Ward 2,U.S. House,4,DEM,Gene Jeffress,118,52,66,0,0,0
Ashley,Hamburg Ward 2,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Ashley,Hamburg Ward 2,U.S. House,4,LIB,Bobby Tullis,6,2,4,0,0,0
Ashley,Hamburg Ward 2,U.S. House,4,REP,Tom Cotton,117,49,68,0,0,0
Ashley,Hamburg Ward 2,President,,DEM,Barack Obama / Joe Biden,73,27,46,0,0,0
Ashley,Hamburg Ward 2,President,,GRN,Jill Stein / Cheri Honkala,6,4,2,0,0,0
Ashley,Hamburg Ward 2,President,,LIB,Gary Johnson / James P. Gray,3,1,2,0,0,0
Ashley,Hamburg Ward 2,President,,REP,Mitt Romney / Paul Ryan,163,76,87,0,0,0
Ashley,Hamburg Ward 2,President,,SOC,Peta Lindsay / Yari Osorio,1,0,1,0,0,0
Ashley,Hamburg Ward 3,State Representative,9,DEM,Sheilla E. Lampkin,180,88,92,0,0,0
Ashley,Hamburg Ward 3,State Representative,9,REP,Gary Meggs,228,117,111,0,0,0
Ashley,Hamburg Ward 3,State Senate,26,DEM,Eddie Cheatham,185,83,102,0,0,0
Ashley,Hamburg Ward 3,State Senate,26,REP,Mike Akin,225,121,104,0,0,0
Ashley,Hamburg Ward 3,U.S. House,4,DEM,Gene Jeffress,167,68,99,0,0,0
Ashley,Hamburg Ward 3,U.S. House,4,LIB,Bobby Tullis,5,5,0,0,0,0
Ashley,Hamburg Ward 3,U.S. House,4,REP,Tom Cotton,237,129,108,0,0,0
Ashley,Hamburg Ward 3,President,,DEM,Barack Obama / Joe Biden,101,48,53,0,0,0
Ashley,Hamburg Ward 3,President,,GRN,Jill Stein / Cheri Honkala,1,0,1,0,0,0
Ashley,Hamburg Ward 3,President,,LIB,Gary Johnson / James P. Gray,6,2,4,0,0,0
Ashley,Hamburg Ward 3,President,,REP,Mitt Romney / Paul Ryan,303,156,147,0,0,0
Ashley,Hamburg Ward 3,President,,SOC,Peta Lindsay / Yari Osorio,2,1,1,0,0,0
Ashley,Hickory Grove,State Senate,26,DEM,Eddie Cheatham,195,113,82,0,0,0
Ashley,Hickory Grove,State Senate,26,REP,Mike Akin,188,109,79,0,0,0
Ashley,Hickory Grove,U.S. House,4,DEM,Gene Jeffress,160,103,57,0,0,0
Ashley,Hickory Grove,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Ashley,Hickory Grove,U.S. House,4,LIB,Bobby Tullis,2,1,1,0,0,0
Ashley,Hickory Grove,U.S. House,4,REP,Tom Cotton,216,115,101,0,0,0
Ashley,Hickory Grove,President,,DEM,Barack Obama / Joe Biden,60,37,23,0,0,0
Ashley,Hickory Grove,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Ashley,Hickory Grove,President,,LIB,Gary Johnson / James P. Gray,6,5,1,0,0,0
Ashley,Hickory Grove,President,,REP,Mitt Romney / Paul Ryan,313,179,134,0,0,0
Ashley,Hickory Grove,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Ashley,Milo,State Senate,26,DEM,Eddie Cheatham,124,91,33,0,0,0
Ashley,Milo,State Senate,26,REP,Mike Akin,200,133,67,0,0,0
Ashley,Milo,U.S. House,4,DEM,Gene Jeffress,119,92,27,0,0,0
Ashley,Milo,U.S. House,4,GRN,J. Joshua Drake,3,2,1,0,0,0
Ashley,Milo,U.S. House,4,LIB,Bobby Tullis,4,0,4,0,0,0
Ashley,Milo,U.S. House,4,REP,Tom Cotton,196,130,66,0,0,0
Ashley,Milo,President,,DEM,Barack Obama / Joe Biden,57,44,13,0,0,0
Ashley,Milo,President,,GRN,Jill Stein / Cheri Honkala,6,5,1,0,0,0
Ashley,Milo,President,,LIB,Gary Johnson / James P. Gray,10,5,5,0,0,0
Ashley,Milo,President,,REP,Mitt Romney / Paul Ryan,254,174,80,0,0,0
Ashley,Milo,President,,SOC,Peta Lindsay / Yari Osorio,1,0,1,0,0,0
Ashley,Montrose City,State Senate,26,DEM,Eddie Cheatham,97,88,9,0,0,0
Ashley,Montrose City,State Senate,26,REP,Mike Akin,17,13,4,0,0,0
Ashley,Montrose City,U.S. House,4,DEM,Gene Jeffress,98,92,6,0,0,0
Ashley,Montrose City,U.S. House,4,LIB,Bobby Tullis,2,1,1,0,0,0
Ashley,Montrose City,U.S. House,4,REP,Tom Cotton,12,6,6,0,0,0
Ashley,Montrose City,President,,DEM,Barack Obama / Joe Biden,99,95,4,0,0,0
Ashley,Montrose City,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Ashley,Montrose City,President,,LIB,Gary Johnson / James P. Gray,3,2,1,0,0,0
Ashley,Montrose City,President,,REP,Mitt Romney / Paul Ryan,18,10,8,0,0,0
Ashley,Montrose City,President,,SOC,Peta Lindsay / Yari Osorio,2,2,0,0,0,0
Ashley,MontroseRur/Boydl/Sny/Tra,State Senate,26,DEM,Eddie Cheatham,23,19,4,0,0,0
Ashley,MontroseRur/Boydl/Sny/Tra,State Senate,26,REP,Mike Akin,22,14,8,0,0,0
Ashley,MontroseRur/Boydl/Sny/Tra,U.S. House,4,DEM,Gene Jeffress,22,21,1,0,0,0
Ashley,MontroseRur/Boydl/Sny/Tra,U.S. House,4,LIB,Bobby Tullis,3,1,2,0,0,0
Ashley,MontroseRur/Boydl/Sny/Tra,U.S. House,4,REP,Tom Cotton,23,12,11,0,0,0
Ashley,MontroseRur/Boydl/Sny/Tra,President,,DEM,Barack Obama / Joe Biden,13,12,1,0,0,0
Ashley,MontroseRur/Boydl/Sny/Tra,President,,GRN,Jill Stein / Cheri Honkala,3,1,2,0,0,0
Ashley,MontroseRur/Boydl/Sny/Tra,President,,REP,Mitt Romney / Paul Ryan,35,24,11,0,0,0
Ashley,Mt Zion,State Senate,26,DEM,Eddie Cheatham,71,43,28,0,0,0
Ashley,Mt Zion,State Senate,26,REP,Mike Akin,68,32,36,0,0,0
Ashley,Mt Zion,U.S. House,4,DEM,Gene Jeffress,64,41,23,0,0,0
Ashley,Mt Zion,U.S. House,4,REP,Tom Cotton,75,33,42,0,0,0
Ashley,Mt Zion,President,,DEM,Barack Obama / Joe Biden,16,8,8,0,0,0
Ashley,Mt Zion,President,,GRN,Jill Stein / Cheri Honkala,2,1,1,0,0,0
Ashley,Mt Zion,President,,LIB,Gary Johnson / James P. Gray,2,1,1,0,0,0
Ashley,Mt Zion,President,,REP,Mitt Romney / Paul Ryan,121,66,55,0,0,0
Ashley,North Crossett East,State Representative,9,DEM,Sheilla E. Lampkin,201,119,81,0,1,0
Ashley,North Crossett East,State Representative,9,REP,Gary Meggs,247,152,95,0,0,0
Ashley,North Crossett East,State Senate,26,DEM,Eddie Cheatham,226,132,93,0,1,0
Ashley,North Crossett East,State Senate,26,REP,Mike Akin,226,141,85,0,0,0
Ashley,North Crossett East,U.S. House,4,DEM,Gene Jeffress,208,126,81,0,1,0
Ashley,North Crossett East,U.S. House,4,GRN,J. Joshua Drake,1,1,0,0,0,0
Ashley,North Crossett East,U.S. House,4,LIB,Bobby Tullis,5,2,3,0,0,0
Ashley,North Crossett East,U.S. House,4,REP,Tom Cotton,241,145,96,0,0,0
Ashley,North Crossett East,President,,DEM,Barack Obama / Joe Biden,107,58,48,0,1,0
Ashley,North Crossett East,President,,GRN,Jill Stein / Cheri Honkala,4,4,0,0,0,0
Ashley,North Crossett East,President,,LIB,Gary Johnson / James P. Gray,9,8,1,0,0,0
Ashley,North Crossett East,President,,REP,Mitt Romney / Paul Ryan,335,206,129,0,0,0
Ashley,North Crossett East,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Ashley,North Crossett West,State Representative,9,DEM,Sheilla E. Lampkin,108,69,39,0,0,0
Ashley,North Crossett West,State Representative,9,REP,Gary Meggs,176,101,75,0,0,0
Ashley,North Crossett West,State Senate,26,DEM,Eddie Cheatham,124,79,45,0,0,0
Ashley,North Crossett West,State Senate,26,REP,Mike Akin,160,90,70,0,0,0
Ashley,North Crossett West,U.S. House,4,DEM,Gene Jeffress,117,70,47,0,0,0
Ashley,North Crossett West,U.S. House,4,GRN,J. Joshua Drake,1,0,1,0,0,0
Ashley,North Crossett West,U.S. House,4,LIB,Bobby Tullis,5,4,1,0,0,0
Ashley,North Crossett West,U.S. House,4,REP,Tom Cotton,164,97,67,0,0,0
Ashley,North Crossett West,President,,DEM,Barack Obama / Joe Biden,59,33,26,0,0,0
Ashley,North Crossett West,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Ashley,North Crossett West,President,,LIB,Gary Johnson / James P. Gray,6,5,1,0,0,0
Ashley,North Crossett West,President,,REP,Mitt Romney / Paul Ryan,222,133,89,0,0,0
Ashley,Parkdale City,State Senate,26,DEM,Eddie Cheatham,78,75,3,0,0,0
Ashley,Parkdale City,State Senate,26,REP,Mike Akin,21,18,3,0,0,0
Ashley,Parkdale City,U.S. House,4,DEM,Gene Jeffress,82,79,3,0,0,0
Ashley,Parkdale City,U.S. House,4,GRN,J. Joshua Drake,2,2,0,0,0,0
Ashley,Parkdale City,U.S. House,4,LIB,Bobby Tullis,3,3,0,0,0,0
Ashley,Parkdale City,U.S. House,4,REP,Tom Cotton,13,10,3,0,0,0
Ashley,Parkdale City,President,,DEM,Barack Obama / Joe Biden,94,90,4,0,0,0
Ashley,Parkdale City,President,,GRN,Jill Stein / Cheri Honkala,2,2,0,0,0,0
Ashley,Parkdale City,President,,LIB,Gary Johnson / James P. Gray,3,3,0,0,0,0
Ashley,Parkdale City,President,,REP,Mitt Romney / Paul Ryan,15,12,3,0,0,0
Ashley,Parkdale Rural,State Senate,26,DEM,Eddie Cheatham,4,4,0,0,0,0
Ashley,Parkdale Rural,State Senate,26,REP,Mike Akin,5,4,1,0,0,0
Ashley,Parkdale Rural,U.S. House,4,DEM,Gene Jeffress,5,5,0,0,0,0
Ashley,Parkdale Rural,U.S. House,4,REP,Tom Cotton,5,4,1,0,0,0
Ashley,Parkdale Rural,President,,DEM,Barack Obama / Joe Biden,4,4,0,0,0,0
Ashley,Parkdale Rural,President,,REP,Mitt Romney / Paul Ryan,6,5,1,0,0,0
Ashley,Portland City,State Senate,26,DEM,Eddie Cheatham,101,93,8,0,0,0
Ashley,Portland City,State Senate,26,REP,Mike Akin,63,51,12,0,0,0
Ashley,Portland City,U.S. House,4,DEM,Gene Jeffress,98,88,10,0,0,0
Ashley,Portland City,U.S. House,4,GRN,J. Joshua Drake,2,2,0,0,0,0
Ashley,Portland City,U.S. House,4,REP,Tom Cotton,63,53,10,0,0,0
Ashley,Portland City,President,,DEM,Barack Obama / Joe Biden,89,82,7,0,0,0
Ashley,Portland City,President,,GRN,Jill Stein / Cheri Honkala,2,2,0,0,0,0
Ashley,Portland City,President,,LIB,Gary Johnson / James P. Gray,3,3,0,0,0,0
Ashley,Portland City,President,,REP,Mitt Romney / Paul Ryan,74,60,14,0,0,0
Ashley,Portland Rural,State Senate,26,DEM,Eddie Cheatham,16,14,2,0,0,0
Ashley,Portland Rural,State Senate,26,REP,Mike Akin,13,11,2,0,0,0
Ashley,Portland Rural,U.S. House,4,DEM,Gene Jeffress,19,17,2,0,0,0
Ashley,Portland Rural,U.S. House,4,LIB,Bobby Tullis,2,2,0,0,0,0
Ashley,Portland Rural,U.S. House,4,REP,Tom Cotton,8,7,1,0,0,0
Ashley,Portland Rural,President,,DEM,Barack Obama / Joe Biden,12,11,1,0,0,0
Ashley,Portland Rural,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Ashley,Portland Rural,President,,REP,Mitt Romney / Paul Ryan,16,13,3,0,0,0
Ashley,Portland Rural,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Ashley,Vo-tech,State Representative,9,DEM,Sheilla E. Lampkin,159,81,78,0,0,0
Ashley,Vo-tech,State Representative,9,REP,Gary Meggs,163,96,67,0,0,0
Ashley,Vo-tech,State Senate,26,DEM,Eddie Cheatham,180,95,85,0,0,0
Ashley,Vo-tech,State Senate,26,REP,Mike Akin,144,84,60,0,0,0
Ashley,Vo-tech,U.S. House,4,DEM,Gene Jeffress,154,84,70,0,0,0
Ashley,Vo-tech,U.S. House,4,GRN,J. Joshua Drake,4,1,3,0,0,0
Ashley,Vo-tech,U.S. House,4,LIB,Bobby Tullis,3,3,0,0,0,0
Ashley,Vo-tech,U.S. House,4,REP,Tom Cotton,164,91,73,0,0,0
Ashley,Vo-tech,President,,DEM,Barack Obama / Joe Biden,88,38,50,0,0,0
Ashley,Vo-tech,President,,GRN,Jill Stein / Cheri Honkala,1,1,0,0,0,0
Ashley,Vo-tech,President,,LIB,Gary Johnson / James P. Gray,10,8,2,0,0,0
Ashley,Vo-tech,President,,REP,Mitt Romney / Paul Ryan,223,131,92,0,0,0
Ashley,Vo-tech,President,,SOC,Peta Lindsay / Yari Osorio,1,1,0,0,0,0
Ashley,West Crossett Rural,State Senate,26,DEM,Eddie Cheatham,353,152,200,0,1,0
Ashley,West Crossett Rural,State Senate,26,REP,Mike Akin,198,116,82,0,0,0
Ashley,West Crossett Rural,U.S. House,4,DEM,Gene Jeffress,297,135,161,0,1,0
Ashley,West Crossett Rural,U.S. House,4,GRN,J. Joshua Drake,4,3,1,0,0,0
Ashley,West Crossett Rural,U.S. House,4,LIB,Bobby Tullis,4,1,3,0,0,0
Ashley,West Crossett Rural,U.S. House,4,REP,Tom Cotton,247,129,118,0,0,0
Ashley,West Crossett Rural,President,,DEM,Barack Obama / Joe Biden,209,84,124,0,1,0
Ashley,West Crossett Rural,President,,GRN,Jill Stein / Cheri Honkala,5,3,2,0,0,0
Ashley,West Crossett Rural,President,,LIB,Gary Johnson / James P. Gray,2,2,0,0,0,0
Ashley,West Crossett Rural,President,,REP,Mitt Romney / Paul Ryan,342,185,157,0,0,0
Ashley,West Crossett Rural,President,,SOC,Peta Lindsay / Yari Osorio,3,0,3,0,0,0
Ashley,Wilmot City,State Senate,26,DEM,Eddie Cheatham,195,158,36,0,1,0
Ashley,Wilmot City,State Senate,26,REP,Mike Akin,43,33,10,0,0,0
Ashley,Wilmot City,U.S. House,4,DEM,Gene Jeffress,203,162,40,0,1,0
Ashley,Wilmot City,U.S. House,4,GRN,J. Joshua Drake,3,3,0,0,0,0
Ashley,Wilmot City,U.S. House,4,LIB,Bobby Tullis,9,7,2,0,0,0
Ashley,Wilmot City,U.S. House,4,REP,Tom Cotton,31,22,9,0,0,0
Ashley,Wilmot City,President,,DEM,Barack Obama / Joe Biden,208,165,42,0,1,0
Ashley,Wilmot City,President,,GRN,Jill Stein / Cheri Honkala,2,1,1,0,0,0
Ashley,Wilmot City,President,,LIB,Gary Johnson / James P. Gray,4,3,1,0,0,0
Ashley,Wilmot City,President,,REP,Mitt Romney / Paul Ryan,51,40,11,0,0,0
Ashley,Wilmot Rural,State Senate,26,DEM,Eddie Cheatham,28,21,7,0,0,0
Ashley,Wilmot Rural,State Senate,26,REP,Mike Akin,30,25,5,0,0,0
Ashley,Wilmot Rural,U.S. House,4,DEM,Gene Jeffress,24,17,7,0,0,0
Ashley,Wilmot Rural,U.S. House,4,GRN,J. Joshua Drake,2,1,1,0,0,0
Ashley,Wilmot Rural,U.S. House,4,LIB,Bobby Tullis,1,1,0,0,0,0
Ashley,Wilmot Rural,U.S. House,4,REP,Tom Cotton,32,27,5,0,0,0
Ashley,Wilmot Rural,President,,DEM,Barack Obama / Joe Biden,17,12,5,0,0,0
Ashley,Wilmot Rural,President,,LIB,Gary Johnson / James P. Gray,2,2,0,0,0,0
Ashley,Wilmot Rural,President,,REP,Mitt Romney / Paul Ryan,39,33,6,0,0,0
Baxter,1-Jan,President,,DEM,Barack Obama / Joe Biden,146,85,53,8,0,0
Baxter,1-Jan,President,,GRN,Jill Stein / Cheri Honkala,5,3,1,1,0,0
Baxter,1-Jan,President,,LIB,Gary Johnson / James P. Gray,5,3,1,1,0,0
Baxter,1-Jan,President,,REP,Mitt Romney / Paul Ryan,538,244,271,23,0,0
Baxter,2-Jan,President,,DEM,Barack Obama / Joe Biden,226,130,85,11,0,0
Baxter,2-Jan,President,,GRN,Jill Stein / Cheri Honkala,5,3,2,0,0,0
Baxter,2-Jan,President,,LIB,Gary Johnson / James P. Gray,16,11,4,1,0,0
Baxter,2-Jan,President,,REP,Mitt Romney / Paul Ryan,547,338,187,22,0,0
Baxter,3-Jan,President,,DEM,Barack Obama / Joe Biden,136,67,55,14,0,0
