county,precinct,office,district,party,candidate,votes,election_day,election_day_paper,early_vote,absentee,provisional
Pulaski,120,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,90,0,42,45,3,0
Pulaski,121,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,104,0,58,43,2,1
Pulaski,122,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,40,0,16,20,4,0
Pulaski,123,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,56,0,28,28,0,0
Pulaski,124,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,109,0,49,60,0,0
Pulaski,125,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,41,0,24,16,1,0
Pulaski,128,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,185,0,64,119,2,0
Pulaski,129,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,66,0,55,11,0,0
Pulaski,130,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,6,0,4,2,0,0
Pulaski,131,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,0,0,0,0,0,0
Pulaski,134,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,48,0,22,26,0,0
Pulaski,135,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,24,0,15,9,0,0
Pulaski,137,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Warwick Sabin,338,0,148,185,5,0
Pulaski,58,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",272,0,102,162,7,1
Pulaski,60,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",344,0,135,205,4,0
Pulaski,61,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",15,0,3,12,0,0
Pulaski,63,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",39,0,14,25,0,0
Pulaski,64,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",322,0,103,212,6,1
Pulaski,65,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",133,0,60,72,1,0
Pulaski,66,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",234,0,103,125,6,0
Pulaski,67,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",354,0,174,176,4,0
Pulaski,68,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",244,0,104,136,3,1
Pulaski,69,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",259,0,126,129,3,1
Pulaski,70,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",137,0,77,54,6,0
Pulaski,71,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",316,0,140,169,7,0
Pulaski,72,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",212,0,104,106,1,1
Pulaski,73,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",286,0,142,137,7,0
Pulaski,74,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",219,0,104,110,5,0
Pulaski,75,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",349,0,169,176,2,2
Pulaski,76,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",228,0,113,114,0,1
Pulaski,77,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",425,0,160,251,11,3
Pulaski,78,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",368,0,115,250,3,0
Pulaski,79,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",493,0,234,256,1,2
Pulaski,80,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",961,0,382,568,8,3
Pulaski,81,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",495,0,216,277,1,1
Pulaski,82,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",597,0,286,305,4,2
Pulaski,83,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",957,0,397,554,6,0
Pulaski,84,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",925,0,399,517,8,1
Pulaski,85,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",727,0,268,443,13,3
Pulaski,86,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",353,0,152,187,10,4
Pulaski,87,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",275,0,178,93,4,0
Pulaski,88,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",246,0,145,96,3,2
Pulaski,89,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",280,0,167,113,0,0
Pulaski,90,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",170,0,87,78,5,0
Pulaski,91,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",75,0,32,42,1,0
Pulaski,92,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",153,0,88,61,3,1
Pulaski,93,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",220,0,112,102,4,2
Pulaski,94,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",148,0,79,66,2,1
Pulaski,95,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",242,0,126,96,16,4
Pulaski,96,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",75,0,42,31,2,0
Pulaski,97,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",243,0,117,126,0,0
Pulaski,98,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",645,0,286,354,4,1
Pulaski,99,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",336,0,186,147,3,0
Pulaski,100,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",246,0,111,133,2,0
Pulaski,101,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",380,0,175,202,3,0
Pulaski,102,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",506,0,245,260,1,0
Pulaski,103,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",601,0,272,327,1,1
Pulaski,104,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",925,0,435,486,1,3
Pulaski,105,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",554,0,246,306,2,0
Pulaski,106,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",204,0,90,108,6,0
Pulaski,107,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",149,0,86,59,4,0
Pulaski,108,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",145,0,61,79,5,0
Pulaski,109,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",247,0,125,117,4,1
Pulaski,110,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",114,0,52,60,2,0
Pulaski,111,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",303,0,148,151,3,1
Pulaski,112,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",115,0,51,62,2,0
Pulaski,113,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",182,0,84,96,2,0
Pulaski,114,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",265,1,135,120,9,0
Pulaski,115,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",555,0,293,256,5,1
Pulaski,116,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",401,0,255,143,3,0
Pulaski,117,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",559,0,261,297,1,0
Pulaski,118,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",354,0,158,192,4,0
Pulaski,119,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",564,0,281,280,3,0
Pulaski,120,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",541,0,265,263,10,3
Pulaski,121,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",480,0,285,191,4,0
Pulaski,122,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",463,0,220,234,8,1
Pulaski,123,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",363,0,175,184,3,1
Pulaski,124,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",522,0,214,306,2,0
Pulaski,125,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",217,0,98,116,3,0
Pulaski,128,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",743,0,336,393,9,5
Pulaski,129,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",197,0,141,54,1,1
Pulaski,130,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",101,0,82,18,1,0
Pulaski,131,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",0,0,0,0,0,0
Pulaski,134,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",261,0,149,107,2,3
Pulaski,135,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",210,0,144,62,2,2
Pulaski,137,Little Rock Mayor CITY OF LITTLE ROCK,,IND,"Frank Scott, Jr.",307,0,94,210,3,0
Pulaski,58,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,478,0,216,254,7,1
Pulaski,60,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,899,0,300,571,27,1
Pulaski,61,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,46,0,16,29,1,0
Pulaski,63,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,20,0,6,14,0,0
Pulaski,64,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,877,0,325,527,23,2
Pulaski,65,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,263,0,144,107,11,1
Pulaski,66,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,522,0,265,242,15,0
Pulaski,67,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,413,0,248,159,6,0
Pulaski,68,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,834,0,396,412,25,1
Pulaski,69,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,676,0,360,307,9,0
Pulaski,70,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,489,0,278,204,7,0
Pulaski,71,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,794,0,358,415,21,0
Pulaski,72,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,218,0,96,115,5,2
Pulaski,73,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,518,0,232,271,15,0
Pulaski,74,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,303,0,145,139,17,2
Pulaski,75,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,260,0,123,131,6,0
Pulaski,76,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,281,0,154,125,2,0
Pulaski,77,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,603,0,198,387,15,3
Pulaski,78,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,402,0,156,238,8,0
Pulaski,79,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,135,0,58,77,0,0
Pulaski,80,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,249,0,117,128,3,1
Pulaski,81,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,241,0,100,131,9,1
Pulaski,82,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,118,0,47,68,3,0
Pulaski,83,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,144,0,51,88,5,0
Pulaski,84,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,111,0,54,56,1,0
Pulaski,85,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,141,0,49,78,13,1
Pulaski,86,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,88,0,29,45,12,2
Pulaski,87,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,271,0,172,91,8,0
Pulaski,88,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,537,0,328,191,15,3
Pulaski,89,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,272,0,169,98,5,0
Pulaski,90,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,636,0,355,264,16,1
Pulaski,91,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,346,0,175,154,17,0
Pulaski,92,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,364,0,232,128,3,1
Pulaski,93,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,362,0,206,151,4,1
Pulaski,94,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,357,0,219,126,12,0
Pulaski,95,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,474,0,262,182,29,1
Pulaski,96,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,280,0,167,106,6,1
Pulaski,97,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,197,0,141,56,0,0
Pulaski,98,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,85,0,29,54,1,1
Pulaski,99,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,130,0,83,43,4,0
Pulaski,100,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,48,0,13,32,2,1
Pulaski,101,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,110,0,68,38,3,1
Pulaski,102,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,96,0,49,46,1,0
Pulaski,103,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,79,0,21,57,1,0
Pulaski,104,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,123,0,59,64,0,0
Pulaski,105,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,79,0,27,52,0,0
Pulaski,106,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,487,0,239,232,15,1
Pulaski,107,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,478,0,285,183,10,0
Pulaski,108,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,446,0,208,225,9,4
Pulaski,109,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,584,0,288,278,18,0
Pulaski,110,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,195,0,88,106,1,0
Pulaski,111,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,397,0,209,184,3,1
Pulaski,112,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,113,0,57,54,2,0
Pulaski,113,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,158,0,89,67,2,0
Pulaski,114,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,191,0,83,101,7,0
Pulaski,115,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,92,0,43,48,0,1
Pulaski,116,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,60,0,39,20,0,1
Pulaski,117,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,69,0,30,37,2,0
Pulaski,118,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,148,1,70,74,3,0
Pulaski,119,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,70,0,22,44,3,1
Pulaski,120,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,73,0,37,35,1,0
Pulaski,121,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,78,0,51,26,1,0
Pulaski,122,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,36,0,17,15,3,1
Pulaski,123,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,65,0,31,31,3,0
Pulaski,124,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,92,0,33,58,1,0
Pulaski,125,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,29,0,14,15,0,0
Pulaski,128,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,101,0,34,65,1,1
Pulaski,129,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,52,0,39,12,1,0
Pulaski,130,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,3,0,2,1,0,0
Pulaski,131,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,0,0,0,0,0,0
Pulaski,134,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,52,0,23,27,2,0
Pulaski,135,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,23,0,17,6,0,0
Pulaski,137,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Baker Kurrus,607,0,181,414,12,0
Pulaski,58,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,36,0,17,19,0,0
Pulaski,60,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,17,0,6,10,1,0
Pulaski,61,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,5,0,4,1,0,0
Pulaski,63,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,0,0,0,0,0,0
Pulaski,64,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,29,0,9,19,0,1
Pulaski,65,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,21,0,11,10,0,0
Pulaski,66,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,17,0,6,10,1,0
Pulaski,67,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,42,0,23,18,1,0
Pulaski,68,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,22,0,12,9,1,0
Pulaski,69,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,14,0,3,9,2,0
Pulaski,70,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,7,0,4,3,0,0
Pulaski,71,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,22,0,12,9,1,0
Pulaski,72,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,21,0,9,12,0,0
Pulaski,73,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,32,0,17,11,4,0
Pulaski,74,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,23,0,9,14,0,0
Pulaski,75,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,41,0,24,17,0,0
Pulaski,76,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,32,0,18,12,2,0
Pulaski,77,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,32,0,9,21,2,0
Pulaski,78,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,31,0,14,15,2,0
Pulaski,79,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,40,0,14,26,0,0
Pulaski,80,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,55,0,27,27,0,1
Pulaski,81,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,54,0,20,34,0,0
Pulaski,82,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,51,0,23,28,0,0
Pulaski,83,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,76,0,23,53,0,0
Pulaski,84,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,45,0,16,27,2,0
Pulaski,85,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,45,0,11,31,3,0
Pulaski,86,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,17,0,5,12,0,0
Pulaski,87,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,41,0,24,17,0,0
Pulaski,88,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,25,0,15,9,0,1
Pulaski,89,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,30,0,17,13,0,0
Pulaski,90,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,7,0,4,1,2,0
Pulaski,91,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,5,0,2,3,0,0
Pulaski,92,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,15,0,12,3,0,0
Pulaski,93,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,13,0,6,6,1,0
Pulaski,94,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,13,0,8,5,0,0
Pulaski,95,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,28,0,19,8,1,0
Pulaski,96,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,10,0,8,2,0,0
Pulaski,97,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,39,0,18,19,2,0
Pulaski,98,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,25,0,10,14,1,0
Pulaski,99,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,38,0,26,10,1,1
Pulaski,100,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,22,0,15,7,0,0
Pulaski,101,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,27,0,13,14,0,0
Pulaski,102,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,27,0,13,13,1,0
Pulaski,103,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,41,0,21,20,0,0
Pulaski,104,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,53,0,24,25,3,1
Pulaski,105,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,39,0,15,24,0,0
Pulaski,106,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,6,0,2,3,1,0
Pulaski,107,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,4,0,4,0,0,0
Pulaski,108,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,8,0,5,3,0,0
Pulaski,109,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,18,0,13,4,1,0
Pulaski,110,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,16,0,9,7,0,0
Pulaski,111,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,47,0,20,25,2,0
Pulaski,112,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,24,0,14,8,1,1
Pulaski,113,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,22,0,9,13,0,0
Pulaski,114,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,41,1,22,13,5,0
Pulaski,115,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,40,0,14,25,1,0
Pulaski,116,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,42,0,26,16,0,0
Pulaski,117,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,49,0,23,25,1,0
Pulaski,118,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,45,0,20,23,2,0
Pulaski,119,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,44,0,17,27,0,0
Pulaski,120,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,30,0,16,12,1,1
Pulaski,121,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,37,0,21,16,0,0
Pulaski,122,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,33,0,14,17,2,0
Pulaski,123,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,26,0,9,17,0,0
Pulaski,124,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,42,0,15,27,0,0
Pulaski,125,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,11,0,6,5,0,0
Pulaski,128,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,34,0,19,15,0,0
Pulaski,129,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,22,0,16,6,0,0
Pulaski,130,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,7,0,4,3,0,0
Pulaski,131,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,0,0,0,0,0,0
Pulaski,134,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,21,0,11,9,1,0
Pulaski,135,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,5,0,3,2,0,0
Pulaski,137,Little Rock Mayor CITY OF LITTLE ROCK,,IND,Vincent Tolliver,25,0,9,15,1,0
Pulaski,110,Little Rock City Director WARD 1,,IND,Robert Webb,0,0,0,0,0,0
Pulaski,113,Little Rock City Director WARD 1,,IND,Robert Webb,6,0,3,3,0,0
Pulaski,114,Little Rock City Director WARD 1,,IND,Robert Webb,102,0,31,68,1,2
Pulaski,115,Little Rock City Director WARD 1,,IND,Robert Webb,21,0,10,11,0,0
Pulaski,116,Little Rock City Director WARD 1,,IND,Robert Webb,30,0,16,13,1,0
Pulaski,117,Little Rock City Director WARD 1,,IND,Robert Webb,72,0,33,38,1,0
Pulaski,118,Little Rock City Director WARD 1,,IND,Robert Webb,82,0,34,47,1,0
Pulaski,119,Little Rock City Director WARD 1,,IND,Robert Webb,88,0,33,55,0,0
