county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,hand_count,provisional
Mississippi,Manila Depot,Ward 3 Pos 2 Man MANILA,,IND,Wendell Poteet,390,209,180,1,0,0
Mississippi,Manila Depot,Ward 3 Pos 2 Man MANILA,,IND,Tony Hawkins,188,98,90,0,0,0
Mississippi,Manila Depot,Ward 3 Pos 2 Man MANILA,,IND,Donald Nunnally,295,134,157,4,0,0
Mississippi,Bassett CH,Bassett Mayor,,IND,David Nolen Elrod,9,7,2,0,0,0
Mississippi,Bassett CH,Bassett Mayor,,IND,Steve Welch,33,29,3,0,0,1
Mississippi,Leachville City Hall,LEACHVILLE MAYOR,,IND,Rodney Robertson,439,182,254,3,0,0
Mississippi,Leachville City Hall,Ward 3 Pos 1 Leach LEACHVILLE,,IND,Micheal Webster,367,146,218,3,0,0
Mississippi,Leachville City Hall,Ward 3 Pos 1 Leach LEACHVILLE,,IND,Steven Lancaster,113,51,62,0,0,0
Mississippi,Dell Community Center,DELL MAYOR,,IND,Danny Moody,62,47,15,0,0,0
Mississippi,Joiner CH,JOINER MAYOR,,IND,Sissie Winford-Ross,16,14,2,0,0,0
Mississippi,Etowah FS,ETOWAH MAYOR,,IND,"Charles ""Bo"" McCollum",44,34,10,0,0,0
Mississippi,Birdsong FS,BIRDSONG MAYOR,,IND,Curtis Johnson,17,15,2,0,0,0
Mississippi,Dyess City Hall,DYESS,MAYOR,IND,Mark Wrotten,56,51,4,1,0,0
Mississippi,Wilson Library,City of Wilson, AR Initiative,NON,FOR,201,135,64,1,0,1
Mississippi,Wilson Library,City of Wilson, AR Initiative,NON,AGAINST,64,49,15,0,0,0
Mississippi,Trinity Baptist Church,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,726,173,546,7,0,0
Mississippi,Miss County Election Cent,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,1494,278,1189,25,0,2
Mississippi,AAMOD Bldg,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,561,124,426,11,0,0
Mississippi,Armorel Planting Co,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,320,176,138,5,0,1
Mississippi,Gosnell Comm Center,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,169,93,75,1,0,0
Mississippi,Frim Foundation Ministrie,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,226,124,99,2,0,1
Mississippi,Gosnell School,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,259,113,145,1,0,0
Mississippi,Dell Community Center,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,233,141,92,0,0,0
Mississippi,Leachville City Hall,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,480,209,269,2,0,0
Mississippi,Manila Depot,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,883,457,422,4,0,0
Mississippi,ANC Burdette,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,51,38,13,0,0,0
Mississippi,Charles Strong CC,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,287,138,130,17,0,2
Mississippi,Osceola Main Street,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,1525,303,1177,43,0,2
Mississippi,Keiser FBC,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,227,165,62,0,0,0
Mississippi,Wilson Library,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,310,194,114,0,0,2
Mississippi,Joiner CH,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,114,101,13,0,0,0
Mississippi,Birdsong FS,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,83,65,16,0,0,2
Mississippi,Dyess City Hall,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,108,92,15,1,0,0
Mississippi,Etowah FS,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,158,115,42,1,0,0
Mississippi,Bassett CH,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,FOR,114,89,12,12,0,1
Mississippi,Trinity Baptist Church,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,189,36,150,3,0,0
Mississippi,Miss County Election Cent,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,278,44,222,10,0,2
Mississippi,AAMOD Bldg,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,211,41,166,2,0,2
Mississippi,Armorel Planting Co,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,39,20,18,1,0,0
Mississippi,Gosnell Comm Center,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,31,12,18,0,0,1
Mississippi,Frim Foundation Ministrie,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,28,12,16,0,0,0
Mississippi,Gosnell School,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,35,9,25,1,0,0
Mississippi,Dell Community Center,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,30,18,12,0,0,0
Mississippi,Leachville City Hall,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,55,27,26,1,0,1
Mississippi,Manila Depot,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,122,56,64,2,0,0
Mississippi,ANC Burdette,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,6,2,2,2,0,0
Mississippi,Charles Strong CC,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,90,26,44,19,0,1
Mississippi,Osceola Main Street,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,383,61,304,16,0,2
Mississippi,Keiser FBC,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,29,18,11,0,0,0
Mississippi,Wilson Library,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,26,15,10,1,0,0
Mississippi,Joiner CH,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,24,17,4,3,0,0
Mississippi,Birdsong FS,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,14,12,1,1,0,0
Mississippi,Dyess City Hall,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,13,11,2,0,0,0
Mississippi,Etowah FS,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,33,23,10,0,0,0
Mississippi,Bassett CH,Issue No. 2: A Constitutional Amendment Adding as a Qualification to Vote that a Voter Present Certain Valid Photographic Identification When Casting a Ballot In Person or Casting and Absentee Ballot,,NON,AGAINST,15,12,2,1,0,0
Mississippi,Trinity Baptist Church,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,656,163,485,8,0,0
Mississippi,Miss County Election Cent,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,1111,221,871,19,0,0
Mississippi,AAMOD Bldg,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,591,146,435,9,0,1
Mississippi,Armorel Planting Co,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,222,121,99,1,0,1
Mississippi,Gosnell Comm Center,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,142,71,69,1,0,1
Mississippi,Frim Foundation Ministrie,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,173,96,75,2,0,0
Mississippi,Gosnell School,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,179,74,104,1,0,0
Mississippi,Dell Community Center,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,155,94,61,0,0,0
Mississippi,Leachville City Hall,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,352,148,201,2,0,1
Mississippi,Manila Depot,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,625,328,296,1,0,0
Mississippi,ANC Burdette,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,42,27,13,2,0,0
Mississippi,Charles Strong CC,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,297,131,133,30,0,3
Mississippi,Osceola Main Street,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,1305,280,988,35,0,2
Mississippi,Keiser FBC,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,171,123,48,0,0,0
Mississippi,Wilson Library,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,242,158,81,1,0,2
Mississippi,Joiner CH,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,106,92,13,1,0,0
Mississippi,Birdsong FS,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,71,59,10,0,0,2
Mississippi,Dyess City Hall,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,71,61,10,0,0,0
Mississippi,Etowah FS,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,113,82,30,1,0,0
Mississippi,Bassett CH,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,FOR,71,57,6,7,0,1
Mississippi,Trinity Baptist Church,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,292,57,233,2,0,0
Mississippi,Miss County Election Cent,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,685,99,565,17,0,4
Mississippi,AAMOD Bldg,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,228,28,195,3,0,2
Mississippi,Armorel Planting Co,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,133,76,52,5,0,0
Mississippi,Gosnell Comm Center,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,64,37,27,0,0,0
Mississippi,Frim Foundation Ministrie,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,86,48,37,0,0,1
Mississippi,Gosnell School,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,121,51,69,1,0,0
Mississippi,Dell Community Center,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,117,68,49,0,0,0
Mississippi,Leachville City Hall,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,198,86,111,1,0,0
Mississippi,Manila Depot,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,409,203,201,5,0,0
Mississippi,ANC Burdette,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,15,13,2,0,0,0
Mississippi,Charles Strong CC,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,86,36,45,5,0,0
Mississippi,Osceola Main Street,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,644,97,524,21,0,2
Mississippi,Keiser FBC,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,91,66,25,0,0,0
Mississippi,Wilson Library,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,103,61,42,0,0,0
Mississippi,Joiner CH,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,39,31,6,2,0,0
Mississippi,Birdsong FS,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,33,25,7,1,0,0
Mississippi,Dyess City Hall,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,53,45,7,1,0,0
Mississippi,Etowah FS,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,83,62,21,0,0,0
Mississippi,Bassett CH,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,59,47,7,5,0,0
Mississippi,Trinity Baptist Church,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,825,190,627,8,0,0
Mississippi,Miss County Election Cent,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,1298,252,1019,25,0,2
Mississippi,AAMOD Bldg,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,762,167,581,12,0,2
Mississippi,Armorel Planting Co,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,217,113,101,2,0,1
Mississippi,Gosnell Comm Center,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,146,74,70,1,0,1
Mississippi,Frim Foundation Ministrie,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,206,119,84,2,0,1
Mississippi,Gosnell School,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,214,84,129,1,0,0
Mississippi,Dell Community Center,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,193,114,79,0,0,0
Mississippi,Leachville City Hall,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,380,158,219,2,0,1
Mississippi,Manila Depot,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,719,358,358,3,0,0
Mississippi,ANC Burdette,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,38,25,11,2,0,0
Mississippi,Charles Strong CC,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,339,154,146,36,0,3
Mississippi,Osceola Main Street,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,1609,331,1226,48,0,4
Mississippi,Keiser FBC,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,189,137,52,0,0,0
Mississippi,Wilson Library,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,253,161,89,1,0,2
Mississippi,Joiner CH,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,124,107,14,3,0,0
Mississippi,Birdsong FS,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,71,59,11,1,0,0
Mississippi,Dyess City Hall,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,86,75,10,1,0,0
Mississippi,Etowah FS,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,124,87,36,1,0,0
Mississippi,Bassett CH,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,86,73,4,8,0,1
Mississippi,Trinity Baptist Church,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,140,32,105,3,0,0
Mississippi,Miss County Election Cent,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,545,78,452,13,0,2
Mississippi,AAMOD Bldg,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,84,9,72,1,0,2
Mississippi,Armorel Planting Co,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,147,86,57,4,0,0
Mississippi,Gosnell Comm Center,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,63,38,25,0,0,0
Mississippi,Frim Foundation Ministrie,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,56,26,30,0,0,0
Mississippi,Gosnell School,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,90,42,47,1,0,0
Mississippi,Dell Community Center,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,82,50,32,0,0,0
Mississippi,Leachville City Hall,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,183,82,101,0,0,0
Mississippi,Manila Depot,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,323,179,141,3,0,0
Mississippi,ANC Burdette,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,20,16,4,0,0,0
Mississippi,Charles Strong CC,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,30,17,12,1,0,0
Mississippi,Osceola Main Street,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,363,51,300,12,0,0
Mississippi,Keiser FBC,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,75,53,22,0,0,0
Mississippi,Wilson Library,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,94,58,36,0,0,0
Mississippi,Joiner CH,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,19,14,5,0,0,0
Mississippi,Birdsong FS,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,36,28,6,0,0,2
Mississippi,Dyess City Hall,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,39,32,7,0,0,0
Mississippi,Etowah FS,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,76,60,16,0,0,0
Mississippi,Bassett CH,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,48,33,10,5,0,0
