county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Craighead,Precinct 6,Auditor of State,,REP,Auditor Andrea Lea,607,16,0,373,218
Craighead,Precinct 7,Auditor of State,,REP,Auditor Andrea Lea,624,9,0,331,284
Craighead,Precinct 8,Auditor of State,,REP,Auditor Andrea Lea,544,6,0,257,281
Craighead,Precinct 9,Auditor of State,,REP,Auditor Andrea Lea,443,5,0,292,146
Craighead,Precinct 10,Auditor of State,,REP,Auditor Andrea Lea,419,3,0,250,166
Craighead,Precinct 11,Auditor of State,,REP,Auditor Andrea Lea,481,10,0,273,198
Craighead,Precinct 12,Auditor of State,,REP,Auditor Andrea Lea,378,3,0,224,151
Craighead,Precinct 13,Auditor of State,,REP,Auditor Andrea Lea,362,7,1,214,140
Craighead,Precinct 14,Auditor of State,,REP,Auditor Andrea Lea,152,4,0,73,75
Craighead,Precinct 15,Auditor of State,,REP,Auditor Andrea Lea,373,9,0,232,132
Craighead,Precinct 16,Auditor of State,,REP,Auditor Andrea Lea,371,7,0,252,112
Craighead,Precinct 17,Auditor of State,,REP,Auditor Andrea Lea,465,12,1,342,110
Craighead,Precinct 18,Auditor of State,,REP,Auditor Andrea Lea,402,8,0,252,142
Craighead,Precinct 19,Auditor of State,,REP,Auditor Andrea Lea,106,0,0,38,68
Craighead,Precinct 20,Auditor of State,,REP,Auditor Andrea Lea,384,13,0,290,81
Craighead,Precinct 21,Auditor of State,,REP,Auditor Andrea Lea,343,3,0,194,146
Craighead,Precinct 22,Auditor of State,,REP,Auditor Andrea Lea,288,4,0,138,146
Craighead,Precinct 23,Auditor of State,,REP,Auditor Andrea Lea,344,34,0,209,101
Craighead,Precinct 24,Auditor of State,,REP,Auditor Andrea Lea,304,3,0,212,89
Craighead,Precinct 25,Auditor of State,,REP,Auditor Andrea Lea,326,7,1,236,82
Craighead,Precinct 26,Auditor of State,,REP,Auditor Andrea Lea,142,1,0,90,51
Craighead,Precinct 27,Auditor of State,,REP,Auditor Andrea Lea,252,3,0,150,99
Craighead,Precinct 28,Auditor of State,,REP,Auditor Andrea Lea,442,14,0,266,162
Craighead,Precinct 29,Auditor of State,,REP,Auditor Andrea Lea,480,1,0,256,223
Craighead,Precinct 30,Auditor of State,,REP,Auditor Andrea Lea,765,6,0,442,317
Craighead,Precinct 31,Auditor of State,,REP,Auditor Andrea Lea,431,2,3,220,206
Craighead,Precinct 32,Auditor of State,,REP,Auditor Andrea Lea,75,0,1,37,37
Craighead,Precinct 33,Auditor of State,,REP,Auditor Andrea Lea,246,3,2,153,88
Craighead,Precinct 34,Auditor of State,,REP,Auditor Andrea Lea,161,5,0,74,82
Craighead,Precinct 35,Auditor of State,,REP,Auditor Andrea Lea,199,4,0,115,80
Craighead,Precinct 36,Auditor of State,,REP,Auditor Andrea Lea,446,7,0,220,219
Craighead,Precinct 37,Auditor of State,,REP,Auditor Andrea Lea,560,1,2,184,373
Craighead,Precinct 38,Auditor of State,,REP,Auditor Andrea Lea,420,4,0,206,210
Craighead,Precinct 39,Auditor of State,,REP,Auditor Andrea Lea,415,4,1,201,209
Craighead,Precinct 40,Auditor of State,,REP,Auditor Andrea Lea,470,3,0,253,214
Craighead,Precinct 41,Auditor of State,,REP,Auditor Andrea Lea,446,4,1,213,228
Craighead,Precinct 42,Auditor of State,,REP,Auditor Andrea Lea,355,1,1,167,186
Craighead,Precinct 43,Auditor of State,,REP,Auditor Andrea Lea,519,2,0,157,360
Craighead,Precinct 44,Auditor of State,,REP,Auditor Andrea Lea,411,3,0,256,152
Craighead,Precinct 45,Auditor of State,,REP,Auditor Andrea Lea,332,4,0,214,114
Craighead,Precinct 46,Auditor of State,,REP,Auditor Andrea Lea,529,2,0,288,239
Craighead,Precinct 47,Auditor of State,,REP,Auditor Andrea Lea,568,5,1,284,278
Craighead,Precinct 48,Auditor of State,,REP,Auditor Andrea Lea,456,1,0,274,181
Craighead,Precinct 49,Auditor of State,,REP,Auditor Andrea Lea,140,0,0,50,90
Craighead,Precinct 50,Auditor of State,,REP,Auditor Andrea Lea,398,1,0,128,269
Craighead,Precinct 51,Auditor of State,,REP,Auditor Andrea Lea,339,3,0,105,231
Craighead,Precinct 52,Auditor of State,,REP,Auditor Andrea Lea,70,0,0,36,34
Craighead,Precinct 53,Auditor of State,,REP,Auditor Andrea Lea,120,0,0,59,61
Craighead,Precinct 1,Commissioner of State Lands,,DEM,Larry Williams,235,6,1,161,67
Craighead,Precinct 2,Commissioner of State Lands,,DEM,Larry Williams,186,2,0,115,69
Craighead,Precinct 3,Commissioner of State Lands,,DEM,Larry Williams,213,3,0,141,69
Craighead,Precinct 4,Commissioner of State Lands,,DEM,Larry Williams,211,4,0,148,59
Craighead,Precinct 5,Commissioner of State Lands,,DEM,Larry Williams,163,6,0,112,45
Craighead,Precinct 6,Commissioner of State Lands,,DEM,Larry Williams,162,9,0,99,54
Craighead,Precinct 7,Commissioner of State Lands,,DEM,Larry Williams,199,1,0,122,76
Craighead,Precinct 8,Commissioner of State Lands,,DEM,Larry Williams,145,4,1,64,76
Craighead,Precinct 9,Commissioner of State Lands,,DEM,Larry Williams,141,4,0,91,46
Craighead,Precinct 10,Commissioner of State Lands,,DEM,Larry Williams,169,1,0,108,60
Craighead,Precinct 11,Commissioner of State Lands,,DEM,Larry Williams,156,2,0,103,51
Craighead,Precinct 12,Commissioner of State Lands,,DEM,Larry Williams,162,4,0,107,51
Craighead,Precinct 13,Commissioner of State Lands,,DEM,Larry Williams,222,2,0,112,108
Craighead,Precinct 14,Commissioner of State Lands,,DEM,Larry Williams,193,2,0,102,89
Craighead,Precinct 15,Commissioner of State Lands,,DEM,Larry Williams,217,11,0,127,79
Craighead,Precinct 16,Commissioner of State Lands,,DEM,Larry Williams,190,3,0,127,60
Craighead,Precinct 17,Commissioner of State Lands,,DEM,Larry Williams,198,1,0,156,41
Craighead,Precinct 18,Commissioner of State Lands,,DEM,Larry Williams,222,10,0,140,72
Craighead,Precinct 19,Commissioner of State Lands,,DEM,Larry Williams,128,2,1,47,78
Craighead,Precinct 20,Commissioner of State Lands,,DEM,Larry Williams,194,5,0,144,45
Craighead,Precinct 21,Commissioner of State Lands,,DEM,Larry Williams,203,6,0,108,89
Craighead,Precinct 22,Commissioner of State Lands,,DEM,Larry Williams,184,5,0,94,85
Craighead,Precinct 23,Commissioner of State Lands,,DEM,Larry Williams,177,8,0,118,51
Craighead,Precinct 24,Commissioner of State Lands,,DEM,Larry Williams,199,1,0,113,85
Craighead,Precinct 25,Commissioner of State Lands,,DEM,Larry Williams,193,3,0,134,56
Craighead,Precinct 26,Commissioner of State Lands,,DEM,Larry Williams,181,2,1,112,66
Craighead,Precinct 27,Commissioner of State Lands,,DEM,Larry Williams,155,4,0,80,71
Craighead,Precinct 28,Commissioner of State Lands,,DEM,Larry Williams,204,2,1,126,75
Craighead,Precinct 29,Commissioner of State Lands,,DEM,Larry Williams,233,2,1,144,86
Craighead,Precinct 30,Commissioner of State Lands,,DEM,Larry Williams,237,0,0,150,87
Craighead,Precinct 31,Commissioner of State Lands,,DEM,Larry Williams,80,1,0,43,36
Craighead,Precinct 32,Commissioner of State Lands,,DEM,Larry Williams,171,0,1,80,90
Craighead,Precinct 33,Commissioner of State Lands,,DEM,Larry Williams,199,2,0,119,78
Craighead,Precinct 34,Commissioner of State Lands,,DEM,Larry Williams,187,1,1,76,109
Craighead,Precinct 35,Commissioner of State Lands,,DEM,Larry Williams,170,2,0,88,80
Craighead,Precinct 36,Commissioner of State Lands,,DEM,Larry Williams,161,3,0,95,63
Craighead,Precinct 37,Commissioner of State Lands,,DEM,Larry Williams,125,1,0,56,68
Craighead,Precinct 38,Commissioner of State Lands,,DEM,Larry Williams,132,1,0,83,48
Craighead,Precinct 39,Commissioner of State Lands,,DEM,Larry Williams,164,2,1,84,77
Craighead,Precinct 40,Commissioner of State Lands,,DEM,Larry Williams,104,0,0,72,32
Craighead,Precinct 41,Commissioner of State Lands,,DEM,Larry Williams,115,3,0,41,71
Craighead,Precinct 42,Commissioner of State Lands,,DEM,Larry Williams,76,0,0,38,38
Craighead,Precinct 43,Commissioner of State Lands,,DEM,Larry Williams,128,2,0,38,88
Craighead,Precinct 44,Commissioner of State Lands,,DEM,Larry Williams,188,3,1,108,76
Craighead,Precinct 45,Commissioner of State Lands,,DEM,Larry Williams,141,1,0,73,67
Craighead,Precinct 46,Commissioner of State Lands,,DEM,Larry Williams,155,0,0,84,71
Craighead,Precinct 47,Commissioner of State Lands,,DEM,Larry Williams,105,1,0,59,45
Craighead,Precinct 48,Commissioner of State Lands,,DEM,Larry Williams,153,0,0,104,49
Craighead,Precinct 49,Commissioner of State Lands,,DEM,Larry Williams,47,0,0,11,36
Craighead,Precinct 50,Commissioner of State Lands,,DEM,Larry Williams,140,0,0,40,100
Craighead,Precinct 51,Commissioner of State Lands,,DEM,Larry Williams,112,0,0,38,74
Craighead,Precinct 52,Commissioner of State Lands,,DEM,Larry Williams,23,0,0,7,16
Craighead,Precinct 53,Commissioner of State Lands,,DEM,Larry Williams,22,0,0,10,12
Craighead,Precinct 1,Commissioner of State Lands,,LIB,T.J. Campbell,21,0,1,11,9
Craighead,Precinct 2,Commissioner of State Lands,,LIB,T.J. Campbell,21,0,0,12,9
Craighead,Precinct 3,Commissioner of State Lands,,LIB,T.J. Campbell,18,1,0,7,10
Craighead,Precinct 4,Commissioner of State Lands,,LIB,T.J. Campbell,22,0,0,11,11
Craighead,Precinct 5,Commissioner of State Lands,,LIB,T.J. Campbell,16,0,0,10,6
Craighead,Precinct 6,Commissioner of State Lands,,LIB,T.J. Campbell,14,0,0,10,4
Craighead,Precinct 7,Commissioner of State Lands,,LIB,T.J. Campbell,30,0,0,14,16
Craighead,Precinct 8,Commissioner of State Lands,,LIB,T.J. Campbell,19,0,0,9,10
Craighead,Precinct 9,Commissioner of State Lands,,LIB,T.J. Campbell,22,0,1,14,7
Craighead,Precinct 10,Commissioner of State Lands,,LIB,T.J. Campbell,22,0,0,8,14
Craighead,Precinct 11,Commissioner of State Lands,,LIB,T.J. Campbell,19,0,0,9,10
Craighead,Precinct 12,Commissioner of State Lands,,LIB,T.J. Campbell,13,0,0,7,6
Craighead,Precinct 13,Commissioner of State Lands,,LIB,T.J. Campbell,19,1,0,6,12
Craighead,Precinct 14,Commissioner of State Lands,,LIB,T.J. Campbell,24,2,0,5,17
Craighead,Precinct 15,Commissioner of State Lands,,LIB,T.J. Campbell,18,0,0,10,8
Craighead,Precinct 16,Commissioner of State Lands,,LIB,T.J. Campbell,11,0,0,9,2
Craighead,Precinct 17,Commissioner of State Lands,,LIB,T.J. Campbell,12,0,0,10,2
Craighead,Precinct 18,Commissioner of State Lands,,LIB,T.J. Campbell,21,0,0,12,9
Craighead,Precinct 19,Commissioner of State Lands,,LIB,T.J. Campbell,9,0,0,1,8
Craighead,Precinct 20,Commissioner of State Lands,,LIB,T.J. Campbell,10,1,0,7,2
Craighead,Precinct 21,Commissioner of State Lands,,LIB,T.J. Campbell,19,0,0,8,11
Craighead,Precinct 22,Commissioner of State Lands,,LIB,T.J. Campbell,21,0,0,5,16
Craighead,Precinct 23,Commissioner of State Lands,,LIB,T.J. Campbell,21,0,0,12,9
Craighead,Precinct 24,Commissioner of State Lands,,LIB,T.J. Campbell,12,0,0,9,3
Craighead,Precinct 25,Commissioner of State Lands,,LIB,T.J. Campbell,12,0,0,5,7
Craighead,Precinct 26,Commissioner of State Lands,,LIB,T.J. Campbell,14,0,0,8,6
Craighead,Precinct 27,Commissioner of State Lands,,LIB,T.J. Campbell,15,1,0,6,8
Craighead,Precinct 28,Commissioner of State Lands,,LIB,T.J. Campbell,12,0,0,5,7
Craighead,Precinct 29,Commissioner of State Lands,,LIB,T.J. Campbell,25,0,0,11,14
Craighead,Precinct 30,Commissioner of State Lands,,LIB,T.J. Campbell,29,1,0,11,17
Craighead,Precinct 31,Commissioner of State Lands,,LIB,T.J. Campbell,16,0,0,6,10
Craighead,Precinct 32,Commissioner of State Lands,,LIB,T.J. Campbell,9,0,0,2,7
Craighead,Precinct 33,Commissioner of State Lands,,LIB,T.J. Campbell,15,0,1,8,6
Craighead,Precinct 34,Commissioner of State Lands,,LIB,T.J. Campbell,16,0,0,3,13
Craighead,Precinct 35,Commissioner of State Lands,,LIB,T.J. Campbell,15,0,0,8,7
Craighead,Precinct 36,Commissioner of State Lands,,LIB,T.J. Campbell,27,0,0,12,15
Craighead,Precinct 37,Commissioner of State Lands,,LIB,T.J. Campbell,12,0,0,5,7
Craighead,Precinct 38,Commissioner of State Lands,,LIB,T.J. Campbell,26,0,0,13,13
Craighead,Precinct 39,Commissioner of State Lands,,LIB,T.J. Campbell,24,0,0,9,15
Craighead,Precinct 40,Commissioner of State Lands,,LIB,T.J. Campbell,16,2,0,9,5
Craighead,Precinct 41,Commissioner of State Lands,,LIB,T.J. Campbell,22,1,0,8,13
Craighead,Precinct 42,Commissioner of State Lands,,LIB,T.J. Campbell,14,1,0,2,11
Craighead,Precinct 43,Commissioner of State Lands,,LIB,T.J. Campbell,11,0,0,3,8
Craighead,Precinct 44,Commissioner of State Lands,,LIB,T.J. Campbell,27,0,0,16,11
Craighead,Precinct 45,Commissioner of State Lands,,LIB,T.J. Campbell,8,0,0,3,5
Craighead,Precinct 46,Commissioner of State Lands,,LIB,T.J. Campbell,36,0,0,21,15
Craighead,Precinct 47,Commissioner of State Lands,,LIB,T.J. Campbell,26,0,0,12,14
Craighead,Precinct 48,Commissioner of State Lands,,LIB,T.J. Campbell,19,0,0,9,10
Craighead,Precinct 49,Commissioner of State Lands,,LIB,T.J. Campbell,6,0,0,2,4
Craighead,Precinct 50,Commissioner of State Lands,,LIB,T.J. Campbell,19,0,0,6,13
Craighead,Precinct 51,Commissioner of State Lands,,LIB,T.J. Campbell,9,0,0,0,9
Craighead,Precinct 52,Commissioner of State Lands,,LIB,T.J. Campbell,4,0,0,1,3
Craighead,Precinct 53,Commissioner of State Lands,,LIB,T.J. Campbell,7,0,0,2,5
Craighead,Precinct 1,Commissioner of State Lands,,REP,Tommy Land,175,3,0,122,50
Craighead,Precinct 2,Commissioner of State Lands,,REP,Tommy Land,196,0,0,140,56
Craighead,Precinct 3,Commissioner of State Lands,,REP,Tommy Land,214,6,0,107,101
Craighead,Precinct 4,Commissioner of State Lands,,REP,Tommy Land,191,2,1,125,63
Craighead,Precinct 5,Commissioner of State Lands,,REP,Tommy Land,265,10,0,163,92
Craighead,Precinct 6,Commissioner of State Lands,,REP,Tommy Land,524,10,0,325,189
Craighead,Precinct 7,Commissioner of State Lands,,REP,Tommy Land,551,9,0,285,257
Craighead,Precinct 8,Commissioner of State Lands,,REP,Tommy Land,479,5,0,227,247
Craighead,Precinct 9,Commissioner of State Lands,,REP,Tommy Land,395,3,0,260,132
Craighead,Precinct 10,Commissioner of State Lands,,REP,Tommy Land,352,2,0,212,138
Craighead,Precinct 11,Commissioner of State Lands,,REP,Tommy Land,422,10,0,229,183
Craighead,Precinct 12,Commissioner of State Lands,,REP,Tommy Land,329,2,0,196,131
Craighead,Precinct 13,Commissioner of State Lands,,REP,Tommy Land,281,5,1,174,101
Craighead,Precinct 14,Commissioner of State Lands,,REP,Tommy Land,95,2,0,46,47
Craighead,Precinct 15,Commissioner of State Lands,,REP,Tommy Land,303,6,0,196,101
Craighead,Precinct 16,Commissioner of State Lands,,REP,Tommy Land,309,7,0,216,86
Craighead,Precinct 17,Commissioner of State Lands,,REP,Tommy Land,400,12,1,292,95
Craighead,Precinct 18,Commissioner of State Lands,,REP,Tommy Land,322,6,0,201,115
Craighead,Precinct 19,Commissioner of State Lands,,REP,Tommy Land,78,0,0,28,50
Craighead,Precinct 20,Commissioner of State Lands,,REP,Tommy Land,306,9,0,233,64
Craighead,Precinct 21,Commissioner of State Lands,,REP,Tommy Land,278,2,0,154,122
Craighead,Precinct 22,Commissioner of State Lands,,REP,Tommy Land,237,2,0,114,121
Craighead,Precinct 23,Commissioner of State Lands,,REP,Tommy Land,271,30,0,156,85
Craighead,Precinct 24,Commissioner of State Lands,,REP,Tommy Land,253,2,0,181,70
Craighead,Precinct 25,Commissioner of State Lands,,REP,Tommy Land,264,6,1,192,65
Craighead,Precinct 26,Commissioner of State Lands,,REP,Tommy Land,102,1,0,61,40
Craighead,Precinct 27,Commissioner of State Lands,,REP,Tommy Land,202,0,0,124,78
Craighead,Precinct 28,Commissioner of State Lands,,REP,Tommy Land,376,13,0,232,131
Craighead,Precinct 29,Commissioner of State Lands,,REP,Tommy Land,403,1,0,211,191
Craighead,Precinct 30,Commissioner of State Lands,,REP,Tommy Land,682,7,0,402,273
Craighead,Precinct 31,Commissioner of State Lands,,REP,Tommy Land,400,2,3,207,188
Craighead,Precinct 32,Commissioner of State Lands,,REP,Tommy Land,34,0,1,14,19
Craighead,Precinct 33,Commissioner of State Lands,,REP,Tommy Land,201,3,1,124,73
Craighead,Precinct 34,Commissioner of State Lands,,REP,Tommy Land,117,4,0,54,59
Craighead,Precinct 35,Commissioner of State Lands,,REP,Tommy Land,159,4,0,93,62
Craighead,Precinct 36,Commissioner of State Lands,,REP,Tommy Land,402,6,0,196,200
Craighead,Precinct 37,Commissioner of State Lands,,REP,Tommy Land,516,1,2,164,349
Craighead,Precinct 38,Commissioner of State Lands,,REP,Tommy Land,370,4,0,174,192
Craighead,Precinct 39,Commissioner of State Lands,,REP,Tommy Land,363,4,0,173,186
Craighead,Precinct 40,Commissioner of State Lands,,REP,Tommy Land,424,3,0,222,199
Craighead,Precinct 41,Commissioner of State Lands,,REP,Tommy Land,398,2,1,197,198
Craighead,Precinct 42,Commissioner of State Lands,,REP,Tommy Land,327,2,1,156,168
Craighead,Precinct 43,Commissioner of State Lands,,REP,Tommy Land,487,1,0,156,330
Craighead,Precinct 44,Commissioner of State Lands,,REP,Tommy Land,348,1,0,217,130
Craighead,Precinct 45,Commissioner of State Lands,,REP,Tommy Land,302,5,0,194,103
Craighead,Precinct 46,Commissioner of State Lands,,REP,Tommy Land,467,2,0,255,210
Craighead,Precinct 47,Commissioner of State Lands,,REP,Tommy Land,528,5,1,268,254
Craighead,Precinct 48,Commissioner of State Lands,,REP,Tommy Land,384,2,0,223,159
Craighead,Precinct 49,Commissioner of State Lands,,REP,Tommy Land,121,0,0,46,75
Craighead,Precinct 50,Commissioner of State Lands,,REP,Tommy Land,329,1,0,114,214
Craighead,Precinct 51,Commissioner of State Lands,,REP,Tommy Land,292,3,0,92,197
Craighead,Precinct 52,Commissioner of State Lands,,REP,Tommy Land,60,0,0,33,27
Craighead,Precinct 53,Commissioner of State Lands,,REP,Tommy Land,109,0,0,55,54
Craighead,Precinct 1,State Supreme Court Associate Justice Position 3,,NON,David Sterling,175,3,1,117,54
Craighead,Precinct 2,State Supreme Court Associate Justice Position 3,,NON,David Sterling,174,0,0,118,56
Craighead,Precinct 3,State Supreme Court Associate Justice Position 3,,NON,David Sterling,178,3,0,110,65
Craighead,Precinct 4,State Supreme Court Associate Justice Position 3,,NON,David Sterling,180,2,1,118,59
Craighead,Precinct 5,State Supreme Court Associate Justice Position 3,,NON,David Sterling,189,10,0,115,64
Craighead,Precinct 6,State Supreme Court Associate Justice Position 3,,NON,David Sterling,276,7,0,164,105
Craighead,Precinct 7,State Supreme Court Associate Justice Position 3,,NON,David Sterling,271,4,0,143,124
Craighead,Precinct 8,State Supreme Court Associate Justice Position 3,,NON,David Sterling,224,2,0,110,112
Craighead,Precinct 9,State Supreme Court Associate Justice Position 3,,NON,David Sterling,195,6,0,129,60
Craighead,Precinct 10,State Supreme Court Associate Justice Position 3,,NON,David Sterling,214,1,0,116,97
Craighead,Precinct 11,State Supreme Court Associate Justice Position 3,,NON,David Sterling,231,3,0,137,91
Craighead,Precinct 12,State Supreme Court Associate Justice Position 3,,NON,David Sterling,191,4,0,122,65
Craighead,Precinct 13,State Supreme Court Associate Justice Position 3,,NON,David Sterling,187,0,0,97,90
Craighead,Precinct 14,State Supreme Court Associate Justice Position 3,,NON,David Sterling,134,3,0,50,81
Craighead,Precinct 15,State Supreme Court Associate Justice Position 3,,NON,David Sterling,217,8,0,133,76
Craighead,Precinct 16,State Supreme Court Associate Justice Position 3,,NON,David Sterling,203,1,0,138,64
Craighead,Precinct 17,State Supreme Court Associate Justice Position 3,,NON,David Sterling,261,5,0,200,56
Craighead,Precinct 18,State Supreme Court Associate Justice Position 3,,NON,David Sterling,230,8,0,133,89
Craighead,Precinct 19,State Supreme Court Associate Justice Position 3,,NON,David Sterling,111,0,1,39,71
Craighead,Precinct 20,State Supreme Court Associate Justice Position 3,,NON,David Sterling,229,6,0,168,55
Craighead,Precinct 21,State Supreme Court Associate Justice Position 3,,NON,David Sterling,229,5,0,114,110
Craighead,Precinct 22,State Supreme Court Associate Justice Position 3,,NON,David Sterling,176,2,0,83,91
