county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,hand_count,provisional
Lonoke,40 - Oak Grove Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,757,246,10,501,0,0
Lonoke,41 - Pettus Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,29,17,0,12,0,0
Lonoke,42 - Prairie Twp.,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,88,54,0,34,0,0
Lonoke,43 - Pulaski Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,134,105,1,28,0,0
Lonoke,44 - Richwood Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,23,13,0,10,0,0
Lonoke,45 - Totten Twp.,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,63,24,0,39,0,0
Lonoke,46 - Walls Twp.,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,12,8,0,4,0,0
Lonoke,47 - Ward City W/1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,220,43,4,173,0,0
Lonoke,48 - Ward City W/2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,213,47,3,162,0,1
Lonoke,49 - Ward City W/3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,294,73,1,220,0,0
Lonoke,50 - Ward Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,200,47,2,151,0,0
Lonoke,51 - Williams Twp.,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,143,70,3,70,0,0
Lonoke,53 - Lonoke City W/5,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,135,31,3,101,0,0
Lonoke,54 - Lonoke City W/6,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,112,30,2,80,0,0
Lonoke,55 - Lonoke City W/7,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,124,24,3,97,0,0
Lonoke,56 - Lonoke City W/8,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,FOR,149,21,0,128,0,0
Lonoke,01- Allport City,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,4,1,0,3,0,0
Lonoke,02 - Caroline Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,304,95,0,209,0,0
Lonoke,03 - Austin City,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,348,111,2,235,0,0
Lonoke,04 - Butler Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,304,113,5,186,0,0
Lonoke,05 - Cabot City W/1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,451,108,4,339,0,0
Lonoke,06 - Cabot City W/2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,1091,238,9,844,0,0
Lonoke,07 - Cabot City W/3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,766,180,4,582,0,0
Lonoke,08 - Cabot City W/4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,522,142,1,379,0,0
Lonoke,09 - York Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,226,65,0,161,0,0
Lonoke,10 - Carlisle City Ward 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,122,35,1,86,0,0
Lonoke,11 -Carlisle City Ward 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,49,12,0,37,0,0
Lonoke,12 - Carlisle City Ward 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,45,18,0,27,0,0
Lonoke,13 - Carlisle Twp.,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,34,13,0,21,0,0
Lonoke,14 - Cleveland Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,30,6,1,23,0,0
Lonoke,15 - Dortch Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,25,14,2,9,0,0
Lonoke,16 - Eagle Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,256,88,7,160,0,1
Lonoke,17 - England City Ward 1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,99,37,0,62,0,0
Lonoke,18 - England City Ward 2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,54,14,0,40,0,0
Lonoke,19- England City Ward 3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,18,10,0,8,0,0
Lonoke,20 - England City Ward 4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,28,7,0,21,0,0
Lonoke,21 - Fletcher Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,20,6,0,14,0,0
Lonoke,22 - Furlow Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,98,42,2,54,0,0
Lonoke,23 - Goodrum Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,387,116,3,268,0,0
Lonoke,24 - Gray Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,315,169,1,145,0,0
Lonoke,25 - Gumwood Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,27,7,0,20,0,0
Lonoke,26 - Hamilton Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,20,11,1,8,0,0
Lonoke,27 - Crooked Creek Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,37,11,2,24,0,0
Lonoke,28 - Humnoke City,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,39,9,0,30,0,0
Lonoke,29 - Indian Bayou Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,12,7,0,5,0,0
Lonoke,30 - Coy City,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,10,8,0,2,0,0
Lonoke,31 - Isbell Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,13,11,0,2,0,0
Lonoke,32 - Lafayette Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,1,0,0,1,0,0
Lonoke,33 - Keo City,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,43,30,0,13,0,0
Lonoke,34 - Lonoke City W/1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,82,17,1,64,0,0
Lonoke,35 - Lonoke City W/2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,44,11,0,33,0,0
Lonoke,36 - Lonoke City W/3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,27,11,1,15,0,0
Lonoke,37 - Lonoke City W/4,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,65,17,0,48,0,0
Lonoke,38 - Lonoke Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,90,22,0,68,0,0
Lonoke,39 - Magness Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,276,107,0,169,0,0
Lonoke,40 - Oak Grove Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,581,176,4,401,0,0
Lonoke,41 - Pettus Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,7,4,0,3,0,0
Lonoke,42 - Prairie Twp.,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,62,27,0,35,0,0
Lonoke,43 - Pulaski Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,23,11,0,12,0,0
Lonoke,44 - Richwood Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,8,1,0,7,0,0
Lonoke,45 - Totten Twp.,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,41,15,0,26,0,0
Lonoke,46 - Walls Twp.,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,6,5,0,1,0,0
Lonoke,47 - Ward City W/1,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,114,33,2,79,0,0
Lonoke,48 - Ward City W/2,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,135,43,1,91,0,0
Lonoke,49 - Ward City W/3,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,175,42,3,130,0,0
Lonoke,50 - Ward Twp,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,179,32,3,144,0,0
Lonoke,51 - Williams Twp.,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,80,40,4,36,0,0
Lonoke,53 - Lonoke City W/5,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,21,3,0,18,0,0
Lonoke,54 - Lonoke City W/6,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,19,7,0,12,0,0
Lonoke,55 - Lonoke City W/7,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,67,20,0,47,0,0
Lonoke,56 - Lonoke City W/8,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,Non,AGAINST,90,25,0,65,0,0
Lonoke,01- Allport City,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,21,14,0,7,0,0
Lonoke,10 - Carlisle City Ward 1,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,215,76,1,138,0,0
Lonoke,11 -Carlisle City Ward 2,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,102,29,0,73,0,0
Lonoke,12 - Carlisle City Ward 3,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,105,31,0,74,0,0
Lonoke,13 - Carlisle Twp.,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,78,37,0,41,0,0
Lonoke,14 - Cleveland Twp,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,15,6,0,9,0,0
Lonoke,21 - Fletcher Twp,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,18,7,0,11,0,0
Lonoke,26 - Hamilton Twp,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,17,9,1,7,0,0
Lonoke,27 - Crooked Creek Twp,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,30,5,5,20,0,0
Lonoke,28 - Humnoke City,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,47,25,0,22,0,0
Lonoke,31 - Isbell Twp,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,20,11,0,9,0,0
Lonoke,38 - Lonoke Twp,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,23,5,0,18,0,0
Lonoke,42 - Prairie Twp.,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,28,13,0,15,0,0
Lonoke,45 - Totten Twp.,Carlisle School District / School Tax 42.0 Mills,,Non,FOR,68,20,0,48,0,0
Lonoke,01- Allport City,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,29,12,0,17,0,0
Lonoke,10 - Carlisle City Ward 1,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,102,30,0,72,0,0
Lonoke,11 -Carlisle City Ward 2,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,46,11,1,34,0,0
Lonoke,12 - Carlisle City Ward 3,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,59,24,0,35,0,0
Lonoke,13 - Carlisle Twp.,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,38,12,2,24,0,0
Lonoke,14 - Cleveland Twp,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,14,7,0,7,0,0
Lonoke,21 - Fletcher Twp,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,14,8,0,6,0,0
Lonoke,26 - Hamilton Twp,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,16,10,0,6,0,0
Lonoke,27 - Crooked Creek Twp,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,45,19,0,26,0,0
Lonoke,28 - Humnoke City,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,61,17,1,43,0,0
Lonoke,31 - Isbell Twp,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,19,11,0,8,0,0
Lonoke,38 - Lonoke Twp,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,22,8,0,14,0,0
Lonoke,42 - Prairie Twp.,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,11,9,0,2,0,0
Lonoke,45 - Totten Twp.,Carlisle School District / School Tax 42.0 Mills,,Non,AGAINST,36,19,0,17,0,0
Lonoke,01- Allport City,Levy of Sales and Use Tax,,Non,FOR,22,13,0,9,0,0
Lonoke,02 - Caroline Twp,Levy of Sales and Use Tax,,Non,FOR,310,86,2,222,0,0
Lonoke,03 - Austin City,Levy of Sales and Use Tax,,Non,FOR,381,121,3,256,0,1
Lonoke,04 - Butler Twp,Levy of Sales and Use Tax,,Non,FOR,362,113,4,245,0,0
Lonoke,05 - Cabot City W/1,Levy of Sales and Use Tax,,Non,FOR,597,159,9,429,0,0
Lonoke,06 - Cabot City W/2,Levy of Sales and Use Tax,,Non,FOR,1071,258,8,805,0,0
Lonoke,07 - Cabot City W/3,Levy of Sales and Use Tax,,Non,FOR,911,197,4,710,0,0
Lonoke,08 - Cabot City W/4,Levy of Sales and Use Tax,,Non,FOR,654,163,9,482,0,0
Lonoke,09 - York Twp,Levy of Sales and Use Tax,,Non,FOR,240,64,5,171,0,0
Lonoke,10 - Carlisle City Ward 1,Levy of Sales and Use Tax,,Non,FOR,147,56,1,90,0,0
Lonoke,11 -Carlisle City Ward 2,Levy of Sales and Use Tax,,Non,FOR,63,20,0,43,0,0
Lonoke,12 - Carlisle City Ward 3,Levy of Sales and Use Tax,,Non,FOR,78,22,0,56,0,0
Lonoke,13 - Carlisle Twp.,Levy of Sales and Use Tax,,Non,FOR,52,24,0,28,0,0
Lonoke,14 - Cleveland Twp,Levy of Sales and Use Tax,,Non,FOR,38,13,0,25,0,0
Lonoke,15 - Dortch Twp,Levy of Sales and Use Tax,,Non,FOR,22,10,3,9,0,0
Lonoke,16 - Eagle Twp,Levy of Sales and Use Tax,,Non,FOR,296,105,7,183,0,1
Lonoke,17 - England City Ward 1,Levy of Sales and Use Tax,,Non,FOR,111,43,0,68,0,0
Lonoke,18 - England City Ward 2,Levy of Sales and Use Tax,,Non,FOR,84,26,0,58,0,0
Lonoke,19- England City Ward 3,Levy of Sales and Use Tax,,Non,FOR,79,40,0,39,0,0
Lonoke,20 - England City Ward 4,Levy of Sales and Use Tax,,Non,FOR,47,17,0,30,0,0
Lonoke,21 - Fletcher Twp,Levy of Sales and Use Tax,,Non,FOR,16,8,0,8,0,0
Lonoke,22 - Furlow Twp,Levy of Sales and Use Tax,,Non,FOR,120,45,3,72,0,0
Lonoke,23 - Goodrum Twp,Levy of Sales and Use Tax,,Non,FOR,401,113,11,277,0,0
Lonoke,24 - Gray Twp,Levy of Sales and Use Tax,,Non,FOR,433,217,0,216,0,0
Lonoke,25 - Gumwood Twp,Levy of Sales and Use Tax,,Non,FOR,27,14,0,13,0,0
Lonoke,26 - Hamilton Twp,Levy of Sales and Use Tax,,Non,FOR,10,5,1,4,0,0
Lonoke,27 - Crooked Creek Twp,Levy of Sales and Use Tax,,Non,FOR,26,10,2,14,0,0
Lonoke,28 - Humnoke City,Levy of Sales and Use Tax,,Non,FOR,44,23,0,21,0,0
Lonoke,29 - Indian Bayou Twp,Levy of Sales and Use Tax,,Non,FOR,13,5,0,8,0,0
Lonoke,30 - Coy City,Levy of Sales and Use Tax,,Non,FOR,6,5,0,1,0,0
Lonoke,31 - Isbell Twp,Levy of Sales and Use Tax,,Non,FOR,15,7,0,8,0,0
Lonoke,32 - Lafayette Twp,Levy of Sales and Use Tax,,Non,FOR,3,3,0,0,0,0
Lonoke,33 - Keo City,Levy of Sales and Use Tax,,Non,FOR,39,27,1,11,0,0
Lonoke,34 - Lonoke City W/1,Levy of Sales and Use Tax,,Non,FOR,98,15,2,81,0,0
Lonoke,35 - Lonoke City W/2,Levy of Sales and Use Tax,,Non,FOR,62,12,1,49,0,0
Lonoke,36 - Lonoke City W/3,Levy of Sales and Use Tax,,Non,FOR,76,26,4,46,0,0
Lonoke,37 - Lonoke City W/4,Levy of Sales and Use Tax,,Non,FOR,92,28,1,63,0,0
Lonoke,38 - Lonoke Twp,Levy of Sales and Use Tax,,Non,FOR,145,42,0,103,0,0
Lonoke,39 - Magness Twp,Levy of Sales and Use Tax,,Non,FOR,296,110,2,184,0,0
Lonoke,40 - Oak Grove Twp,Levy of Sales and Use Tax,,Non,FOR,636,211,5,420,0,0
Lonoke,41 - Pettus Twp,Levy of Sales and Use Tax,,Non,FOR,14,8,0,6,0,0
Lonoke,42 - Prairie Twp.,Levy of Sales and Use Tax,,Non,FOR,71,40,0,31,0,0
Lonoke,43 - Pulaski Twp,Levy of Sales and Use Tax,,Non,FOR,64,44,0,20,0,0
Lonoke,44 - Richwood Twp,Levy of Sales and Use Tax,,Non,FOR,12,7,0,5,0,0
Lonoke,45 - Totten Twp.,Levy of Sales and Use Tax,,Non,FOR,49,18,0,31,0,0
Lonoke,46 - Walls Twp.,Levy of Sales and Use Tax,,Non,FOR,9,6,0,3,0,0
Lonoke,47 - Ward City W/1,Levy of Sales and Use Tax,,Non,FOR,172,31,2,139,0,0
Lonoke,48 - Ward City W/2,Levy of Sales and Use Tax,,Non,FOR,192,45,2,145,0,0
Lonoke,49 - Ward City W/3,Levy of Sales and Use Tax,,Non,FOR,266,63,2,201,0,0
Lonoke,50 - Ward Twp,Levy of Sales and Use Tax,,Non,FOR,162,34,0,128,0,0
Lonoke,51 - Williams Twp.,Levy of Sales and Use Tax,,Non,FOR,104,47,4,53,0,0
Lonoke,53 - Lonoke City W/5,Levy of Sales and Use Tax,,Non,FOR,68,18,0,50,0,0
Lonoke,54 - Lonoke City W/6,Levy of Sales and Use Tax,,Non,FOR,62,21,0,41,0,0
Lonoke,55 - Lonoke City W/7,Levy of Sales and Use Tax,,Non,FOR,73,14,1,58,0,0
Lonoke,56 - Lonoke City W/8,Levy of Sales and Use Tax,,Non,FOR,111,22,0,89,0,0
Lonoke,01- Allport City,Levy of Sales and Use Tax,,Non,AGAINST,27,12,0,15,0,0
Lonoke,02 - Caroline Twp,Levy of Sales and Use Tax,,Non,AGAINST,363,98,0,265,0,0
Lonoke,03 - Austin City,Levy of Sales and Use Tax,,Non,AGAINST,413,130,2,281,0,0
Lonoke,04 - Butler Twp,Levy of Sales and Use Tax,,Non,AGAINST,383,166,4,212,0,1
Lonoke,05 - Cabot City W/1,Levy of Sales and Use Tax,,Non,AGAINST,666,164,10,492,0,0
Lonoke,06 - Cabot City W/2,Levy of Sales and Use Tax,,Non,AGAINST,1336,255,12,1069,0,0
Lonoke,07 - Cabot City W/3,Levy of Sales and Use Tax,,Non,AGAINST,971,200,8,763,0,0
Lonoke,08 - Cabot City W/4,Levy of Sales and Use Tax,,Non,AGAINST,700,196,6,497,0,1
Lonoke,09 - York Twp,Levy of Sales and Use Tax,,Non,AGAINST,253,61,3,189,0,0
Lonoke,10 - Carlisle City Ward 1,Levy of Sales and Use Tax,,Non,AGAINST,164,50,0,114,0,0
Lonoke,11 -Carlisle City Ward 2,Levy of Sales and Use Tax,,Non,AGAINST,85,20,1,64,0,0
Lonoke,12 - Carlisle City Ward 3,Levy of Sales and Use Tax,,Non,AGAINST,86,33,0,53,0,0
Lonoke,13 - Carlisle Twp.,Levy of Sales and Use Tax,,Non,AGAINST,65,25,2,38,0,0
Lonoke,14 - Cleveland Twp,Levy of Sales and Use Tax,,Non,AGAINST,35,10,1,24,0,0
Lonoke,15 - Dortch Twp,Levy of Sales and Use Tax,,Non,AGAINST,36,22,3,11,0,0
Lonoke,16 - Eagle Twp,Levy of Sales and Use Tax,,Non,AGAINST,309,97,7,205,0,0
Lonoke,17 - England City Ward 1,Levy of Sales and Use Tax,,Non,AGAINST,144,50,0,94,0,0
Lonoke,18 - England City Ward 2,Levy of Sales and Use Tax,,Non,AGAINST,85,28,0,57,0,0
Lonoke,19- England City Ward 3,Levy of Sales and Use Tax,,Non,AGAINST,97,49,0,48,0,0
Lonoke,20 - England City Ward 4,Levy of Sales and Use Tax,,Non,AGAINST,58,18,0,40,0,0
Lonoke,21 - Fletcher Twp,Levy of Sales and Use Tax,,Non,AGAINST,30,12,0,18,0,0
Lonoke,22 - Furlow Twp,Levy of Sales and Use Tax,,Non,AGAINST,164,52,2,110,0,0
Lonoke,23 - Goodrum Twp,Levy of Sales and Use Tax,,Non,AGAINST,484,146,0,338,0,0
Lonoke,24 - Gray Twp,Levy of Sales and Use Tax,,Non,AGAINST,455,234,1,220,0,0
Lonoke,25 - Gumwood Twp,Levy of Sales and Use Tax,,Non,AGAINST,52,17,0,35,0,0
Lonoke,26 - Hamilton Twp,Levy of Sales and Use Tax,,Non,AGAINST,22,13,0,9,0,0
Lonoke,27 - Crooked Creek Twp,Levy of Sales and Use Tax,,Non,AGAINST,51,15,3,33,0,0
Lonoke,28 - Humnoke City,Levy of Sales and Use Tax,,Non,AGAINST,64,19,1,44,0,0
Lonoke,29 - Indian Bayou Twp,Levy of Sales and Use Tax,,Non,AGAINST,25,16,0,9,0,0
Lonoke,30 - Coy City,Levy of Sales and Use Tax,,Non,AGAINST,17,12,0,5,0,0
Lonoke,31 - Isbell Twp,Levy of Sales and Use Tax,,Non,AGAINST,24,15,0,9,0,0
Lonoke,32 - Lafayette Twp,Levy of Sales and Use Tax,,Non,AGAINST,5,1,0,4,0,0
Lonoke,33 - Keo City,Levy of Sales and Use Tax,,Non,AGAINST,70,55,0,15,0,0
