county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Fulton,CHEROKEE VILLAGE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,208,0,0,79,129
Fulton,SOUTHFORK/WILSON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,162,0,0,87,75
Fulton,STRAWBERRY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,167,0,0,87,80
Fulton,WASHINGTON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,94,0,0,36,58
Fulton,ABSENTEE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,52,52,0,0,0
Fulton,BENTON/UNION,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,293,0,0,209,84
Fulton,VIDETTE/BIG CREEK,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,93,0,0,29,64
Fulton,CLEVELAND,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,41,0,0,18,23
Fulton,FULTON/MT CALM,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,128,0,0,42,86
Fulton,MAMMOTH SPRING/AFTON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,223,0,0,82,141
Fulton,MYATT,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,24,0,0,3,21
Fulton,PLEASANT RIDGE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,116,0,0,49,67
Fulton,CHEROKEE VILLAGE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,86,0,0,24,62
Fulton,SOUTHFORK/WILSON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,106,0,0,65,41
Fulton,STRAWBERRY,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,70,0,0,31,39
Fulton,WASHINGTON,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,47,0,0,28,19
Fulton,ABSENTEE,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,22,22,0,0,0
